HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
50060019,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: - SILK YARN : OTHER",5%,,01/07/2017,
50060021,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: YARN SPUN FROM SILK WASTE CONTAINING 85 PERCENT OR MORE BY WEIGHT OF SILK : SILK EMBROIDERY THRE",5%,,01/07/2017,
50060029,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: YARN SPUN FROM SILK WASTE CONTAINING 85 PERCENT OR MORE BY WEIGHT OF SILK : OTHER",5%,,01/07/2017,
50060031,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: - YARN SPUN FROM SILK WASTE CONTAINING 85 PERCENT OR LESS BY WEIGHT OF SILK : SPUN FROM SILK WAS",5%,,01/07/2017,
50060032,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: - YARN SPUN FROM SILK WASTE CONTAINING 85 PERCENT OR LESS BY WEIGHT OF SILK : YARN SPUN FROM NOI",5%,,01/07/2017,
50060033,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: - YARN SPUN FROM SILK WASTE CONTAINING 85 PERCENT OR LESS BY WEIGHT OF SILK : SILK EMBROIDERY TH",5%,,01/07/2017,
50060039,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: - YARN SPUN FROM SILK WASTE CONTAINING 85 PERCENT OR LESS BY WEIGHT OF SILK : OTHER",5%,,01/07/2017,
50060090,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT: OTHER",5%,,01/07/2017,
5007,WOVEN FABRICS OF SILK OR OF SILK WASTE,5%,,01/07/2017,
50071000,WOVEN FABRICS OF SILK OR OF SILK WASTE FABRICS OF NOIL SILK,5%,,01/07/2017,
500720,"OTHER FABRICS, CONTAINING 85% OR MORE BY WEIGHT OF SILK OR OF SILK WASTE OTHER THAN NOIL SILK",5%,,01/07/2017,
50072010,"WOVEN FABRICS OF SILK OR OF SILK WASTE OTHER FABRICS, CONTAINING 85 PERCENT OR MORE BY WEIGHT OF SILK OR OF SILK WASTE OTHER THAN NOIL SILK: SAREES",5%,,01/07/2017,
50072090,"WOVEN FABRICS OF SILK OR OF SILK WASTE OTHER FABRICS, CONTAINING 85 PERCENT OR MORE BY WEIGHT OF SILK OR OF SILK WASTE OTHER THAN NOIL SILK: OTHER",5%,,01/07/2017,
500790,OTHER,5%,,01/07/2017,
50079010,OTHER HANDLOOM WOVEN FABRICS,5%,,01/07/2017,
50079090,WOVEN FABRICS OF SILK OR OF SILK WASTE - OTHER FABRICS,5%,,01/07/2017,
504004,GUTS OTHER THAN FOR NATURAL FOOD CASTINGS,0%,,01/07/2017,
504005,BLADDERS AND STOMACHS,0%,,01/07/2017,
505902,OTHER FEATHER (EXCLUDING FOR STUFFING PURPOSE),0%,,01/07/2017,
505903,POWDER AND WASTE OF FEATHERS OR PARTS OF FEATHERS,0%,,01/07/2017,
505909,SKINS AND OTHER PARTS,0%,,01/07/2017,
506101,"BONES, INCLUDING HORN-CORES, CRUSHED",0%,,01/07/2017,
506102,BONE GRIST,0%,,01/07/2017,
506103,OSSEIN,0%,,01/07/2017,
506104,"BONES,HORN-CONES AND PARTS THEREOF, NOT CRUSHED",0%,,01/07/2017,
506901,BONE MEAL,0%,,01/07/2017,
506909,OTHER,0%,,01/07/2017,
