HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
62021300,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OVERCOATS, RAINCOATS, CAR-COATS, CAPES, CLOAKS AND SIMILAR ARTICLES : OF MAN-MADE FI",12%,,01/07/2017,
620219,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62021910,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OVERCOATS, RAINCOATS, CAR-COATS, CAPES, CLOAKS AND SIMILAR ARTICLES : OF OTHER TEXTI",12%,,01/07/2017,
62021920,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OVERCOATS, RAINCOATS, CAR-COATS, CAPES, CLOAKS AND SIMILAR ARTICLES : OF OTHER TEXTI",12%,,01/07/2017,
62021990,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OVERCOATS, RAINCOATS, CAR-COATS, CAPES, CLOAKS AND SIMILAR ARTICLES : OF OTHER TEXTI",12%,,01/07/2017,
620291,OF WOOL OR FINE ANIMAL HAIR,12%,,01/07/2017,
62029110,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF WOOL OR FINE ANIMAL HAIR : WIND AND SKI-JACKETS, WIND-CHEATERS",12%,,01/07/2017,
62029190,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,01/07/2017,
620292,OF COTTON,12%,,01/07/2017,
62029210,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF COTTON : WIND AND SKI-JACKETS, WIND-CHEATERS",12%,,01/07/2017,
62029290,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF COTTON : OTHER",12%,,01/07/2017,
620293,OF MAN-MADE FIBRES,12%,,01/07/2017,
62029310,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF MAN-MADE FIBRES : WIND AND SKI-JACKETS, WIND-CHEATERS",12%,,01/07/2017,
62029390,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF MAN-MADE FIBRES : OTHER",12%,,01/07/2017,
620299,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62029911,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF OTHER TEXTILE MATERIALS : OF SILK : WIND AND SKI-JACKETS",12%,,01/07/2017,
62029919,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF OTHER TEXTILE MATERIALS : OF SILK : OTHER",12%,,01/07/2017,
62029990,"WOMENS OR GIRLS OVERCOATS, CAR-COATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WIND-JACKETS AND SIMILAR ARTICLES, OTHER THAN THOSE OF HEADING 6204 - OTHER : OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
6203,"MEN'S OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVEB RALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) ---- SUITS(sale value not exceeding Rs. 1000 per piece)",5%,,01/07/2017,
6203,"MEN'S OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVEB RALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) ---- SUITS(sale value exceeding Rs. 1000 per piece)",12%,,01/07/2017,
62031100,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
62031200,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620319,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62031910,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF OTHER TEXTILE MATERIALS : OF COTTON",12%,,01/07/2017,
62031990,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
62032100,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
62032200,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF COTTON",12%,,01/07/2017,
62032300,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620329,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62032900,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF OTHER TEXTILE MATERIALS",12%,,01/07/2017,
62032911,KHADI,12%,,01/07/2017,
62032919,OTHER,12%,,01/07/2017,
62032990,OTHER,12%,,01/07/2017,
620331,OF WOOL OR FINE ANIMAL HAIR,12%,,01/07/2017,
62033100,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
62033110,KHADI,12%,,01/07/2017,
62033190,OHER,12%,,01/07/2017,
62033200,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF COTTON",12%,,01/07/2017,
62033300,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620339,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62033910,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
62033911,KHADI,12%,,01/07/2017,
62033919,OTHER,12%,,01/07/2017,
62033990,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
62034100,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
620342,OF COTTON,12%,,01/07/2017,
62034200,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF COTTON",12%,,01/07/2017,
62034210,HANDLOOM,12%,,01/07/2017,
62034290,OTHER,12%,,01/07/2017,
62034300,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620349,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62034910,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
62034990,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
6204,"WOMEN'SOR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) ---- SUITS(sale value not exceeding Rs. 1000 per piece)",5%,,01/07/2017,
6204,"WOMEN'SOR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) ---- SUITS(sale value exceeding Rs. 1000 per piece)",12%,,01/07/2017,
62041100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF WOOL OF FINE ANIMAL HAIR",12%,,01/07/2017,
62041200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF COTTON",12%,,01/07/2017,
62041300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620419,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62041911,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF OTHER TEXTILE MATERIALS : OF SILK : SEQUINNED OR BEADED WITH CHATTONS OR EMBROIDE",12%,,01/07/2017,
62041919,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF OTHER TEXTILE MATERIALS : OF SILK : OTHER",12%,,01/07/2017,
62041990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - SUITS : OF OTHER TEXTILE MATERIALS : OF ALL OTHER FIBRES",12%,,01/07/2017,
62042100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
620422,OF COTTON,12%,,01/07/2017,
62042210,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF COTTON : BLOUSES COMBINED WITH SKIRTS, TROUSERS OR SHORTS",12%,,01/07/2017,
62042290,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF COTTON : OTHER",12%,,01/07/2017,
62042300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620429,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62042911,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF OTHER TEXTILE MATERIALS : OF SILK : SEQUINNED OR BEADED",12%,,01/07/2017,
62042912,KHADI,12%,,01/07/2017,
62042919,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF OTHER TEXTILE MATERIALS : OF SILK : OTHER",12%,,01/07/2017,
62042990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - ENSEMBLES : OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
620431,OF WOOL OR FINE ANIMAL HAIR,12%,,01/07/2017,
62043100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
62043110,KHADI,12%,,01/07/2017,
62043190,OTHER,12%,,01/07/2017,
62043200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF COTTON",12%,,01/07/2017,
62043300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
620439,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
62043911,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF OTHER TEXTILE MATERIALS : OF SILK : SEQUINNED OR BEADED WITH CHATTO",12%,,01/07/2017,
62043912,KHADI,12%,,01/07/2017,
62043919,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF OTHER TEXTILE MATERIALS : OF SILK : OTHER",12%,,01/07/2017,
62043990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - JACKETS AND BLAZERS : OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
620441,OF WOOL OR FINE ANIMAL HAIR,12%,,01/07/2017,
62044110,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - DRESSES : OF WOOL OR FINE ANIMAL HAIR : HOUSE COATS AND LIKE DRESSES",12%,,01/07/2017,
62044120,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - DRESSES : OF WOOL OR FINE ANIMAL HAIR : BLAZERS",12%,,01/07/2017,
62044190,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIMWEAR) - DRESSES : OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,01/07/2017,
620442,OF COTTON,12%,,01/07/2017,
