HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
13019031,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : MYRRH",5%,,01/07/2017,
13019032,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : OILBANUM OR FRANKINCENSE",5%,,01/07/2017,
13019033,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : MASTIC GUM",5%,,01/07/2017,
13019034,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : XANTHIUM GUM",5%,,01/07/2017,
13019039,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : OTHER",5%,,01/07/2017,
13019041,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF SEEDS",5%,,01/07/2017,
13019042,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF FRUITS",5%,,01/07/2017,
13019043,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF LEAVES",5%,,01/07/2017,
13019044,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF SPICES",5%,,01/07/2017,
13019045,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF FLOWERS",5%,,01/07/2017,
13019046,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF ROOTS",5%,,01/07/2017,
13019049,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OTHER",5%,,01/07/2017,
13019099,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) -OTHER : --- OTHER: ---- OTHER",5%,,01/07/2017,
1302,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS - VEGETABLE SAPS AND EXTRACTS :",18%,,01/07/2017,
13021100,OPIUM,18%,,01/07/2017,
13021200,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OF LIQUORICE",18%,,01/07/2017,
13021300,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OF HOPS",18%,,01/07/2017,
13021400,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OF PYRETHRUM OR OF THE ROOTS OF PLANTS CONTAINING",18%,,01/07/2017,
130219,OTHER,18%,,01/07/2017,
13021911,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF BELLADONA",18%,,01/07/2017,
13021912,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF CASCARA SAGRADA",18%,,01/07/2017,
13021913,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF NUXVOMICA",18%,,01/07/2017,
13021914,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF GINSENG (INCLUDING POWDER)",18%,,01/07/2017,
13021915,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF AGAROSE",18%,,01/07/2017,
13021916,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF NEEM",18%,,01/07/2017,
13021917,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF GYMNEMA",18%,,01/07/2017,
13021918,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OF GARACENIA OR GAMBODGE",18%,,01/07/2017,
13021919,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : EXTRACTS : OTHER",18%,,01/07/2017,
13021920,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : CASHEW SHELL LIQUID (CNSL), CRUDE",18%,,01/07/2017,
13021930,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : PURIFIED AND DISTILLED CNSL (CARDANOL)",18%,,01/07/2017,
13021990,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS VEGETABLE SAPS AND EXTRACTS : OTHER : OTHER",18%,,01/07/2017,
13022000,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS PECTIC SUBSTANCES, PECTINATES AND PECTATES",18%,,01/07/2017,
13023100,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PROD",18%,,01/07/2017,
130232,"MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM LOCUST BEANS, LOCUST BEAN SEEDS OR GUAR SEEDS",18%,,01/07/2017,
13023210,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODU",18%,,01/07/2017,
13023220,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODU",18%,,01/07/2017,
13023230,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODU",18%,,01/07/2017,
13023240,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODU",18%,,01/07/2017,
13023290,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODU",18%,,01/07/2017,
13023900,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODUCTS MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM VEGETABLE PRODU",18%,,01/07/2017,
