HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
90021900,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED - OBJECTIVE LENSES: OTHER",18%,,01/07/2017,
90022000,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED - OBJECTIVE LENSES: FILTERS",18%,,01/07/2017,
90029000,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED OTHER",18%,,01/07/2017,
9003,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF - FRAMES AND MOUNTINGS",12%,,15/11/2017                       -                      1/07/2017,
90031100,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF - FRAMES AND MOUNTINGS: OF PLASTICS",12%,,15/11/2017                       -                      1/07/2017,
90031900,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF - FRAMES AND MOUNTINGS: OF OTHER MATERIALS",12%,,15/11/2017                       -                      1/07/2017,
90039000,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF PARTS",12%,,15/11/2017                       -                      1/07/2017,
9004,"Spectacles, corrective [other than goggles for correcting vision]",12%,,01/07/2017,
9004,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER",18%,,15/11/2017                               1/07/2017,
90041000,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER SUNGLASSES",18%,,15/11/2017                               1/07/2017,
900490,OTHER,18%,,15/11/2017                               1/07/2017,
90049010,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER - OTHER: PASSIVE NIGHT VISION GOGGLES",18%,,15/11/2017                               1/07/2017,
90049020,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER - OTHER: PRISMATIC EYEGLASSES FOR READING",18%,,15/11/2017                               1/07/2017,
90049090,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER - OTHER: OTHER",18%,,15/11/2017                               1/07/2017,
9005,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY",18%,,15/11/2017                               -                                        1/07/2017,
90051000,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY BINOCULARS",18%,,15/11/2017                               -                                        1/07/2017,
900580,OTHER INSTRUMENTS,18%,,15/11/2017                               -                                        1/07/2017,
90058010,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY - OTHER INSTRUMENTS: MONOCULAR AND REFRACTING TELESCOPES",18%,,15/11/2017                               -                                        1/07/2017,
90058020,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY - OTHER INSTRUMENTS: ASTRONOMICAL INSTRUMENTS",18%,,15/11/2017                               -                                        1/07/2017,
90058090,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY - OTHER INSTRUMENTS: OTHER",18%,,15/11/2017                               -                                        1/07/2017,
900590,PARTS AND ACCESSORIES (INCLUDING MOUNTINGS),18%,,15/11/2017                               -                                        1/07/2017,
90059010,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY PARTS AND ACCESSORIES (INCLUDING MOUNTINGS): OF BINOCULAR OR TELESCOPES OF H",18%,,15/11/2017                               -                                        1/07/2017,
90059020,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY PARTS AND ACCESSORIES (INCLUDING MOUNTINGS): MOUNTINGS FOR ASTRONOMICAL INST",18%,,15/11/2017                               -                                        1/07/2017,
90059090,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY PARTS AND ACCESSORIES (INCLUDING MOUNTINGS): OTHER",18%,,15/11/2017                               -                                        1/07/2017,
9006,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539,18%,,15/11/2017                               -                                        1/07/2017,
90061000,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 CAMERAS OF A KIND USED FOR PREPARING PRINTING PLATES OR CYLINDERS,18%,,15/11/2017                               -                                        1/07/2017,
90062000,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 CAMERAS OF A KIND USED FOR RECORDING DOCUMENTS ON MICROFILM, MICROFICHE OR OTHER MICROFORMS",18%,,15/11/2017                               -                                        1/07/2017,
90063000,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 CAMERAS SPECIALLY DESIGNED FOR UNDERWATER USE, FOR AERIAL SURVEY OR FOR MEDICAL OR SURGICAL EXAMINATION OF INTE",18%,,15/11/2017                               -                                        1/07/2017,
90064000,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 INSTANT PRINT CAMERAS,18%,,15/11/2017                               -                                        1/07/2017,
90065100,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - OTHER CAMERAS: WITH A THROUGH-THE-LENS VIEW-FINDER [SINGLE LENS REFLEX (SLR)] FOR ROLL FILM OF A WIDTH NOT EX,18%,,15/11/2017                               -                                        1/07/2017,
90065200,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - OTHER CAMERAS: OTHER, FOR ROLL FILM OF A WIDTH LESS THAN 35 MM",18%,,15/11/2017                               -                                        1/07/2017,
900653,"OTHER, FOR ROLL FILM OF A WIDTH OF 35 MM",18%,,15/11/2017                               -                                        1/07/2017,
90065310,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - OTHER CAMERAS: - OTHER, FOR ROLL FILM OF A WIDTH OF 35 MM: FIXED FOCUS 35 MM CAMERAS",18%,,15/11/2017                               -                                        1/07/2017,
90065390,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - OTHER CAMERAS: - OTHER, FOR ROLL FILM OF A WIDTH OF 35 MM: OTHER",18%,,15/11/2017                               -                                        1/07/2017,
900659,OTHER,18%,,15/11/2017                               -                                        1/07/2017,
90065910,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - OTHER CAMERAS: - OTHER: FIXED FOCUS 110 MM CAMERAS,18%,,15/11/2017                               -                                        1/07/2017,
90065990,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - OTHER CAMERAS: - OTHER: OTHER,18%,,15/11/2017                               -                                        1/07/2017,
90066100,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASHBULBS: DISCHARGE LAMP (ELECTRONIC"") FLASHLIGHT APPARATUS""",18%,,15/11/2017                               -                                        1/07/2017,
90066200,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASHBULBS: FLASHBULBS, FLASHCUBES AND THE LIKE",18%,,15/11/2017                               -                                        1/07/2017,
90066900,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASHBULBS: OTHER,18%,,15/11/2017                               -                                        1/07/2017,
90069100,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - PARTS AND ACCESSORIES: FOR CAMERAS,18%,,15/11/2017                               -                                        1/07/2017,
90069900,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASH BULBS OTHER THAN DISCHARGE LAMPS OF HEADING 8539 - PARTS AND ACCESSORIES: OTHER,18%,,15/11/2017                               -                                        1/07/2017,
9007,"CINEMATOGRAPHIC CAMERAS AND PROJECTORS, WHETHER OR NOT INCORPORATING SOUND RECORDING OR REPRODUCING APPARATUS",18%,,15/11/2017                               -                                        1/07/2017,
900710,CAMERAS,18%,,15/11/2017                               -                                        1/07/2017,
90071010,FOR FILM OF LESS THAN 16 MM WIDTH OR FOR DOUBLE- 8 MM FILM,18%,,15/11/2017                               -                                        1/07/2017,
90071090,OTHER,18%,,15/11/2017                               -                                        1/07/2017,
900720,PROJECTORS,18%,,15/11/2017                               -                                        1/07/2017,
90072010,"CINEMATOGRAPHIC CAMERAS AND PROJECTORS, WHETHER OR NOT INCORPORATING SOUND RECORDING OR REPRODUCING APPARATUS - PROJECTORS: FOR FILM OF LESS THAN 16 MM WIDTH",18%,,15/11/2017                               -                                        1/07/2017,
90072090,"CINEMATOGRAPHIC CAMERAS AND PROJECTORS, WHETHER OR NOT INCORPORATING SOUND RECORDING OR REPRODUCING APPARATUS - PROJECTORS: OTHER",18%,,15/11/2017                               -                                        1/07/2017,
90079100,"CINEMATOGRAPHIC CAMERAS AND PROJECTORS, WHETHER OR NOT INCORPORATING SOUND RECORDING OR REPRODUCING APPARATUS - PARTS AND ACCESSORIES: FOR CAMERAS",18%,,15/11/2017                               -                                        1/07/2017,
90079200,"CINEMATOGRAPHIC CAMERAS AND PROJECTORS, WHETHER OR NOT INCORPORATING SOUND RECORDING OR REPRODUCING APPARATUS - PARTS AND ACCESSORIES: FOR PROJECTORS",18%,,15/11/2017                               -                                        1/07/2017,
9008,"IMAGE PROJECTORS, OTHER THAN CINEMATOGRAPHIC; PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) ENLARGERS AND REDUCERS",18%,,15/11/2017                               -                                        1/07/2017,
900850,"PROJECTORS, ENLARGERS AND REDUCERS",18%,,15/11/2017                               -                                        1/07/2017,
90085010,SLIDE PROJECTORS,18%,,15/11/2017                               -                                        1/07/2017,
90085020,"MICROFILM, MICROFICHE OR OTHER MICROFORM READERS, WHETHER OR NOT CAPABLE OF PRODUCING COPIES",18%,,15/11/2017                               -                                        1/07/2017,
90085030,OTHER IMAGE PROJECTORS,18%,,15/11/2017                               -                                        1/07/2017,
90085040,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) ENLARGERS AND REDUCERS,18%,,15/11/2017                               -                                        1/07/2017,
90089000,"IMAGE PROJECTORS, OTHER THAN CINEMATOGRAPHIC; PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) ENLARGERS AND REDUCERS PARTS AND ACCESSORIES",18%,,15/11/2017                               -                                        1/07/2017,
9009,OMITTED,0%,,01/07/2017,
90091100,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - ELECTROSTATIC PHOTOCOPYING APPARATUS: OPERATING BY REPRODUCING THE ORIGINAL IMAGE DIRECTLY ONTO THE COPY (DIRECT PROCESS),0%,,01/07/2017,
90091200,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - ELECTROSTATIC PHOTOCOPYING APPARATUS: OPERATING BY REPRODUCING THE ORIGINAL IMAGE VIA AN INTERMEDIATE ONTO THE COPY (INDIRECT PROCESS),0%,,01/07/2017,
90092100,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - OTHER PHOTOCOPYING APPARATUS: INCORPORATING AN OPTICAL SYSTEM,0%,,01/07/2017,
90092200,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - OTHER PHOTOCOPYING APPARATUS: OF THE CONTACT TYPE,0%,,01/07/2017,
90093000,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS THERMO-COPYING APPARATUS,0%,,01/07/2017,
90099100,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - PARTS AND ACCESSORIES: AUTOMATIC DOCUMENT FEEDERS,0%,,01/07/2017,
90099200,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - PARTS AND ACCESSORIES: PAPER FEEDERS,0%,,01/07/2017,
90099300,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - PARTS AND ACCESSORIES: SORTERS,0%,,01/07/2017,
90099900,PHOTOCOPYING APPARATUS INCORPORATING AN OPTICAL SYSTEM OR OF THE CONTACT TYPE AND THERMO-COPYING APPARATUS - PARTS AND ACCESSORIES: OTHER,0%,,01/07/2017,
9010,APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCOPES; PROJECTION SCREENS,18%,,15/11/2017                               -                                        1/07/2017,
90101000,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCOPES; PROJECTION SCREENS - APPARATUS AND EQUIPMENT FOR AUTOMATICALLY DEVELOPING PHOTOGRAPHIC (INCLUDING CINEMAT",18%,,15/11/2017                               -                                        1/07/2017,
90104100,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES (INCLUDING APPARATUS FOR THE PROJECTION OR DRAWING OF CIRCUIT PATTERNS ON SENSITISED SEMICONDUCTOR MATERIALS), NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCO",18%,,15/11/2017                               -                                        1/07/2017,
90104200,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES (INCLUDING APPARATUS FOR THE PROJECTION OR DRAWING OF CIRCUIT PATTERNS ON SENSITISED SEMICONDUCTOR MATERIALS), NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCO",18%,,15/11/2017                               -                                        1/07/2017,
90104900,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES (INCLUDING APPARATUS FOR THE PROJECTION OR DRAWING OF CIRCUIT PATTERNS ON SENSITISED SEMICONDUCTOR MATERIALS), NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCO",18%,,15/11/2017                               -                                        1/07/2017,
90105000,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES (INCLUDING APPARATUS FOR THE PROJECTION OR DRAWING OF CIRCUIT PATTERNS ON SENSITISED SEMICONDUCTOR MATERIALS), NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCO",18%,,15/11/2017                               -                                        1/07/2017,
90106000,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES (INCLUDING APPARATUS FOR THE PROJECTION OR DRAWING OF CIRCUIT PATTERNS ON SENSITISED SEMICONDUCTOR MATERIALS), NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCO",18%,,15/11/2017                               -                                        1/07/2017,
90109000,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC) LABORATORIES (INCLUDING APPARATUS FOR THE PROJECTION OR DRAWING OF CIRCUIT PATTERNS ON SENSITISED SEMICONDUCTOR MATERIALS), NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER; NEGATOSCO",18%,,15/11/2017                               -                                        1/07/2017,
9011,"COMPOUND OPTICAL MICROSCOPES, INCLUDING THOSE FOR PHOTOMICRO-GRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION",18%,,15/11/2017                               -                                        1/07/2017,
90111000,"COMPOUND OPTICAL MICROSCOPES, INCLUDING THOSE FOR PHOTOMICRO-GRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION - STEREOSCOPIC MICROSCOPES",18%,,15/11/2017                               -                                        1/07/2017,
901111,ARABICA PLANTATION,18%,,15/11/2017                               -                                        1/07/2017,
901112,ARABICA CHERRY,18%,,15/11/2017                               -                                        1/07/2017,
901113,ROB PARCHMENT,18%,,15/11/2017                               -                                        1/07/2017,
901114,ROB CHERRY,18%,,15/11/2017                               -                                        1/07/2017,
90112000,"COMPOUND OPTICAL MICROSCOPES, INCLUDING THOSE FOR PHOTOMICRO-GRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION - OTHER MICROSCOPES, FOR PHOTOMICROGRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION",18%,,15/11/2017                               -                                        1/07/2017,
90118000,"COMPOUND OPTICAL MICROSCOPES, INCLUDING THOSE FOR PHOTOMICRO-GRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION - OTHER MICROSCOPES",18%,,15/11/2017                               -                                        1/07/2017,
90119000,"COMPOUND OPTICAL MICROSCOPES, INCLUDING THOSE FOR PHOTOMICRO-GRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION - PARTS AND ACCESSORIES",18%,,15/11/2017                               -                                        1/07/2017,
9012,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS,18%,,15/11/2017                               -                                        1/07/2017,
901210,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS,18%,,15/11/2017                               -                                        1/07/2017,
90121010,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS - MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS: ELECTRON MICROSCOPES FITTED WITH EQUIPMENT SPECIFICALLY DESIGNED FOR THE HANDLING AND TRANSPORT OF SEMICONDUCTOR WAFERS,18%,,15/11/2017                               -                                        1/07/2017,
90121090,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS - MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS: OTHER,18%,,15/11/2017                               -                                        1/07/2017,
90129000,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES; DIFFRACTION APPARATUS PARTS AND ACCESSORIES,18%,,15/11/2017                               -                                        1/07/2017,
9013,"LIQUID CRYSTAL DEVICES NOT CONSTITUTING ARTICLES PROVIDED FOR MORE SPECIFICALLY IN OTHER HEADINGS; LASERS, OTHER THAN LASER DIODES; OTHER OPTICAL APPLIANCES AND INSTRUMENTS, NOT SPECIFIED OR INCLUDED ELSE WHERE IN THIS CHAPTER",18%,,15/11/2017                               -                                        1/07/2017,
901310,"TELESCOPIC SIGHTS FOR FITTING TO ARMS; PERISCOPES; TELESCOPES DESIGNED TO FORM PARTS OF MACHINES, APPLIANCES, INSTRUMENTS OR APPARATUS OF THIS CHAPTER OR SECTION XVI",18%,,15/11/2017                               -                                        1/07/2017,
