HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
44013900,"FUEL WOOD, IN LOGS, IN BILLETS, IN TWIGS, IN FAGGOTS OR IN SIMILAR FORMS; WOOD IN CHIPS OR PARTICLES; SAWDUST AND WOOD WASTE AND SCRAP, WHETHER OR NOT AGGLOMERATED IN LOGS, BRIQUETTES, PELLETS OR SIMILAR FORMS - SAWDUST AND WOOD WASTE AND SCRAP, WHETHER O",5%,,01/07/2017,
44014000,"SAWDUST AND WOOD WASTE AND SCRAP, NOT AGGLOMERATED",5%,,01/07/2017,
4402,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED",0%,,01/07/2017,
44020010,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED - WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED: OF COCONUT SHELL",0%,,01/07/2017,
44020090,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED - WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED: OTHER",0%,,01/07/2017,
440210,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED",0%,,01/07/2017,
44021000,OF BAMBOO,0%,,01/07/2017,
44021010,"WHETHER OR NOT AGGLOMERATED - WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL)WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED ---OF BAMBOO",0%,,01/07/2017,
440290,OTHER,0%,,01/07/2017,
44029010,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED - OTHER : --- OF COCUNUT SHELL",0%,,01/07/2017,
44029090,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED: OTHER --- OTHER",0%,,01/07/2017,
4403,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED",18%,,01/07/2017,
44031000,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - TREATED WITH PAINT, STAINS, CREOSOTE OR OTHER PRESERVATIVES",18%,,01/07/2017,
44031100,CONIFEROUS,18%,,01/07/2017,
44031200,NON-CONIFEROUS,18%,,01/07/2017,
440320,"OTHER, CONIFEROUS",18%,,01/07/2017,
44032010,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER, CONIFEROUS : SAWLOGS AND VENEERLOGS",18%,,01/07/2017,
44032020,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER, CONIFEROUS : POLES, PILLING AND POSTS",18%,,01/07/2017,
44032090,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER, CONIFEROUS : OTHER",18%,,01/07/2017,
440321,"OF PINE (PINUS SPP.), OF WHICH ANY CROSS-SECTIONAL DIMENSION IS 15 CM OR MORE",18%,,01/07/2017,
44032110,SAW LOGS AND VENEER LOGS,18%,,01/07/2017,
44032120,"POLES, PILLING AND POSTS",18%,,01/07/2017,
44032190,OTHER,18%,,01/07/2017,
44032210,SAW LOGS AND VENEER LOGS,18%,,01/07/2017,
44032220,"POLES, PILLING AND POSTS",18%,,01/07/2017,
44032290,OTHER,18%,,01/07/2017,
440323,"OF FIR (ABIES SPP.) AND SPRUCE (PICEA SPP.), OF WHICH ANY CROSS-SECTIONAL DIMENSION IS 15 CM OR MORE",18%,,01/07/2017,
44032310,SAW LOGS AND VENEER LOGS,18%,,01/07/2017,
44032320,"POLES, PILLING AND POSTS",18%,,01/07/2017,
44032390,OTHER,18%,,01/07/2017,
440324,"OF FIR (ABIES SPP.) AND SPRUCE (PICEA SPP.), OTHER",18%,,01/07/2017,
44032410,SAW LOGS AND VENEER LOGS,18%,,01/07/2017,
44032420,"POLES, PILLING AND POSTS",18%,,01/07/2017,
44032490,OTHER,18%,,01/07/2017,
440325,"OTHER, OF WHICH ANY CROSS-SECTIONAL DIMENSION IS 15 CM OR MORE",18%,,01/07/2017,
44032510,SAW LOGS AND VENEER LOGS,18%,,01/07/2017,
44032520,"POLES, PILLING AND POSTS",18%,,01/07/2017,
44032590,OTHER,18%,,01/07/2017,
440326,OTHER,18%,,01/07/2017,
44032610,SAW LOGS AND VENEER LOGS,18%,,01/07/2017,
44032620,"POLES, PILLING AND POSTS",18%,,01/07/2017,
44032690,OTHER,18%,,01/07/2017,
44034100,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER, OF TROPICAL WOOD SPECIFIED IN SUBHEADING NOTE 1 TO THIS CHAPTER : DARK RED MERANTI, LIGHT RED MERANTI AND MERANTI BAKAU",18%,,01/07/2017,
440349,OTHER,18%,,01/07/2017,
44034910,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER, OF TROPICAL WOOD SPECIFIED IN SUBHEADING NOTE 1 TO THIS CHAPTER : OTHER :TEAK WOOD IN ROUGH",18%,,01/07/2017,
44034990,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER, OF TROPICAL WOOD SPECIFIED IN SUBHEADING NOTE 1 TO THIS CHAPTER : OTHER :OTHER",18%,,01/07/2017,
44039100,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OF OAK (QUERCUS SPP.)",18%,,01/07/2017,
44039200,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OF BEECH (FAGUS SPP.)",18%,,01/07/2017,
44039300,"OF BEECH (FAGUS SPP.), OF WHICH ANY CROSS-SECTIONAL DIMENSION IS 15 CM OR MORE",18%,,01/07/2017,
44039400,"OF BEECH (FAGUS SPP.), OTHER",18%,,01/07/2017,
44039500,"OF BIRCH (BETULA SPP.), OF WHICH ANY CROSS-SECTIONAL DIMENSION IS 15 CM OR MORE",18%,,01/07/2017,
44039600,"OF BIRCH (BETULA SPP.), OTHER",18%,,01/07/2017,
44039700,OF POPLAR AND ASPEN (POPULUS SPP.),18%,,01/07/2017,
44039800,OF EUCALYPTUS (EUCALYPTUS SPP.),18%,,01/07/2017,
440399,OTHER,18%,,01/07/2017,
44039911,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039912,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039913,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039914,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039915,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039916,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039917,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039918,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039919,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : ANDAMAN PADAUK (PTEROCAROUS DALBAERGIODES) BONSUM (PHOEBE GOALPARENSIS) GURGAN (DIPTEROCARPUS ALATUS) KHAIR (ACACIA CATECHU) LAMPATI (DUABANGA GRANDIFLORA)",18%,,01/07/2017,
44039921,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039922,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039923,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039924,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039925,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039926,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039927,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039928,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039929,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OTHER : SAL (CHOREA ROBUSTA) SANDAL WOOD (SANTALUM ALBUR) SEMUL (BOMBAX CEIBA) WALNUT WOOD (JUGLANS BINATA) ANJAM (HARDWICKIA BINATA) BIRCH (BETULA SPP.) SISSOO (D",18%,,01/07/2017,
44039990,OTHER,18%,,01/07/2017,
4404,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES OF WOOD, POINTED BUT NOT SAWN LENGTHWISE; WOODEN STICKS, ROUGHLY TRIMMED BUT NOT TURNED, BENT OR OTHERWISE WORKED, SUITABLE FOR THE MANUFACTURE OF WALKING STICKS, UMBRELLAS, TOOL HANDLES OR THE LIKE; CHIPW",12%,,01/07/2017,
44041000,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES OF WOOD, POINTED BUT NOT SAWN LENGTHWISE; WOODEN STICKS, ROUGHLY TRIMMED BUT NOT TURNED, BENT OR OTHERWISE WORKED, SUITABLE FOR THE MANUFACTURE OF WALKING STICKS, UMBRELLAS, TOOL HANDLES OR THE LIKE; CHIPWO",12%,,01/07/2017,
440420,NON-CONIFEROUS,12%,,01/07/2017,
44042010,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES OF WOOD, POINTED BUT NOT SAWN LENGTHWISE; WOODEN STICKS, ROUGHLY TRIMMED BUT NOT TURNED, BENT OR OTHERWISE WORKED, SUITABLE FOR THE MANUFACTURE OF WALKING STICKS, UMBRELLAS, TOOL HANDLES OR THE LIKE; CHIPWO",12%,,01/07/2017,
44042020,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES OF WOOD, POINTED BUT NOT SAWN LENGTHWISE; WOODEN STICKS, ROUGHLY TRIMMED BUT NOT TURNED, BENT OR OTHERWISE WORKED, SUITABLE FOR THE MANUFACTURE OF WALKING STICKS, UMBRELLAS, TOOL HANDLES OR THE LIKE; CHIPWO",12%,,01/07/2017,
44042090,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES OF WOOD, POINTED BUT NOT SAWN LENGTHWISE; WOODEN STICKS, ROUGHLY TRIMMED BUT NOT TURNED, BENT OR OTHERWISE WORKED, SUITABLE FOR THE MANUFACTURE OF WALKING STICKS, UMBRELLAS, TOOL HANDLES OR THE LIKE; CHIPWO",12%,,01/07/2017,
4405,WOOD WOOL; WOOD FLOUR,12%,,01/07/2017,
44050000,WOOD WOOL; WOOD FLOUR,12%,,01/07/2017,
4406,RAILWAY OR TRAMWAY SLEEPERS (CROSSTIES),12%,,01/07/2017,
44061000,RAILWAY OR TRAMWAY SLEEPERS (CROSSTIES) OF WOOD - NOT IMPREGNATED,12%,,01/07/2017,
44061100,CONIFEROUS,12%,,01/07/2017,
44061200,NON-CONIFEROUS,12%,,01/07/2017,
44069000,RAILWAY OR TRAMWAY SLEEPERS (CROSSTIES) OF WOOD - OTHER,12%,,01/07/2017,
44069100,CONIFEROUS,12%,,01/07/2017,
44069200,NON-CONIFEROUS,12%,,01/07/2017,
4407,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR END-JOINTED, OF A THICKNESS EXCEEDING 6 MM",18%,,01/07/2017,
440710,CONIFERROUS,18%,,01/07/2017,
44071010,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - CONIFERROUS: DOGLAS FIR (PSCUDOTSUGA MENZIESIE)",18%,,01/07/2017,
44071020,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - CONIFERROUS: PINE (PINUS SPP.)",18%,,01/07/2017,
44071090,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - CONIFERROUS: OTHER",18%,,01/07/2017,
44071100,OF PINE (PINUS SPP.),18%,,01/07/2017,
44071200,OF FIR (ABIES SPP.) AND SPRUCE ( PICEA SPP.),18%,,01/07/2017,
440719,OTHER,18%,,01/07/2017,
44071910,DOUGLAS FIR (PSEUDOTSUGA MENZIESII),18%,,01/07/2017,
44071990,OTHER,18%,,01/07/2017,
44072100,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : MAHOGANY (SWIETENIA SPP.)",18%,,01/07/2017,
44072200,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : VIROLA,IMBUIA AND BALSA",18%,,01/07/2017,
44072400,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : VIROLA, MAHOGANY (SWIETENIA SPP.) IMBUIA AND BALSA",18%,,01/07/2017,
44072500,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : DARK RED MERANTI, LIGHT RED MERANTI AND MERANTI BAKAU",18%,,01/07/2017,
44072600,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : WHITE LAUAN, WHITE MERANTI, WHITE SERAYA, YELLOW MERANTI AND",18%,,01/07/2017,
44072700,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : --SAPELLI",18%,,01/07/2017,
44072800,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : IROKO",18%,,01/07/2017,
440729,OTHER,18%,,01/07/2017,
44072910,"29 WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : OTHER : TEAK WOOD",18%,,01/07/2017,
44072990,"29 WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OF TROPICAL WOOD SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER : OTHER : OTHER",18%,,01/07/2017,
44079100,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : OF OAK (QUERCUS SPP.)",18%,,01/07/2017,
44079200,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : OF BEECH (FAGUS SPP.)",18%,,01/07/2017,
44079300,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : OF MAPLE (ACER SPP)",18%,,01/07/2017,
44079400,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : --OF CHERRY (PRUNUS SPP.)",18%,,01/07/2017,
44079500,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : -- OF ASH(FRAXINUS SPP.)",18%,,01/07/2017,
44079600,OF BIRCH (BETULA SPP.),18%,,01/07/2017,
44079700,OF POPLAR AND ASPEN (POPULUS SPP.),18%,,01/07/2017,
440799,OTHER,18%,,01/07/2017,
44079910,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : OTHER : OF BIRCH (BETULA SPP.)",18%,,01/07/2017,
44079920,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : OTHER : WILLOW",18%,,01/07/2017,
44079990,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ENDJOINTED, OF A THICKNESS EXCEEDING 6 MM - OTHER : OTHER : OTHER",18%,,01/07/2017,
4408,"Sheets for veneering (including those obtained by slicing laminated wood), for plywood or for similar laminated wood and other wood, sawn lengthwise, sliced or peeled, whether or not planed, sanded, spliced or end-jointed, of a thickness not exceeding 6 mm [for match splints]",12%,,01/07/2017,
4408,"SHEETS FOR VENEERING (INCLUDING THOSE OBTAINED BY SLICING LAMINATED WOOD), FOR PLYWOOD OR FOR SIMILAR LAMINATED WOOD AND OTHER WOOD, SAWN LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED, SPLICED OR END-JOINTED, OF A THICKNESS NOT EXCEEDING 6(other than for match splints)",18%,,01/07/2017,
440810,CONIFEROUS,18%,,01/07/2017,
