HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
56022920,"FELT, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OTHER FELT, NOT IMPREGNATED, COATED, COVERED OR LAMINATED : - OF OTHER TEXTILE MATERIALS : OF JUTE (INCLUDING BLENDED OR UNION JUTE), OTHER THAN FOR MACHINERY",12%,,01/07/2017,
56022990,"FELT, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OTHER FELT, NOT IMPREGNATED, COATED, COVERED OR LAMINATED : - OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
56029010,"FELT,WHETHER OR NOT IMPREGNATED, COATED,COVERED OR LAMINATED -OTHER -OF RUBBERISED COIR NEEDLED FELT",12%,,01/07/2017,
56029090,"FELT,WHETHER OR NOT IMPREGNATED, COATED,COVERED OR LAMINATED -OTHER - - - OTHER",12%,,01/07/2017,
5603,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OF MAN-MADE FILAMENTS",12%,,01/07/2017,
56031100,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OF MAN-MADE FILAMENTS : WEIGHING NOT MORE THAN 25 G/M2",12%,,01/07/2017,
56031200,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OF MAN-MADE FILAMENTS : WEIGHING MORE THAN 25 G/M2 BUT NOT MORE THAN 70 G/M2",12%,,01/07/2017,
56031300,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OF MAN-MADE FILAMENTS : WEIGHING MORE THAN 70 G/M2 BUT NOT MORE THAN 150 G/M2",12%,,01/07/2017,
56031400,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OF MAN-MADE FILAMENTS : WEIGHING MORE THAN 150 G/M2",12%,,01/07/2017,
56039100,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OTHER : WEIGHING NOT MORE THAN 25 G/M2",12%,,01/07/2017,
56039200,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OTHER : WEIGHING MORE THAN 25 G/M2 BUT NOT MORE THAN 70 G/M2",12%,,01/07/2017,
56039300,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OTHER : WEIGHING MORE THAN 70 G/M2 BUT NOT MORE THAN 150 G/M2",12%,,01/07/2017,
56039400,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OTHER : WEIGHING MORE THAN 150 G/M2",12%,,01/07/2017,
5604,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS",12%,,01/07/2017,
56041000,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - RUBBER THREAD AND CORD, TEXTILE COVERED",12%,,01/07/2017,
56042010,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - HIGH TENACITY YARN OF POLYESTERS, OF NYLON OR OTHER POLYAMIDES OR OF VISCOSE RAYON, I",12%,,01/07/2017,
56042090,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - HIGH TENACITY YARN OF POLYESTERS, OF NYLON OR OTHER POLYAMIDES OR OF VISCOSE RAYON, I",12%,,01/07/2017,
56049000,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OTHER",12%,,01/07/2017,
5605,"METALLISED YARN, WHETHER OR NOT GIMPED BEING TEXTILE YARN, OR STRIP OR THE LIKE OF HEADING 5404 OR 5405, COMBINED WITH METAL IN THE FORM OF THREAD, STRIP OR POWDER OR COVERED WITH METAL",12%,,01/07/2017,
560500,"METALLISED YARN, WHETHER OR NOT GIMPED, BEING TEXTILE YARN, OR STRIP OR THE LIKE OF HEADING 5404 OR 5405, COMBINED WITH METAL IN THE FORM OF THREAD, STRIP OR POWDER OR COVERED WITH METAL",12%,,01/07/2017,
56050010,"METALLISED YARN, WHETHER OR NOT GIMPED BEING TEXTILE YARN, OR STRIP OR THE LIKE OF HEADING 5404 OR 5405, COMBINED WITH METAL IN THE FORM OF THREAD, STRIP OR POWDER OR COVERED WITH METAL - METALLISED YARN, WHETHER OR NOT GIMPED, BEING TEXTILE YARN, OR STRI",5%,,13/10/2017,
56050020,"METALLISED YARN, WHETHER OR NOT GIMPED BEING TEXTILE YARN, OR STRIP OR THE LIKE OF HEADING 5404 OR 5405, COMBINED WITH METAL IN THE FORM OF THREAD, STRIP OR POWDER OR COVERED WITH METAL - METALLISED YARN, WHETHER OR NOT GIMPED, BEING TEXTILE YARN, OR STRI",12%,,01/07/2017,
56050090,"METALLISED YARN, WHETHER OR NOT GIMPED BEING TEXTILE YARN, OR STRIP OR THE LIKE OF HEADING 5404 OR 5405, COMBINED WITH METAL IN THE FORM OF THREAD, STRIP OR POWDER OR COVERED WITH METAL - METALLISED YARN, WHETHER OR NOT GIMPED, BEING TEXTILE YARN, OR STRI",12%,,01/07/2017,
5606,"GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, GIMPED (OTHER THAN THOSE OF HEADING 5605 AND GIMPED HORSEHAIR YARN); CHENILLE YARN (INCLUDING FLOCK CHENILLE YARN); LOOP WALE-YARN",12%,,01/07/2017,
560600,"GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, GIMPED (OTHER THAN THOSE OF HEADING 5605 AND GIMPED HORSEHAIR YARN); CHENILLE YARN (INCLUDING FLOCK CHENILLE YARN); LOOP WALE-YARN",12%,,01/07/2017,
56060010,"GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, GIMPED (OTHER THAN THOSE OF HEADING 5605 AND GIMPED HORSEHAIR YARN); CHENILLE YARN (INCLUDING FLOCK CHENILLE YARN); LOOP WALE-YARN - GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405,",12%,,01/07/2017,
56060020,"GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, GIMPED (OTHER THAN THOSE OF HEADING 5605 AND GIMPED HORSEHAIR YARN); CHENILLE YARN (INCLUDING FLOCK CHENILLE YARN); LOOP WALE-YARN - GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405,",12%,,01/07/2017,
56060030,"GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, GIMPED (OTHER THAN THOSE OF HEADING 5605 AND GIMPED HORSEHAIR YARN); CHENILLE YARN (INCLUDING FLOCK CHENILLE YARN); LOOP WALE-YARN - GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405,",12%,,01/07/2017,
56060090,"GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, GIMPED (OTHER THAN THOSE OF HEADING 5605 AND GIMPED HORSEHAIR YARN); CHENILLE YARN (INCLUDING FLOCK CHENILLE YARN); LOOP WALE-YARN - GIMPED YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405,",12%,,01/07/2017,
5607,"Jute twine, coir cordage or ropes,Coir articles",5%,,15/11/2017,
5607,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF SISAL OR OTHER TEXTILE FIBRES OF THE GENUS AGAVE",12%,,15/11/2017                1/07/2017,
56071010,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF JUTE OR OTHER TEXTILE BAST FIBRES OF HEADING 5303 : CORDAGE, CABLE, ROPE AND TWINE OF JUTE",12%,,15/11/2017                1/07/2017,
56071090,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF JUTE OR OTHER TEXTILE BAST FIBRES OF HEADING 5303 : OTHER",12%,,15/11/2017                1/07/2017,
56072100,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF SISAL OR OTHER TEXTILE FIBRES OF THE GENUS AGAVE : BINDER OR BALER TWINE",12%,,15/11/2017                1/07/2017,
56072900,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF SISAL OR OTHER TEXTILE FIBRES OF THE GENUS AGAVE : OTHER",12%,,15/11/2017                1/07/2017,
56073000,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS OF ABACA (MANILA HEMP OR MUSA TEXTILLIS NEE) OR OTHER HARD (LEAF) FIBRES",12%,,15/11/2017                1/07/2017,
56074100,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF POLYETHYLENE OR POLYPROPYLENE : BINDER OR BALER TWINE",12%,,15/11/2017                1/07/2017,
56074900,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF POLYETHYLENE OR POLYPROPYLENE : OTHER",12%,,15/11/2017                1/07/2017,
560750,OF OTHER SYNTHETIC FIBRES,12%,,15/11/2017                1/07/2017,
56075010,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF OTHER SYNTHETIC FIBRES : NYLON FISH NET TWINE",12%,,15/11/2017                1/07/2017,
56075020,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF OTHER SYNTHETIC FIBRES : NYLON TYRE CORD",12%,,15/11/2017                1/07/2017,
56075030,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF OTHER SYNTHETIC FIBRES : VISCOSE TYRE CORD",12%,,15/11/2017                1/07/2017,
56075040,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF OTHER SYNTHETIC FIBRES : NYLON ROPE",12%,,15/11/2017                1/07/2017,
56075090,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OF OTHER SYNTHETIC FIBRES : OTHER",12%,,15/11/2017                1/07/2017,
560790,OTHER,12%,,15/11/2017                1/07/2017,
56079010,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OTHER : COIR, CORDAGE AND ROPES, OTHER THAN OF COTTON",12%,,15/11/2017                1/07/2017,
56079020,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OTHER : CORDAGE, CABLE, ROPES AND TWINE, OF COTTON",12%,,15/11/2017                1/07/2017,
56079090,"TWINE, CORDAGE, ROPES AND CABLES, WHETHER OR NOT PLAITED OR BRAIDED AND WHETHER OR NOT IMPREGNATED, COATED, COVERED OR SHEATHED WITH RUBBER OR PLASTICS - OTHER : OTHER",12%,,15/11/2017                1/07/2017,
5608,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OF MAN-MADE TEXTILE MATERIALS",5%,,15/11/2017,
560811,MADE UP FISHING NETS,5%,,15/11/2017,
56081110,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OF MAN-MADE TEXTILE MATERIALS : - MADE UP FISHING NETS : MADE UP FISHING NETS OF NYLON",5%,,15/11/2017,
56081190,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OF MAN-MADE TEXTILE MATERIALS : - MADE UP FISHING NETS : OTHER",5%,,15/11/2017,
56081900,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OF MAN-MADE TEXTILE MATERIALS : OTHER",5%,,15/11/2017,
560890,OTHER,5%,,15/11/2017,
56089010,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OTHER : OF COTTON",5%,,15/11/2017,
56089020,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OTHER : OF JUTE",5%,,15/11/2017,
56089090,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE; MADE UP FISHING NETS AND OTHER MADE UP NETS, OF TEXTILE MATERIALS - OTHER : OTHER",5%,,15/11/2017,
5609,"Products of coir,Coir articles",5%,,15/11/2017,
5609,"ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",12%,,15/11/2017                     1/07/2017,
560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",12%,,15/11/2017                     1/07/2017,
56090010,"ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCLUDED - ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCL",12%,,15/11/2017                     1/07/2017,
56090020,"ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCLUDED - ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCL",12%,,15/11/2017                     1/07/2017,
56090030,"ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCLUDED - ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCL",12%,,15/11/2017                     1/07/2017,
56090090,"ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCLUDED - ARTICLES OF YARN, STRIP OR THE LIKE OF HEADING 5404 OR 5405, TWINE, CORDAGE, ROPE OR CABLES, NOT ELSEWHERE SPECIFIED OR INCL",12%,,15/11/2017                     1/07/2017,
