HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
15149110,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : CRUDE OIL : COLZA OIL",5%,,01/07/2017,
15149120,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : CRUDE OIL : MUSTARD OIL",5%,,01/07/2017,
15149190,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : CRUDE OIL : RAPESEED OIL",5%,,01/07/2017,
151499,OTHER,5%,,01/07/2017,
15149910,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : OTHER : REFINED COLZA OIL OF EDIBLE GRADE",5%,,01/07/2017,
15149920,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : OTHER : REFINED MUSTARD OIL OF EDIBLE GRADE",5%,,01/07/2017,
15149930,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : OTHER : REFINED RAPESEED OIL OF EDIBLE GRADE",5%,,01/07/2017,
15149990,"RAPE, COLZA OR MUSTARD OIL AND THEIR FRACTIONS, WHETHER OR NOT REFINED , BUT NOT CHEMICALLY MODIFIED OTHER : OTHER : OTHER",5%,,01/07/2017,
1515,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED - LINSEED OIL AND ITS FRACTIONS :",5%,,01/07/2017,
15151100,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED LINSEED OIL AND ITS FRACTIONS : CRUDE OIL",5%,,01/07/2017,
151519,OTHER,5%,,01/07/2017,
15151910,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED LINSEED OIL AND ITS FRACTIONS : OTHER : EDIBLE GRADE",5%,,01/07/2017,
15151990,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED LINSEED OIL AND ITS FRACTIONS : OTHER : OTHER",5%,,01/07/2017,
15152100,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED MAIZE (CORN) OIL AND ITS FRACTIONS : CRUDE OIL",5%,,01/07/2017,
151529,OTHER,5%,,01/07/2017,
15152910,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED MAIZE (CORN) OIL AND ITS FRACTIONS : OTHER : EDIBLE GRADE",5%,,01/07/2017,
15152990,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED MAIZE (CORN) OIL AND ITS FRACTIONS : OTHER : OTHER",5%,,01/07/2017,
151530,CASTOR OIL AND ITS FRACTIONS,5%,,01/07/2017,
15153010,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED CASTOR OIL AND ITS FRACTIONS : EDIBLE GRADE",5%,,01/07/2017,
15153090,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED CASTOR OIL AND ITS FRACTIONS : OTHER",5%,,01/07/2017,
15154000,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED - TUNG OIL AND ITS FRACTIONS",5%,,01/07/2017,
151550,SEASAME OIL AND ITS FRACTIONS,5%,,01/07/2017,
15155010,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED SEASAME OIL AND ITS FRACTIONS : CRUDE OIL",5%,,01/07/2017,
15155091,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED SEASAME OIL AND ITS FRACTIONS : OTHER : EDIBLE GRADE",5%,,01/07/2017,
15155099,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED SEASAME OIL AND ITS FRACTIONS : OTHER : OTHER",5%,,01/07/2017,
151590,OTHER,5%,,01/07/2017,
15159010,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED OTHER : FIXED VEGETABLE OILS, NAMELY THE FOLLOWING : CHUL MOOGRA OIL, MAWRA OIL, KOKAM OIL,TOBACCO SEED OIL, SAL OIL",5%,,01/07/2017,
15159020,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED OTHER : FIXED VEGETABLE OILS, NAMELY THE FOLLOWING : NEEM SEED OIL, KARANJ OIL, SILK COTTON SEED OIL,KHAKHON OIL, WATER ME",5%,,01/07/2017,
15159030,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED OTHER : FIXED VEGETABLE OILS, NAMELY THE FOLLOWING : CARDAMOM OIL, CHILLIES OR CAPSICUM OIL, TURMERICOIL, AJWAIN SEED OIL,",5%,,01/07/2017,
15159040,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED OTHER : FIXED VEGETABLE OILS OF EDIBLE GRADE NAMELY THE FOLLOWING : MANGO KERNEL OIL, MAHUA OIL, RICE BRAN OIL",5%,,01/07/2017,
15159091,"OTHER FIXED VEGETABLE FATS AND OILS (INCLUDING JOJOBA OIL) AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED OTHER : OTHER : EDIBLE GRADE",5%,,01/07/2017,
