HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
590210,OF NYLON OR OTHER POLYAMIDES,12%,,01/07/2017,
59021010,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OF NYLON OR OTHER POLYAMIDES : IMPREGNATED WITH RUBBER",12%,,01/07/2017,
59021090,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OF NYLON OR OTHER POLYAMIDES : OTHER",12%,,01/07/2017,
590220,OF POLYESTERS,12%,,01/07/2017,
59022010,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OF POLYESTERS : IMPREGNATED WITH RUBBER",12%,,01/07/2017,
59022090,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OF POLYESTERS : OTHER",12%,,01/07/2017,
59023010,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OTHER : IMPREGNATED WITH RUBBER",12%,,01/07/2017,
59023090,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OTHER : OTHER",12%,,01/07/2017,
590290,OTHER,12%,,01/07/2017,
59029010,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OTHER : IMPREGNATED WITH RUBBER",12%,,01/07/2017,
59029090,"TYRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON - OTHER : OTHER",12%,,01/07/2017,
5903,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902",12%,,01/07/2017,
590310,WITH POLYVINYL CHLORIDE,12%,,01/07/2017,
59031010,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902- WITH POLYVINYL CHLORIDE : IMITATION LEATHER FABRICS OF COTTON",12%,,01/07/2017,
59031090,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902- WITH POLYVINYL CHLORIDE : OTHER",12%,,01/07/2017,
590320,WITH POLYURETHANE,12%,,01/07/2017,
59032010,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902- WITH POLYURETHANE : IMITATION LEATHER FABRICS, OF COTTON",12%,,01/07/2017,
59032090,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902- WITH POLYURETHANE : OTHER",12%,,01/07/2017,
590390,OTHER,12%,,01/07/2017,
59039010,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : OF COTTON",12%,,01/07/2017,
59039020,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : POLYETHYLENE LAMINATED JUTE FABRICS",12%,,01/07/2017,
59039090,"TEXTILE FABRICS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : OTHER",12%,,01/07/2017,
5904,"LINOLEUM, WHETHER OR NOT CUT TO SHAPE; FLOOR COVERINGS CONSISTING OF A COATING OR COVERING APPLIED ON A TEXTILE BACKING, WHETHER OR NOT CUT TO SHAPE",12%,,01/07/2017,
59041000,"LINOLEUM, WHETHER OR NOT CUT TO SHAPE; FLOOR COVERINGS CONSISTING OF A COATING OR COVERING APPLIED ON A TEXTILE BACKING, WHETHER OR NOT CUT TO SHAPE - LINOLEUM",12%,,01/07/2017,
590490,OTHER,12%,,01/07/2017,
59049010,"LINOLEUM, WHETHER OR NOT CUT TO SHAPE; FLOOR COVERINGS CONSISTING OF A COATING OR COVERING APPLIED ON A TEXTILE BACKING, WHETHER OR NOT CUT TO SHAPE - OTHER : FLOOR COVERINGS WITH JUTE BASE",12%,,01/07/2017,
59049090,"LINOLEUM, WHETHER OR NOT CUT TO SHAPE; FLOOR COVERINGS CONSISTING OF A COATING OR COVERING APPLIED ON A TEXTILE BACKING, WHETHER OR NOT CUT TO SHAPE - OTHER : OTHER",12%,,01/07/2017,
5905,TEXTILE WALL COVERINGS,12%,,01/07/2017,
590500,TEXTILE WALL COVERINGS,12%,,01/07/2017,
59050010,TEXTILE WALL COVERINGS - TEXTILE WALL COVERINGS : FIXED ON THE BACKING OF ANY MATERIAL,12%,,01/07/2017,
59050090,TEXTILE WALL COVERINGS - TEXTILE WALL COVERINGS : OTHER,12%,,01/07/2017,
59051010,TEXTILE WALL COVERINGS - TEXTILE WALL COVERINGS : FIXED ON THE BACKING OF ANY MATERIAL,12%,,01/07/2017,
59051090,TEXTILE WALL COVERINGS - TEXTILE WALL COVERINGS : OTHER,12%,,01/07/2017,
5906,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902",12%,,01/07/2017,
59061000,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902 - ADHESIVE TAPE OF A WIDTH NOT EXCEEDING 20 CM",12%,,01/07/2017,
590691,KNITTED OR CROCHETED,12%,,01/07/2017,
59069110,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : - KNITTED OR CROCHETED : OF COTTON",12%,,01/07/2017,
59069190,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : - KNITTED OR CROCHETED : OF OTHER TEXTILE MATERIALS",12%,,01/07/2017,
590699,OTHER,12%,,01/07/2017,
59069910,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : - OTHER : INSULATING TAPE, ELECTRICAL OF COTTON",12%,,01/07/2017,
59069920,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : - OTHER : RUBBERISED COTTON FABRICS, OTHER THAN KNITTED OR CROCHETED",12%,,01/07/2017,
59069990,"RUBBERISED TEXTILE FABRICS, OTHER THAN THOSE OF HEADING 5902 - OTHER : - OTHER : OTHER",12%,,01/07/2017,
5907,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK-CLOTHS OR THE LIKE",12%,,01/07/2017,
590700,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK-CLOTHS OR THE LIKE",12%,,01/07/2017,
59070011,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
59070012,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
59070019,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
59070091,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
59070092,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
59070093,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
59070099,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS OR THE LIKE - TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK - CLOTHS O",12%,,01/07/2017,
5908,"TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES, LIGHTERS, CANDLES OR THE LIKE; INCANDESCENT GAS MANTLES AND TUBULAR KNITTED GAS MANTLE FABRIC THEREFOR, WHETHER OR NOT IMPREGNATED",12%,,01/07/2017,
590800,"TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR",12%,,01/07/2017,
59080010,"TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES, LIGHTERS, CANDLES OR THE LIKE; INCANDESCENT GAS MANTLES AND TUBULAR KNITTED GAS MANTLE FABRIC THEREFOR, WHETHER OR NOT IMPREGNATED - TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES,",12%,,01/07/2017,
59080020,"TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES, LIGHTERS, CANDLES OR THE LIKE; INCANDESCENT GAS MANTLES AND TUBULAR KNITTED GAS MANTLE FABRIC THEREFOR, WHETHER OR NOT IMPREGNATED - TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES,",12%,,01/07/2017,
59080090,"TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES, LIGHTERS, CANDLES OR THE LIKE; INCANDESCENT GAS MANTLES AND TUBULAR KNITTED GAS MANTLE FABRIC THEREFOR, WHETHER OR NOT IMPREGNATED - TEXTILE WICKS, WOVEN, PLAITED OR KNITTED, FOR LAMPS, STOVES,",12%,,01/07/2017,
5909,"TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS",12%,,01/07/2017,
590900,"TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS",12%,,01/07/2017,
59090010,"TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS - TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS : OF COTTON",12%,,01/07/2017,
59090020,"TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS - TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS : OF MAN-MADE FIBRE",12%,,01/07/2017,
59090090,"TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS - TEXTILE HOSE PIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOUR OR ACCESSORIES OF OTHER MATERIALS : OF OTHER TEXTILE MATERIAL",12%,,01/07/2017,
5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL",12%,,01/07/2017,
591000,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL",12%,,01/07/2017,
59100010,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
59100020,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
59100030,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
59100040,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
59100050,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
59100060,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
59100090,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, OR REINFORCED WITH METAL OR OTHER MATERIAL - TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR",12%,,01/07/2017,
5911,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER",12%,,01/07/2017,
59111000,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS, FELT AND FELT-LINED WOVEN FABRICS, COATED, COVERED OR LAMINATED WITH RUBBER, LEATHER OR OTHER MATERIAL, OF A KIND USED FOR CARD CLOTHING, AND SIMILAR",12%,,01/07/2017,
59112000,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - BOLTING CLOTH, WHETHER OR NOT MADE UP",12%,,01/07/2017,
591131,WEIGHING LESS THAN 650 G/M2,12%,,01/07/2017,
59113110,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113120,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113130,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113140,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113150,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113190,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
591132,WEIGHING 650 G/M2 OR MORE,12%,,01/07/2017,
59113210,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113220,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113230,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113240,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113250,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59113290,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES (FOR EXAMPLE, FOR PULP OR ASBESTOS - CEMENT) : -",12%,,01/07/2017,
59114000,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - STRAINING CLOTH OF A KIND USED IN OIL PRESSES OR THE LIKE, INCLUDING THAT OF HUMAN HAIR",12%,,01/07/2017,
591190,OTHER,12%,,01/07/2017,
59119010,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - OTHER : PAPER MAKERS FELT, WOVEN",12%,,01/07/2017,
59119020,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - OTHER : GASKETS, WASHERS, POLISHING DISCS AND OTHER MACHINERY PARTS OF TEXTILE ARTICLES",12%,,01/07/2017,
59119090,"TEXTILE PRODUCTS AND ARTICLES, FOR TECHNICAL USES, SPECIFIED IN NOTE 7 TO THIS CHAPTER - OTHER : OTHER",12%,,01/07/2017,
