HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
74040021,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : EMPTY OR DISCHARGED CARTRIDGES OF ALL BORES AND SIZES,18%,,01/07/2017,
74040022,"COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : BRASS SCRAP, NAMELY THE FOLLOWING : REFINERY BRASS SCRAP COVERED BY ISRI CODE WORD DRINK; COMPOSITION OF RED BRASS SCRAP COVERED BY ISRI CODE WORD EBONY; RED BRASS COMPOSITION TURNINGS SC",18%,,01/07/2017,
74040023,"COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP--- OF COPPER ALLOYS ----NICKEL SILVER SCRAP NAMELY THE FOLLOWING: MIXED NEW NICKEL SILVER CLIPPINGS COVERED BY ISRI CODE WORD 'MAIZE', NEW NICKEL SILVER CLIPPINGS COVERED BY ISRI CODE WORD 'MAJOR', NEW SEGRE",18%,,01/07/2017,
74040024,"BRONZE SCRAP, INCLUDING THE FOLLOWING:MANGANESE BRONZE SOILDS COVERED ISRI CODE WORD 'PARCH';HIGH LEAD BRONZE SOLIDS AND BORINGS COVERED BY ISRI CODE WORD 'ELIAS'",18%,,01/07/2017,
74040025,"COPPER NICKEL SCRAP, INCLUDING THE FOLLOWING: NEW CUPRO NICKEL CLIPS AND SOLIDS COVERED BY ISRI CODE WORD 'DANDY'; CUPRO NICKEL SOLIDS COVERED BY ISRI CODE WORD 'DAUNT'; SOLDERED CUPRO-NICKEL SOLIDS COVERED BY ISRI CODE WORD 'DELTA'; CUPRO NICKEL SPINNINGS, TURNINGS, BORINGS COVERED BY ISRI CODE WORD 'DECOY';",18%,,01/07/2017,
74040029,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : OTHER,18%,,01/07/2017,
7405,MASTER ALLOYS OF COPPER,18%,,01/07/2017,
74050000,MASTER ALLOYS OF COPPER,18%,,01/07/2017,
7406,COPPER POWDERS AND FLAKES,18%,,01/07/2017,
74061000,COPPER POWDERS AND FLAKES - POWDERS OF NON-LAMELLAR STRUCTURE,18%,,01/07/2017,
74062000,COPPER POWDERS AND FLAKES - POWDERS OF LAMELLAR STRUCTURE; FLAKES,18%,,01/07/2017,
7407,"COPPER BARS, RODS AND PROFILES",18%,,01/07/2017,
740710,OF REFINED COPPER,18%,,01/07/2017,
74071010,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER :ELECTROLYTIC COPPER RODS OR BLACK COPPER RODS",18%,,01/07/2017,
74071020,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER :OTHER COPPER RODS",18%,,01/07/2017,
74071030,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER : COPPER BARS (EXCLUDING HOLLOW BARS)",18%,,01/07/2017,
74071040,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER :HOLLOW BARS OF COPPER",18%,,01/07/2017,
74071051,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER : PROFILES : HOLLOW PROFILES",18%,,01/07/2017,
74071059,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER : PROFILES : OTHER",18%,,01/07/2017,
74071090,"COPPER BARS, RODS AND PROFILES - OF REFINED COPPER :OTHER",18%,,01/07/2017,
740721,OF COPPER-ZINC BASE ALLOYS (BRASS),18%,,01/07/2017,
74072110,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS) : BARS",18%,,01/07/2017,
74072120,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS) : RODS",18%,,01/07/2017,
74072130,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS) : HOLLOW BARS",18%,,01/07/2017,
74072190,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS) : OTHER",18%,,01/07/2017,
74072210,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : HOLLOW BARS",18%,,01/07/2017,
74072220,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : BARS AND RODS",18%,,01/07/2017,
740729,OTHER,18%,,01/07/2017,
74072910,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OTHER : RODS OF BRONZE AND SIMILAR ALLOYS",18%,,01/07/2017,
74072921,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OTHER : PROFILES : HOLLOW",18%,,01/07/2017,
74072929,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OTHER : PROFILES : OTHER",18%,,01/07/2017,
74072990,"COPPER BARS, RODS AND PROFILES - OF COPPER ALLOYS : OTHER : OTHER",18%,,01/07/2017,
7408,COPPER WIRE - OF REFINED COPPER,18%,,01/07/2017,
740811,OF WHICH THE MAXIMUM CROSS-SECTIONAL DIMENSION EXCEEDS 6 MM,18%,,01/07/2017,
74081110,COPPER WIRE - OF REFINED COPPER : OF WHICH THE MAXIMUM CROSS-SECTIONAL DIMENSION EXCEEDS 6 MM : COPPER WELD WIRE,18%,,01/07/2017,
74081190,COPPER WIRE - OF REFINED COPPER : OF WHICH THE MAXIMUM CROSS-SECTIONAL DIMENSION EXCEEDS 6 MM : OTHER,18%,,01/07/2017,
740819,OTHER,18%,,01/07/2017,
74081910,COPPER WIRE - OF REFINED COPPER : OTHER : COPPER WELD WIRE,18%,,01/07/2017,
74081920,COPPER WIRE - OF REFINED COPPER : OTHER : WELDING WIRE,18%,,01/07/2017,
74081990,COPPER WIRE - OF REFINED COPPER : OTHER : OTHER,18%,,01/07/2017,
740821,OF COPPER-ZINC BASE ALLOYS (BRASS),18%,,01/07/2017,
74082110,COPPER WIRE - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS) : OF WHICH THE MAXIMUM CROSS-SECTIONAL DIMENSION EXCEEDS 6 MM,18%,,01/07/2017,
74082190,COPPER WIRE - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS) : OTHER,18%,,01/07/2017,
740822,OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER),18%,,01/07/2017,
74082210,COPPER WIRE - OF COPPER ALLOYS : OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : SILVER PLATED FLATTENED WIRE OF COPPER (LAMETTA),18%,,01/07/2017,
74082220,COPPER WIRE - OF COPPER ALLOYS : OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : OTHER OF WHICH THE MAXIMUM CROSS-SECTIONAL DIMENSION EXCEEDS 6 MM,18%,,01/07/2017,
74082290,COPPER WIRE - OF COPPER ALLOYS : OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : OTHER,18%,,01/07/2017,
740829,OTHER,18%,,01/07/2017,
74082910,COPPER WIRE - OF COPPER ALLOYS : OTHER : WIRE OF BRONZE AND SIMILAR ALLOYS,18%,,01/07/2017,
74082990,COPPER WIRE - OF COPPER ALLOYS : OTHER : OTHER,18%,,01/07/2017,
7409,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.12.5 MM - OF REFINED COPPER",18%,,01/07/2017,
74091100,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF REFINED COPPER IN COILS",18%,,01/07/2017,
74091900,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF REFINED COPPER OTHER",18%,,01/07/2017,
74092100,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF COPPER-ZINC BASE ALLOYS (BRASS) : IN COILS",18%,,01/07/2017,
74092900,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF COPPER-ZINC BASE ALLOYS (BRASS) : OTHER",18%,,01/07/2017,
74093100,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF COPPER-TIN BASE ALLOYS (BRONZE) : IN COILS",18%,,01/07/2017,
74093900,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF COPPER-TIN BASE ALLOYS (BRONZE) : OTHER",18%,,01/07/2017,
74094000,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER)",18%,,01/07/2017,
74099000,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF OTHER COPPER ALLOYS",18%,,01/07/2017,
7410,"COPPER FOIL (WHETHER OR NOT PRINTED OR BACKED WITH PAPER, PAPERBOARD, PLASTICS OR SIMILAR BACKING MATERIALS) OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.12.5 MM - NOT BACKED",18%,,01/07/2017,
74101100,"COPPER FOIL (WHETHER OR NOT PRINTED OR BACKED WITH PAPER, PAPERBOARD, PLASTICS OR SIMILAR BACKING MATERIALS) OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.15 MM - NOT BACKED : OF REFINED COPPER",18%,,01/07/2017,
74101200,"COPPER FOIL (WHETHER OR NOT PRINTED OR BACKED WITH PAPER, PAPERBOARD, PLASTICS OR SIMILAR BACKING MATERIALS) OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.15 MM - NOT BACKED : OF COPPER ALLOYS",18%,,01/07/2017,
74102100,"COPPER FOIL (WHETHER OR NOT PRINTED OR BACKED WITH PAPER, PAPERBOARD, PLASTICS OR SIMILAR BACKING MATERIALS) OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.15 MM - BACKED : OF REFINED COPPER",18%,,01/07/2017,
74102200,"COPPER FOIL (WHETHER OR NOT PRINTED OR BACKED WITH PAPER, PAPERBOARD, PLASTICS OR SIMILAR BACKING MATERIALS) OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.15 MM - BACKED : OF COPPER ALLOYS",18%,,01/07/2017,
7411,COPPER TUBES AND PIPES,18%,,01/07/2017,
74111000,COPPER TUBES AND PIPES - OF REFINED COPPER,18%,,01/07/2017,
74112100,COPPER TUBES AND PIPES - OF COPPER ALLOYS : OF COPPER-ZINC BASE ALLOYS (BRASS),18%,,01/07/2017,
74112200,COPPER TUBES AND PIPES - OF COPPER ALLOYS : OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER),18%,,01/07/2017,
74112900,COPPER TUBES AND PIPES - OF COPPER ALLOYS : OTHER,18%,,01/07/2017,
7412,"COPPER TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES)",18%,,01/07/2017,
74121000,"COPPER TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) OF REFINED COPPER",18%,,01/07/2017,
741220,OF COPPER ALLOYS,18%,,01/07/2017,
74122011,"COPPER TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) - OF COPPER ALLOYS : BRASS : TUBE-WELL STRAINER",18%,,01/07/2017,
74122012,"COPPER TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) - OF COPPER ALLOYS : BRASS : HOSE CONNECTORS",18%,,01/07/2017,
74122019,"COPPER TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) - OF COPPER ALLOYS : BRASS : OTHER",18%,,01/07/2017,
74122090,"COPPER TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) - OF COPPER ALLOYS : FITTINGS OF BRONZE OR OTHER ALLOYS OF COPPER",18%,,01/07/2017,
7413,"STRANDED WIRE, CABLES, PLATED BANDS AND THE LIKE, OF COPPER, NOT ELECTRICALLY INSULATED",18%,,01/07/2017,
74130000,"STRANDED WIRE, CABLES, PLATED BANDS AND THE LIKE, OF COPPER, NOT ELECTRICALLY INSULATED",18%,,01/07/2017,
7414,OMITTED,0%,,01/07/2017,
74142010,"CLOTH (INCLUDING ENDLESS BANDS), GRILL AND NETTING, OF COPPER WIRE; EXPANDED METAL OF COPPER - CLOTH : ENDLESS BANDS, FOR MACHINERY",0%,,01/07/2017,
74142090,"CLOTH (INCLUDING ENDLESS BANDS), GRILL AND NETTING, OF COPPER WIRE; EXPANDED METAL OF COPPER - CLOTH : OTHER",0%,,01/07/2017,
74149010,"CLOTH (INCLUDING ENDLESS BANDS), GRILL AND NETTING, OF COPPER WIRE; EXPANDED METAL OF COPPER - OTHER :WIRE GAUZE AND NETTING",0%,,01/07/2017,
74149020,"CLOTH (INCLUDING ENDLESS BANDS), GRILL AND NETTING, OF COPPER WIRE; EXPANDED METAL OF COPPER - OTHER :EXPANDED METAL OF COPPER AND COPPER ALLOYS",0%,,01/07/2017,
74149090,"CLOTH (INCLUDING ENDLESS BANDS), GRILL AND NETTING, OF COPPER WIRE; EXPANDED METAL OF COPPER - OTHER :OTHER",0%,,01/07/2017,
7415,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
74151000,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
74152100,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
74152900,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
741533,SCREWS; BOLTS AND NUTS,18%,,01/07/2017,
74153310,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
74153390,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
741539,OTHER,18%,,01/07/2017,
74153910,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
74153990,"NAILS, TACKS, DRAWING PINS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF COPPER OR OF IRON OR STEEL WITH HEADS OF COPPER; SCREWS, BOLTS, NUTS, SCREW HOOKS, RIVETS, COTTERS, COTTERPINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR",18%,,01/07/2017,
7416,COPPER SPRINGS,0%,,01/07/2017,
74160000,COPPER SPRINGS,0%,,01/07/2017,
7417,OMITTED,0%,,01/07/2017,
74170011,"COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER - COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER : STOVE : OIL PRESSURE STOVE",0%,,01/07/2017,
74170019,"COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER - COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER : STOVE : OTHER",0%,,01/07/2017,
74170020,"COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER - COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER : STOVE : OTHER COOKING AND HEATI",0%,,01/07/2017,
74170091,"COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER - COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER : PARTS : BURNERS",0%,,01/07/2017,
74170092,"COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER - COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER : PARTS : OTHER PARTS OF STOVE",0%,,01/07/2017,
74170099,"COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER - COOKING OR HEATING APPARATUS OF A KIND USED FOR DOMESTIC PURPOSES, NON-ELECTRIC, AND PARTS THEREOF, OF COPPER : PARTS : OTHER",0%,,01/07/2017,
7418,"All goods [other  than table, kitchen or other household articles of copper; Utensils]",18%,,15/11/2017,
7418,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER",12%,,15/11/2017                           -                            1/07/2017,
741810,"TABLE, KITCEHN OR OTHER HOUSE HOLD ARTICLES AND PARTS THEREOF POT SCOURERS AND SCOURING ORPOLISHING PADS, GLOVES AND THE LIKE",12%,,15/11/2017                           -                            1/07/2017,
74181010,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181021,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181022,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181023,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181024,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181031,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181039,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181090,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
74181100,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF COPPER; SANITARY WARE AND PARTS THEREOF, OF COPPER - TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF",12%,,15/11/2017                           -                            1/07/2017,
741819,OTHER,18%,,15/11/2017                           -                            1/07/2017,
