HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
39039090,"POLYMERS OF STYRENE, IN PRIMARY FORMS - OTHER: OTHER",18%,,01/07/2017,
3904,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS",18%,,01/07/2017,
390410,POLY (VINYL CHLODIDE) NOT MIXED WITH ANY OTHER SUBSTANCES,18%,,01/07/2017,
39041010,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - POLY (VINYL CHLORIDE), NOT MIXED WITH ANY OTHER SUBSTANCES:BINDERS FOR PIGMENTS",18%,,01/07/2017,
39041020,SUSPENSION GRADE PVC RESIN,18%,,01/07/2017,
39041090,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - POLY (VINYL CHLORIDE), NOT MIXED WITH ANY OTHER SUBSTANCES:OTHER",18%,,01/07/2017,
390421,NON-PLASTICISED,18%,,01/07/2017,
39042100,NON-PLASTICISED,18%,,01/07/2017,
39042110,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): NON - PLASTICISED:POLY (VINYL CHLORIDE) RESINS",18%,,01/07/2017,
39042190,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): NON - PLASTICISED:OTHER",18%,,01/07/2017,
390422,PLASTICISED,18%,,01/07/2017,
39042200,PLASTICISED,18%,,01/07/2017,
39042210,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): PLASTICISED: POLY (VINYL CHLORIDE) (PVC) RESINS (EMULSION GRADE)",18%,,01/07/2017,
39042290,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): PLASTICISED:OTHER",18%,,01/07/2017,
390430,VINYL CHLORIDE-VINYL ACETATE COPOLYMERS,18%,,01/07/2017,
39043010,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - VINYL CHLORIDE - VINYL ACETATE COPOLYMERS:POLY (VINYL DERIVATIVES)",18%,,01/07/2017,
39043090,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - VINYL CHLORIDE - VINYL ACETATE COPOLYMERS:OTHER",18%,,01/07/2017,
39044000,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER VINYL CHLORIDE COPOLYMERS",18%,,01/07/2017,
390450,VINYLIDENE CHLORIDE POLYMERS,18%,,01/07/2017,
39045010,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - VINYLIDENE CHLORIDE POLYMERS COPOLYMER OF VINYLIDENE CHLORIDE WITH ACRYLONITRITE, IN THE FORM OF EXPANSIBLE BEADS OF A DIAMETER OF 4 MICROMETERS OR MORE BUT NOT MORE THAN 20 MI",18%,,01/07/2017,
39045090,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - VINYLIDENE CHLORIDE POLYMERS OTHER",18%,,01/07/2017,
39046100,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - FLURO - POLYMERS : POLYTETRAFLUROETHYLENE",18%,,01/07/2017,
39046910,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - FLURO - POLYMERS : OTHER : POLY (VINYL FLUORIDE), IN ONE OF THE FORMS MENTIONED IN NOTE 6(B) TO THIS CHAPTER",18%,,01/07/2017,
39046990,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - FLURO - POLYMERS : OTHER : OTHER",18%,,01/07/2017,
390490,OTHER,18%,,01/07/2017,
39049000,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER",18%,,01/07/2017,
39049010,CHLORINATED POLY VINYL CHLORIDE (CPVC) RESIN,18%,,01/07/2017,
39049090,OTHER,18%,,01/07/2017,
3905,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) :",18%,,01/07/2017,
390512,IN AQUEOUS DISPERSION,18%,,01/07/2017,
39051210,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) : IN AQUEOUS DIS",18%,,01/07/2017,
39051220,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) : IN AQUEOUS DIS",18%,,01/07/2017,
39051290,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) : IN AQUEOUS DIS",18%,,01/07/2017,
390519,OTHER,18%,,01/07/2017,
39051910,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) : OTHER :POLY (V",18%,,01/07/2017,
39051920,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) : OTHER :POLY (V",18%,,01/07/2017,
39051990,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ACETATE) : OTHER :OTHER",18%,,01/07/2017,
39052100,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - VINYL ACETATE COPOLYMERS : IN AQUEOUS DISPERSION",18%,,01/07/2017,
39052900,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - VINYL ACETATE COPOLYMERS : OTHER",18%,,01/07/2017,
39053000,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - POLY (VINYL ALCOHOL), WHETHER OR NOT CONTAINING UNHYDROLYSED ACETATE GROUPS",18%,,01/07/2017,
39059100,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - OTHER : COPOLYMERS",18%,,01/07/2017,
390599,OTHER,18%,,01/07/2017,
39059910,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - OTHER : OTHER :POLY (VINYL PIROLIDONE) (P ALCOHOL)",18%,,01/07/2017,
39059990,"POLYMERS OF VINYL ACETATE OR OF OTHER VINYL ESTERS, IN PRIMARY FORMS; OTHER VINYL POLYMERS IN PRIMARY FORMS - OTHER : OTHER :OTHER",18%,,01/07/2017,
3906,ACRYLIC POLYMERS IN PRIMARY FORMS - POLY (METHYL METHACRYLATE):,18%,,01/07/2017,
39061010,ACRYLIC POLYMERS IN PRIMARY FORMS - POLY (METHYL METHACRYLATE): BINDERS FOR PIGMENTS OR INKS,18%,,01/07/2017,
39061090,ACRYLIC POLYMERS IN PRIMARY FORMS - POLY (METHYL METHACRYLATE): OTHER,18%,,01/07/2017,
390690,OTHER,18%,,01/07/2017,
39069010,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER :ACRYLIC RESINS,18%,,01/07/2017,
39069020,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER : POLYACRYLATE MOULDING POWDER,18%,,01/07/2017,
39069030,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER :COPOLYMERS OF ACRYLONITRILE,18%,,01/07/2017,
39069040,POLY (ACRYLIC ACID),18%,,01/07/2017,
39069050,POLYACRYLONITRILE (PAN),18%,,01/07/2017,
39069060,COPOLYMERS OF ACRYLONITRILE,18%,,01/07/2017,
39069070,SODIUM POLYACRYLATE,18%,,01/07/2017,
39069090,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER :OTHER,18%,,01/07/2017,
3907,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS",18%,,01/07/2017,
39071000,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLYACETALS",18%,,01/07/2017,
390720,OTHER POLYETHERS,18%,,01/07/2017,
39072010,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYETHERS:POLY (ETHER ALCOHOLS)",18%,,01/07/2017,
39072090,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYETHERS:OTHER",18%,,01/07/2017,
390730,EPOXIDE RESINS,18%,,01/07/2017,
39073010,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - EPOXIDE RESINS :EPOXY RESINS",18%,,01/07/2017,
39073090,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - EPOXIDE RESINS :OTHER",18%,,01/07/2017,
39074000,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLYCARBONATES",18%,,01/07/2017,
39075000,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - ALKYD RESINS",18%,,01/07/2017,
390760,POLY (ETHYLENE TEREPTHALATE),18%,,01/07/2017,
39076010,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY (ETHYLENE TEREPTHALATE):HAVING AN INTRINSIC VISCOSITY OF LESS THAN 0.64 DL/G",18%,,01/07/2017,
39076020,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY (ETHYLENE TEREPTHALATE): HAVING AN INTRINSIC VISCOSITY OF NOT LESS THAN 0.64 DL/G AND NOT GREAT",18%,,01/07/2017,
39076090,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY (ETHYLENE TEREPTHALATE): OTHER (INCLUDING CLEAN, CLOURLESS GRADES)",18%,,01/07/2017,
390761,HAVING A VISCOSITY NUMBER OF 78 ML/G OR HIGHER,18%,,01/07/2017,
39076110,PET FLAKE (CHIP),18%,,01/07/2017,
39076190,OTHER PRIMARY FORM,18%,,01/07/2017,
390769,OTHER,18%,,01/07/2017,
39076930,PET FLAKE (CHIP),18%,,01/07/2017,
39076990,OTHER PRIMARY FORM,18%,,01/07/2017,
39077000,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY(LACTIC ACID)",18%,,01/07/2017,
390791,UNSATURATED,18%,,01/07/2017,
39079110,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : UNSATURATED :MALEIC RESINS",18%,,01/07/2017,
39079120,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : UNSATURATED :POLYESTER OR CONTRACT RESINS",18%,,01/07/2017,
39079130,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : UNSATURATED : FUMERIC RESINS",18%,,01/07/2017,
39079140,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : UNSATURATED :DIALLYLPHTHALATE RESINS",18%,,01/07/2017,
39079150,POLY (BUTYLENE TEREPTHALATE),18%,,01/07/2017,
39079190,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : UNSATURATED :OTHER",18%,,01/07/2017,
390799,OTHER,18%,,01/07/2017,
39079900,OTHER,18%,,01/07/2017,
39079910,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : OTHER :DIALLYL PHTHALATE RESINS",18%,,01/07/2017,
39079920,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : OTHER : POLY(BUTYLENE TEREPTHALATE)",18%,,01/07/2017,
39079990,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : OTHER :OTHER",18%,,01/07/2017,
3908,POLYAMIDES IN PRIMARY FORMS,18%,,01/07/2017,
390810,"POLYAMIDE -6, -11,-12, -6, 6, -6, 9, -6, 10 OR",18%,,01/07/2017,
39081010,"POLYAMIDES IN PRIMARY FORMS - POLYAMIDE - 6, - 11, - 12, - 6, 6, - 6, 9, - 6, 10 OR - 6,12:NYLON MOULDING POWDER",18%,,01/07/2017,
39081011,FLAKE (CHIP),18%,,01/07/2017,
39081019,OTHER PRIMARY FORM,18%,,01/07/2017,
39081021,FLAKE (CHIP),18%,,01/07/2017,
39081029,OTHER PRIMARY FORM,18%,,01/07/2017,
39081031,FLAKE (CHIP),18%,,01/07/2017,
39081039,OTHER PRIMARY FORM,18%,,01/07/2017,
39081041,FLAKE (CHIP),18%,,01/07/2017,
39081049,OTHER PRIMARY FORM,18%,,01/07/2017,
39081051,FLAKE (CHIP),18%,,01/07/2017,
39081059,OTHER PRIMARY FORM,18%,,01/07/2017,
39081061,FLAKE (CHIP),18%,,01/07/2017,
39081069,OTHER PRIMARY FORM,18%,,01/07/2017,
39081071,FLAKE (CHIP),18%,,01/07/2017,
39081079,OTHER PRIMARY FORM,18%,,01/07/2017,
39081090,"POLYAMIDES IN PRIMARY FORMS - POLYAMIDE - 6, - 11, - 12, - 6, 6, - 6, 9, - 6, 10 OR - 6,12:OTHER",18%,,01/07/2017,
390890,OTHER,18%,,01/07/2017,
39089000,OTHER,18%,,01/07/2017,
39089010,POLYAMIDES IN PRIMARY FORMS - OTHER : NYLON MOULDING POWDER,18%,,01/07/2017,
39089020,POLYAMIDES IN PRIMARY FORMS - OTHER : NYLON IN OTHER PRIMARY FORMS,18%,,01/07/2017,
39089090,POLYAMIDES IN PRIMARY FORMS - OTHER : OTHER,18%,,01/07/2017,
3909,"AMINO-RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS",18%,,01/07/2017,
390910,UREA RESINS; THIOUREA RESINS,18%,,01/07/2017,
39091010,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - UREA RESINS; THIOUREA RESINS :UREA FORMALDEHYDE RESINS",18%,,01/07/2017,
39091090,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - UREA RESINS; THIOUREA RESINS :OTHER",18%,,01/07/2017,
390920,MELAMINE RESINS,18%,,01/07/2017,
39092010,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - MELAMINE RESINS:MELAMINE FORMALDEHYDE RESINS",18%,,01/07/2017,
39092090,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - MELAMINE RESINS:OTHER",18%,,01/07/2017,
390930,OTHER AMINO-RESINS,18%,,01/07/2017,
39093010,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - OTHER AMINO - RESINS: POLY (PHENYLENE OXIDE)",18%,,01/07/2017,
39093090,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - OTHER AMINO - RESINS:OTHER",18%,,01/07/2017,
39093100,"POLY(METHYLENE PHENYL ISOCYANATE) (CRUDE MDI, POLYMERIC MDI)",18%,,01/07/2017,
390939,OTHER,18%,,01/07/2017,
39093910,POLY(PHENYLENE OXIDE),18%,,01/07/2017,
39093990,OTHER,18%,,01/07/2017,
390940,PHENOLIC RESINS,18%,,01/07/2017,
39094010,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS :CRESOL FORMALDEHYDE OXIDE",18%,,01/07/2017,
39094020,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS : PHENOL FORMALDEHYDE RESINS",18%,,01/07/2017,
39094030,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS :ALKYL PHENOL - FORMALDEHYDE RESINS",18%,,01/07/2017,
39094040,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS : KETONIC RESINS",18%,,01/07/2017,
39094050,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS : PHENOXI RESINS",18%,,01/07/2017,
39094060,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS : TERPENE PHENOLIC RESINS",18%,,01/07/2017,
39094090,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - PHENOLIC RESINS :OTHER",18%,,01/07/2017,
39095000,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - POLYURETHANES",18%,,01/07/2017,
3910,SILICONES IN PRIMARY FORMS,18%,,01/07/2017,
391000,SILICONES IN PRIMARY FORMS,18%,,01/07/2017,
39100010,SILICONES IN PRIMARY FORMS - SILICONES IN PRIMARY FORMS - SILICONE RESINS,18%,,01/07/2017,
39100020,SILICONES IN PRIMARY FORMS - SILICONES IN PRIMARY FORMS - SILICONE OIL,18%,,01/07/2017,
39100090,SILICONES IN PRIMARY FORMS - SILICONES IN PRIMARY FORMS - OTHER,18%,,01/07/2017,
3911,"P ETROLEUM RESINS , COUMARONE -INDENE RESINS , POLYTERPENES, POLYSULPHIDES, POLYSULPHONES AND OTHER PRODUCTS SPECIFIED IN NOTE 3 TO THIS CHAPTER, NOT ELSEWHERE SPECIFIED OR INCLUDED, IN PRIMARY FORMS",18%,,01/07/2017,
391110,"PETROLEUM RESINS, COUMARONE, INDENE OR COUMARONE-INDENE RESINS AND POLYTERPENES",18%,,01/07/2017,
39111010,"PETROLEUM RESINS, COUMARONE - INDENE RESINS, POLYTERPENES, POLYSULPHIDES, POLYSULPHONES AND OTHER PRODUCTS SPECIFIED IN NOTE 3 TO THIS CHAPTER, NOT ELSEWHERE SPECIFIED OR INCLUDED, IN PRIMARY FORMS - PETROLEUM RESINS, COUMARONE - INDENE OR COUMARONE - IND",18%,,01/07/2017,
39111090,"PETROLEUM RESINS, COUMARONE - INDENE RESINS, POLYTERPENES, POLYSULPHIDES, POLYSULPHONES AND OTHER PRODUCTS SPECIFIED IN NOTE 3 TO THIS CHAPTER, NOT ELSEWHERE SPECIFIED OR INCLUDED, IN PRIMARY FORMS - PETROLEUM RESINS, COUMARONE - INDENE OR COUMARONE - IND",18%,,01/07/2017,
391190,OTHER,18%,,01/07/2017,
39119010,"PETROLEUM RESINS, COUMARONE - INDENE RESINS, POLYTERPENES, POLYSULPHIDES, POLYSULPHONES AND OTHER PRODUCTS SPECIFIED IN NOTE 3 TO THIS CHAPTER, NOT ELSEWHERE SPECIFIED OR INCLUDED, IN PRIMARY FORMS - OTHER :POLYSULPHONES",18%,,01/07/2017,
39119090,"PETROLEUM RESINS, COUMARONE - INDENE RESINS, POLYTERPENES, POLYSULPHIDES, POLYSULPHONES AND OTHER PRODUCTS SPECIFIED IN NOTE 3 TO THIS CHAPTER, NOT ELSEWHERE SPECIFIED OR INCLUDED, IN PRIMARY FORMS - OTHER :OTHER",18%,,01/07/2017,
3912,"CELLULOSE AND ITS CHEMICAL DERIVATIVES, NOT ELSEWHERE SPECIFIED OR INCLUDED, IN PRIMARY FORMS - CELLULOSE ACETATES :",18%,,01/07/2017,
