HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
69021040,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT, SINGLY OR TOGETHER, MORE THAN 50% OF THE ELEMENTS MG, CA OR CR, EXPRESSED",18%,,01/07/2017,
69021050,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT, SINGLY OR TOGETHER, MORE THAN 50% OF THE ELEMENTS MG, CA OR CR, EXPRESSED",18%,,01/07/2017,
69021090,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT, SINGLY OR TOGETHER, MORE THAN 50% OF THE ELEMENTS MG, CA OR CR, EXPRESSED",18%,,01/07/2017,
690220,"CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPOUND OF THESE PRODUCTS",18%,,01/07/2017,
69022010,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPO",18%,,01/07/2017,
69022020,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPO",18%,,01/07/2017,
69022030,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPO",18%,,01/07/2017,
69022040,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPO",18%,,01/07/2017,
69022050,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPO",18%,,01/07/2017,
69022090,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3), OF SILICA (SIO2) OR OF A MIXTURE OR COMPO",18%,,01/07/2017,
690290,OTHER,18%,,01/07/2017,
69029010,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - OTHER: FIRE CLAY BRICKS AND SHAPES",18%,,01/07/2017,
69029020,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - OTHER: GRAPHITE BRICKS AND SHAPES",18%,,01/07/2017,
69029030,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - OTHER: VERMICULITE INSULATION BRICKS",18%,,01/07/2017,
69029040,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - OTHER: CLAY GRAPHITE STOPPER HEADS",18%,,01/07/2017,
69029090,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS - OTHER: OTHER",18%,,01/07/2017,
6903,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS",18%,,01/07/2017,
690310,CONTAINING BY WEIGHT MORE THAN 50% OF GRAPHITE OR OTHER CARBON OR OF A MIXTURE OF THESE PRODUCTS,18%,,01/07/2017,
69031010,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF",18%,,01/07/2017,
69031090,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF",18%,,01/07/2017,
690320,CONTAINING BY WEIGHT MORE THAN 50% OF ALUMINA (AL2O3) OR OF A MIXTURE OR COMPOUND OF ALUMINA AND OF SILICA (SIO2),18%,,01/07/2017,
69032010,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF",18%,,01/07/2017,
69032090,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - CONTAINING BY WEIGHT MORE THAN 50% OF",18%,,01/07/2017,
690390,OTHER,18%,,01/07/2017,
69039010,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - OTHER: ZIRCON OR ZIRCON-MULLITE REFRAC",18%,,01/07/2017,
69039020,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - OTHER: BASALT TILES",18%,,01/07/2017,
69039030,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - OTHER: CERAMIC FIBRES",18%,,01/07/2017,
69039040,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - OTHER: MONOLITHICS OR CASTABLES (FIRE-",18%,,01/07/2017,
69039090,"OTHER REFRACTORY CERAMIC GOODS (FOR EXAMPLE, RETORTS, CRUCIBLES, MUFFLES, NOZZLES, PLUGS, SUPPORTS, CUPELS, TUBES, PIPES, SHEATHS AND RODS), OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS - OTHER: OTHER",18%,,01/07/2017,
6904,"CERAMIC BUILDING BRICKS, FLOORING BLOCKS, SUPPORT OR FILLER TILES AND THE LIKE",18%,,15/11/2017,
69041000,"CERAMIC BUILDING BRICKS, FLOORING BLOCKS, SUPPORT OR FILLER TILES AND THE LIKE - BUILDING BRICKS",5%,,01/07/2017,
69049000,"CERAMIC BUILDING BRICKS, FLOORING BLOCKS, SUPPORT OR FILLER TILES AND THE LIKE - OTHER",18%,,15/11/2017,
6905,"ROOFING TILES, CHIMNEY-POTS, COWLS, CHIMNEY LINERS, ARCHITECTURAL ORNAMENTS AND OTHER CERAMIC CONSTRUCTIONAL GOODS",18%,,15/11/2017,
69051000,"ROOFING TILES, CHIMNEY-POTS, COWLS, CHIMNEY LINERS, ARCHITECTURAL ORNAMENTS AND OTHER CERAMIC CONSTRUCTIONAL GOODS - ROOFING TILES",5%,,01/07/2017,
69059000,"ROOFING TILES, CHIMNEY-POTS, COWLS, CHIMNEY LINERS, ARCHITECTURAL ORNAMENTS AND OTHER CERAMIC CONSTRUCTIONAL GOODS - OTHER",18%,,15/11/2017,
6906,"CERAMIC PIPES, CONDUITS, GUTTERING AND PIPE FITTINGS",18%,,01/07/2017,
69060000,"CERAMIC PIPES, CONDUITS, GUTTERING AND PIPE FITTINGS",18%,,01/07/2017,
6907,"UNGLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; UNGLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING",18%,,15/11/2017,
690710,"TILES, CUBES AND SIMILAR ARTICLES, WHETHER OR NOT RECTANGULAR, THE LARGEST SURFACE AREA OF WHICH IS CAPABLE OF BEING ENCLOSED IN A SQUARE THE SIDE OF WHICH IS LESS THAN 7 CM",18%,,15/11/2017,
69071010,"UNGLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; UNGLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - TILES, CUBES AND SIMILAR ARTICLES, WHETHER OR NOT RECTANGULAR, THE LARGEST SURFACE AREA OF WHICH IS CAPABLE OF BEING ENCLOSE",18%,,15/11/2017,
69071090,"UNGLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; UNGLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - TILES, CUBES AND SIMILAR ARTICLES, WHETHER OR NOT RECTANGULAR, THE LARGEST SURFACE AREA OF WHICH IS CAPABLE OF BEING ENCLOSE",18%,,15/11/2017,
69072100,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT NOT EXCEEDING 0.5%,18%,,15/11/2017,
69072200,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT EXCEEDING 0.5% BUT NOT EXCEEDING 10%,18%,,15/11/2017,
69072300,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT EXCEEDING 10%,18%,,15/11/2017,
690730,"MOSAIC CUBES AND THE LIKE, OTHER THAN THOSE OF SUB-HEADING 6907 40",18%,,15/11/2017,
69073010,"MOSAIC CUBES AND THE LIKE, OTHER THAN THOSE OF SUB HEADING 690740",18%,,15/11/2017,
690740,FINISHING CERAMICS,18%,,15/11/2017,
69074010,FINISHING CERAMICS,18%,,15/11/2017,
690790,OTHER,18%,,15/11/2017,
69079010,"UNGLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; UNGLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - OTHER: VITRIFIED TILES, WHETHER POLISHED OR NOT",18%,,15/11/2017,
69079090,"UNGLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; UNGLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - OTHER: OTHER",18%,,15/11/2017,
6908,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING",0%,,01/07/2017,
69081010,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - TILES, CUBES AND SIMILAR ARTICLES, WHETHER OR NOT RECTANGULAR, THE LARGEST SURFACE AREA OF WHICH IS CAPABLE OF BEING ENCLOSED IN",0%,,01/07/2017,
69081020,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - TILES, CUBES AND SIMILAR ARTICLES, WHETHER OR NOT RECTANGULAR, THE LARGEST SURFACE AREA OF WHICH IS CAPABLE OF BEING ENCLOSED IN",0%,,01/07/2017,
69081090,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - TILES, CUBES AND SIMILAR ARTICLES, WHETHER OR NOT RECTANGULAR, THE LARGEST SURFACE AREA OF WHICH IS CAPABLE OF BEING ENCLOSED IN",0%,,01/07/2017,
69089010,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - OTHER: CERAMIC MOSAIC CUBES",0%,,01/07/2017,
69089020,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - OTHER: CERAMIC MOSAIC TILES",0%,,01/07/2017,
69089090,"GLAZED CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES; GLAZED CERAMIC MOSAIC CUBES AND THE LIKE, WHETHER OR NOT ON A BACKING - OTHER: OTHER",0%,,01/07/2017,
6909,"Pots, jars and similar articles of a kind used for the conveyance and packing of goods of ceramic",12%,,22/09/2017,
6909,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND USED IN AGRICULTURE; CERAMIC POTS, JARS AND SIMILAR ARTICLES OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS - CERAMIC WARES FOR",18%,,15/11/2017                    -                                22/09/2017,
69091100,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND USED IN AGRICULTURE; CERAMIC POTS, JARS AND SIMILAR ARTICLES OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS - CERAMIC WARES FOR",18%,,15/11/2017                    -                                22/09/2017,
69091200,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND USED IN AGRICULTURE; CERAMIC POTS, JARS AND SIMILAR ARTICLES OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS - CERAMIC WARES FOR",18%,,15/11/2017                    -                                22/09/2017,
690919,OTHER,18%,,15/11/2017                    -                                22/09/2017,
69091910,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND USED IN AGRICULTURE; CERAMIC POTS, JARS AND SIMILAR ARTICLES OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS - CERAMIC WARES FOR",18%,,15/11/2017                    -                                22/09/2017,
69091990,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND USED IN AGRICULTURE; CERAMIC POTS, JARS AND SIMILAR ARTICLES OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS - CERAMIC WARES FOR",18%,,15/11/2017                    -                                22/09/2017,
69099000,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND USED IN AGRICULTURE; CERAMIC POTS, JARS AND SIMILAR ARTICLES OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS OTHER",18%,,15/11/2017                    -                                22/09/2017,
6910,"CERAMIC SINKS, WASH BASINS, WASH BASIN PEDESTALS, BATHS, BIDETS, WATER CLOSET PANS, FLUSHING CISTERNS, URINALS AND SIMILAR SANITARY FIXTURES",18%,,15/11/2017,
69101000,"CERAMIC SINKS, WASH BASINS, WASH BASIN PEDESTALS, BATHS, BIDETS, WATER CLOSET PANS, FLUSHING CISTERNS, URINALS AND SIMILAR SANITARY FIXTURES - OF PORCELAIN OR CHINA",18%,,15/11/2017,
69109000,"CERAMIC SINKS, WASH BASINS, WASH BASIN PEDESTALS, BATHS, BIDETS, WATER CLOSET PANS, FLUSHING CISTERNS, URINALS AND SIMILAR SANITARY FIXTURES - OTHER",18%,,15/11/2017,
6911,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA",12%,,22/09/2017,
691110,TABLEWARE AND KITCHENWARE,12%,,22/09/2017,
69111011,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA 6911 10 TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - TABLEWARE AND KITCHENWARE:TABLEWARE: OF BONE CHINA AND SOFT P",12%,,22/09/2017,
69111019,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA 6911 10 TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - TABLEWARE AND KITCHENWARE:TABLEWARE: OTHER",12%,,22/09/2017,
69111021,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA 6911 10 TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - TABLEWARE AND KITCHENWARE:KITCHENWARE: OF BONE CHINA AND SOFT",12%,,22/09/2017,
69111029,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA 6911 10 TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - TABLEWARE AND KITCHENWARE:KITCHENWARE: OTHER",12%,,22/09/2017,
691190,OTHER,12%,,22/09/2017,
69119010,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - OTHER: TOILET ARTICLES",12%,,22/09/2017,
69119020,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - OTHER: WATER FILTERS OF A CAPACITY NOT EXCEEDING 40 LITRES",12%,,22/09/2017,
69119090,"TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OF PORCELAIN OR CHINA - OTHER: OTHER",12%,,22/09/2017,
6912,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA",12%,,22/09/2017,
691200,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA",12%,,22/09/2017,
69120010,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA - CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA: TABLEWARE",12%,,22/09/2017,
69120020,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA - CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA: KITCHENWARE",12%,,22/09/2017,
69120030,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA - CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA: TOILET ARTICLES",12%,,22/09/2017,
69120040,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA - CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA: CLAY ARTICLES",0%,,01/07/2017,
69120090,"CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA - CERAMIC TABLEWARE, KITCHENWARE, OTHER HOUSEHOLD ARTICLES AND TOILET ARTICLES, OTHER THAN OF PORCELAIN OR CHINA: OTHER",12%,,22/09/2017,
6913,STATUETTES AND OTHER ORNAMENTAL CERAMIC ARTICLES,12%,,22/09/2017,
69131000,STATUETTES AND OTHER ORNAMENTAL CERAMIC ARTICLES - OF PORCELAIN OR CHINA,12%,,22/09/2017,
69139000,STATUETTES AND OTHER ORNAMENTAL CERAMIC ARTICLES - OTHER,12%,,22/09/2017,
6914,OTHER CERAMIC ARTICLE,18%,,15/11/2017,
69141000,OTHER CERAMIC ARTICLES - OF PORCELAIN OR CHINA,18%,,15/11/2017,
69149000,OTHER CERAMIC ARTICLES - OTHER,18%,,15/11/2017,
