HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
87021019,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVERWITH COMPRESSION-IGNITION INTERNALCOMBUSTION PISTON ENGINE (DIESEL OR SEMIDIESEL) VEHICLES FOR TRANSPORT OF NOT MORE THAN 13 PERSONS, INCLUDING THE DRIVER:OTHER",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021021,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021022,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021028,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021029,"OTHER, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021091,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVERWITH COMPRESSION-IGNITION INTERNALCOMBUSTION PISTON ENGINE (DIESEL OR SEMIDIESEL)OTHER : INTEGRATED MONCOQUE VEHICLE",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021092,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER WITH COMPRESSION-IGNITION INTERNALCOMBUSTION PISTON ENGINE (DIESEL OR SEMIDIESEL)OTHER : AIR-CONDITIONED VEHICLE",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87021099,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER WITH COMPRESSION-IGNITION INTERNALCOMBUSTION PISTON ENGINE (DIESEL OR SEMIDIESEL)OTHER :OTHER",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
870220,WITH BOTH COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-DIESEL) AND ELECTRIC MOTOR AS MOTORS FOR PROPULSION,28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022011,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022012,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022018,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022019,"OTHER, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022021,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022022,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022028,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87022029,"OTHER, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
870230,WITH BOTH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE AND ELECTRIC MOTOR AS MOTORS FOR PROPULSION,28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023011,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023012,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023018,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023019,"OTHER, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023021,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023022,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023028,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87023029,"OTHER, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
870240,WITH ONLY ELECTRIC MOTOR FOR PROPULSION,28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024011,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024012,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024018,"OTHER, AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024019,"OTHER, NON AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024021,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024022,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024028,"OTHER, AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
87024029,"OTHER, NON AIR-CONDITIONED",28%,Nil,01/08/2019            25/01/2018                1/07/2017,
870290,OTHER,28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029011,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER VEHICLES FOR TRANSPORT OF NOT MORE THAN13 PERSONS, INCLUDING THE DRIVER: INTEGRATED MONOCOQUE VEHICLE",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029012,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER : VEHICLES FOR TRANSPORT OF NOT MORE THAN13 PERSONS, INCLUDING THE DRIVER:AIR-CONDITIONED VEHICLE",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029013,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER : VEHICLES FOR TRANSPORT OF NOT MORE THAN13 PERSONS, INCLUDING THE DRIVER: ELECTRICALLY OPERATED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029018,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029019,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER VEHICLES FOR TRANSPORT OF NOT MORE THAN13 PERSONS, INCLUDING THE DRIVER OTHER",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029020,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER VEHICLES FOR TRANSPORT OF NOT MORE THAN13 PERSONS, INCLUDING THE DRIVER:ELECTRICALLY OPERATED VEHICLES NOT ELSEWHERE INCLUDED OR SPECIFIED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029021,"INTEGRATED MONOCOQUE VEHICLE, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029022,"INTEGRATED MONOCOQUE VEHICLE, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029028,"OTHER, AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029029,"OTHER, NON AIR-CONDITIONED",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029091,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER INTEGRATED MONOCOQUE VEHICLE",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029092,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER :AIR-CONDITIONED VEHICLE",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
87029099,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER OTHER :OTHER",28%,Nil/15%,01/08/2019            25/01/2018                1/07/2017,
8703,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
8703,"Following motor vehicles of length not exceeding 4000 mm, namely: (a) Petrol, Liquefied petroleum gases (LPG) or compressed natural gas (CNG) driven vehicles of engine capacity not exceeding 1200cc; and(b) Diesel driven vehicles of engine capacity not exceeding 1500 cc for persons with orthopedic physical disability, subject to the condition that an officer not below the rank of Deputy Secretary to the Government of India in the Department of Heavy Industries certifies that the said goods shall be used by the persons with orthopedic physical disability in accordance with the guidelines issued by the said Department",18%,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",01/08/2019            25/01/2018                1/07/2017,
870310,VEHICLES SPECIALLY DESIGNED FOR TRAVELLING ON SNOW; GOLF CARS AND SIMILAR VEHICLES,28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87031010,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THANTHOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS VEHICLES SPECIALLY DESIGNED FOR TRAVELLING ONSNOW; GOLF CARS AND SIMILAR VEHICLES ELECTRICALL",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87031090,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONSAND RACING CARSVEHICLES SPECIALLY DESIGNED FOR TRAVELLING ONSNOW; GOLF CARS AND SIMILAR VEHICLESOTHER",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
870321,"OF A CYLINDER CAPACITY NOT EXCEEDING 1,000 CC",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032110,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032120,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032191,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032192,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032199,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
870322,"OF A CYLINDER CAPACITY EXCEEDING 1,000 CC BUT NOT EXCEEDING 1,500 CC",28%,Nil/1%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032210,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/1%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032220,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/1%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032230,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/1%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032291,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/1%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032299,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/1%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
870323,"OF A CYLINDER CAPACITY EXCEEDING 1,500 CC BUT NOT EXCEEDING 3,000 CC",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032310,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032320,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032391,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032392,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032399,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
870324,"OF A CYLINDER CAPACITY EXCEEDING 3,000 CC",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032410,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032420,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032491,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032492,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87032499,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE : OF A C",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
870331,"OF A CYLINDER CAPACITY NOT EXCEEDING 1,500 CC",28%,Nil/3%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033110,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/3%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033120,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/3%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033191,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/3%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033192,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/3%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033199,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/3%/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
870332,"OF A CYLINDER CAPACITY EXCEEDING 1,500 CC BUT NOT EXCEEDING 2,500 CC",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033210,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033220,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033291,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
87033292,"MOTOR CARS AND OTHER MOTOR VEHICLES PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS (OTHER THAN THOSE OF HEADING 8702), INCLUDING STATION WAGONS AND RACING CARS OTHER VEHICLES, WITH COMPRESSION IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL OR SEMI-",28%,Nil/17%/20%/22%,01/08/2019            25/01/2018                1/07/2017,
