HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
25061020,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZ: IN POWDER",5%,,01/07/2017,
250620,QUARTZITE,5%,,01/07/2017,
25062010,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE --- IN LUMPS",5%,,01/07/2017,
25062020,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE --- IN POWDER",5%,,01/07/2017,
25062090,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE --- OTHER",5%,,01/07/2017,
25062110,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE : CRUDE OR ROUGHLY TRIMMED: IN LUMPS",5%,,01/07/2017,
25062120,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE : CRUDE OR ROUGHLY TRIMMED: IN POWDER",5%,,01/07/2017,
25062190,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE : CRUDE OR ROUGHLY TRIMMED: OTHER",5%,,01/07/2017,
25062900,"QUARTZ (OTHER THAN NATURAL SANDS); QUARTZITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE - QUARTZITE : OTHER",5%,,01/07/2017,
2507,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED",5%,,01/07/2017,
250700,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED",5%,,01/07/2017,
25070010,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED - KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED: CRUDE",5%,,01/07/2017,
25070021,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED - KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED: OTHER: PHARMACEUTICAL GRADE",5%,,01/07/2017,
25070022,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED - KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED: OTHER: CERAMIC GRADE",5%,,01/07/2017,
25070029,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED - KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED: OTHER: OTHER",5%,,01/07/2017,
2508,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS",5%,,01/07/2017,
250810,BENTONITE,5%,,01/07/2017,
25081010,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - BENTONITE: CRUDE",5%,,01/07/2017,
25081090,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - BENTONITE: OTHER (INCLUDES PROCESSED AND GROUND)",5%,,01/07/2017,
25082010,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - DECOLOURISING EARTHS AND FULLERS EARTH: PROCESSED (INCLUDING ACTIVATED)",5%,,01/07/2017,
25082090,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - DECOLOURISING EARTHS AND FULLERS EARTH: OTHER",5%,,01/07/2017,
250830,FIRE CLAY,5%,,01/07/2017,
25083010,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - FIRE CLAY: NON-PLASTIC",5%,,01/07/2017,
25083020,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - FIRE CLAY: SEMI-PLASTIC",5%,,01/07/2017,
25083030,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - FIRE CLAY: PLASTIC",5%,,01/07/2017,
25083090,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - FIRE CLAY: OTHER",5%,,01/07/2017,
250840,OTHER CLAYS,5%,,01/07/2017,
25084010,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - OTHER CLAYS: BALL CLAY",5%,,01/07/2017,
25084020,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - OTHER CLAYS: EARTH CLAY",5%,,01/07/2017,
25084090,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - OTHER CLAYS: OTHER",5%,,01/07/2017,
250850,"ANDALUSITE, KYANITE AND SILLIMANITE",5%,,01/07/2017,
25085010,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: ANDALUSITE",5%,,01/07/2017,
25085021,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: KYANITE: CRUDE, OTHER THAN CALCINED",5%,,01/07/2017,
25085022,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: KYANITE: PROCESSED, OTHER THAN CALCINED (WASHED OR GROUND OR",5%,,01/07/2017,
25085023,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: KYANITE: CALCINED",5%,,01/07/2017,
25085031,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: SILLIMANITE: LUMPS",5%,,01/07/2017,
25085032,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: SILLIMANITE: FINES (INCLUDING SAND)",5%,,01/07/2017,
25085039,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - ANDALUSITE, KYANITE AND SILLIMANITE: SILLIMANITE: OTHER",5%,,01/07/2017,
25086000,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - MULLITE",5%,,01/07/2017,
25087000,"OTHER CLAYS (NOT INCLUDING EXPANDED CLAYS OF HEADING 6806), ANDALUSITE, KYANITE AND SILLIMANITE, WHETHER OR NOT CALCINED; MULLITE; CHAMOTTE OR DINAS EARTHS - CHAMOTTE OR DINAS EARTHS",5%,,01/07/2017,
2509,CHALK,5%,,01/07/2017,
25090000,CHALK,5%,,01/07/2017,
2510,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK",5%,,01/07/2017,
251010,UNGROUND,5%,,01/07/2017,
25101010,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - UNGROUND: NATURAL CALCIUM PHOSPHATE",5%,,01/07/2017,
25101020,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - UNGROUND: NATURAL ALUMINIUM CALCIUM PHOSPHATE",5%,,01/07/2017,
25101030,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - UNGROUND: NATURAL CALCIUM PHOSPHATE APATITE",5%,,01/07/2017,
25101090,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - UNGROUND: OTHER",5%,,01/07/2017,
251020,GROUND,5%,,01/07/2017,
25102010,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - GROUND: NATURAL CALCIUM PHOSPHATES",5%,,01/07/2017,
25102020,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - GROUND: NATURAL ALUMINIUM CALCIUM PHOSPHATE",5%,,01/07/2017,
25102030,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - GROUND: NATURAL CALCIUM PHOSPHATES APATITE",5%,,01/07/2017,
25102090,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK - GROUND: OTHER",5%,,01/07/2017,
2511,"NATURAL BARIUM SULPHATE (BARYTES); NATURAL BARIUM CARBONATE (WITHERITE), WHETHER OR NOT CALCINED, OTHER THAN BARIUM OXIDE OF HEADING 2816",5%,,01/07/2017,
251110,NATURAL BARIUM SULPHATE (BARYTES),5%,,01/07/2017,
25111010,"NATURAL BARIUM SULPHATE (BARYTES); NATURAL BARIUM CARBONATE (WITHERITE), WHETHER OR NOT CALCINED, OTHER THAN BARIUM OXIDE OF HEADING 2816 - NATURAL BARIUM SULPHATE (BARYTES): LUMPS",5%,,01/07/2017,
25111020,"NATURAL BARIUM SULPHATE (BARYTES); NATURAL BARIUM CARBONATE (WITHERITE), WHETHER OR NOT CALCINED, OTHER THAN BARIUM OXIDE OF HEADING 2816 - NATURAL BARIUM SULPHATE (BARYTES): POWDER",5%,,01/07/2017,
25111090,"NATURAL BARIUM SULPHATE (BARYTES); NATURAL BARIUM CARBONATE (WITHERITE), WHETHER OR NOT CALCINED, OTHER THAN BARIUM OXIDE OF HEADING 2816 - NATURAL BARIUM SULPHATE (BARYTES): OTHER",5%,,01/07/2017,
25112000,"NATURAL BARIUM SULPHATE (BARYTES); NATURAL BARIUM CARBONATE (WITHERITE), WHETHER OR NOT CALCINED, OTHER THAN BARIUM OXIDE OF HEADING 2816 - NATURAL BARIUM CARBONATE (WITHERITE)",5%,,01/07/2017,
2512,"SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, WHETHER OR NOT CALCINED, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS",5%,,01/07/2017,
251200,"SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, WHETHER OR NOT CALCINED, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS",5%,,01/07/2017,
25120010,"SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, WHETHER OR NOT CALCINED, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS - SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND S",5%,,01/07/2017,
25120020,"SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, WHETHER OR NOT CALCINED, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS - SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND S",5%,,01/07/2017,
25120030,"SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, WHETHER OR NOT CALCINED, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS - SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND S",5%,,01/07/2017,
25120090,"SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, WHETHER OR NOT CALCINED, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS - SILICEOUS FOSSIL MEALS (FOR EXAMPLE, KIESELGUHR, TRIPOLITE AND DIATOMITE) AND S",5%,,01/07/2017,
2513,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED",5%,,01/07/2017,
25131000,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - PUMICE STONE",5%,,01/07/2017,
25131100,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - PUMICE STONE: CRUDE OR IN IRREGULAR PIECES, INCLUDING CRUSHED PUMICE (BIMSKIES)",5%,,01/07/2017,
25131900,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - PUMICE STONE: OTHER",5%,,01/07/2017,
251320,"EMERY, NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES",5%,,01/07/2017,
25132010,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - EMERY, NATURAL CORUNDUM, NATURAL GARNETAND OTHER NATURAL ABRASIVES: EMERY",5%,,01/07/2017,
25132020,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - EMERY, NATURAL CORUNDUM, NATURAL GARNETAND OTHER NATURAL ABRASIVES: NATURAL CORUNDUM",5%,,01/07/2017,
25132030,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - EMERY, NATURAL CORUNDUM, NATURAL GARNETAND OTHER NATURAL ABRASIVES: NATURAL GARNET",5%,,01/07/2017,
25132090,"PUMICE STONE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED - EMERY, NATURAL CORUNDUM, NATURAL GARNETAND OTHER NATURAL ABRASIVES: OTHER",5%,,01/07/2017,
2514,"SLATE, WHETHER OR NOT ROUGHLY TRIMMED KG. NIL OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE",5%,,01/07/2017,
25140000,"SLATE, WHETHER OR NOT ROUGHLY TRIMMED KG. NIL OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE",5%,,01/07/2017,
2515,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",5%,,01/07/2017,
25151100,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",5%,,01/01/2019,
251512,"MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE",5%,,01/07/2017,
25151210,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",12%,,01/07/2017,
25151220,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",18%,,15/11/2017,
25151290,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",18%,,15/11/2017,
251520,ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE; ALABASTER,5%,,01/07/2017,
25152010,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",5%,,01/07/2017,
25152090,"MARBLE, TRAVERTINE, ECAUSSINE AND OTHER CALCAREOUS MONUMENTAL OR BUILDING STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INC",5%,,01/07/2017,
2516,GRANITE BLOCKS,12%,,01/07/2017,
2516,"GRANITE, PORPHYRY, BASALT, SANDSTONE AND OTHER MONUMENTAL OR BUILDING STONE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTANGULAR (INCLUDING SQUARE) SHAPE",5%,,01/07/2017,
