HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
16041490,"PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS FISH, WHOLE OR IN PIECES, BUT NOT MINCED : TUNAS, SKIPJACK AND BONITO (SARDA SPP.) : OTHER",12%,,01/07/2017,
16041500,"PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS FISH, WHOLE OR IN PIECES, BUT NOT MINCED : MACKEREL",12%,,01/07/2017,
16041600,"PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS FISH, WHOLE OR IN PIECES, BUT NOT MINCED : ANCHOVIES",12%,,01/07/2017,
160417,EELS,12%,,01/07/2017,
16041700,PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS-- EELS,12%,,01/07/2017,
16041800,SHARK FINS,12%,,01/07/2017,
16041900,"PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS FISH, WHOLE OR IN PIECES, BUT NOT MINCED : OTHER",12%,,01/07/2017,
16042000,PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS OTHER PREPARED OR PRESERVED FISH,12%,,01/07/2017,
160431,CAVIAR,12%,,01/07/2017,
16043100,PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS-CAVIAR AND CAVIAR SUBSTITUTES -- CAVIAR,12%,,01/07/2017,
160432,CAVIAR SUBSTITUTES,12%,,01/07/2017,
16043200,PREPARED OR PRESERVED FISH; CAVIAR AND CAVIAR SUBSTITUTES PREPARED FROM FISH EGGS- CAVIAR AND CAVIAR SUBSTITUTES -- CAVIAR SUBSTITUTES,12%,,01/07/2017,
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",12%,,01/07/2017,
16051000,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED CRAB",12%,,01/07/2017,
160521,SHRIMPS AND PRAWNS NOT IN AIRTIGHT CONTAINER,12%,,01/07/2017,
16052100,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED SHRIMPS - SHRIMPS AND PRAWNS --NOT IN AIRTIGHT CONTAINER",12%,,01/07/2017,
160529,OTHER,12%,,01/07/2017,
16052900,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED SHRIMPS AND PRAWNS-SHRIMPTS AND PRAWNS -- OTHER",12%,,01/07/2017,
16053000,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED LOBSTER",12%,,01/07/2017,
16054000,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED OTHER CRUSTACEANS",12%,,01/07/2017,
160551,OYSTERS,12%,,01/07/2017,
16055100,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS -- OYSTERS",12%,,01/07/2017,
160552,"SCALLOPS, INCLUDING QUEEN SCALLOPS",12%,,01/07/2017,
16055200,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS-- SCALLOPS, INCLUDING QUEEN SCALLOPS",12%,,01/07/2017,
160553,MUSSELS,12%,,01/07/2017,
16055300,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS--MUSSELS",12%,,01/07/2017,
160554,CUTTLE FISH AND SQUID,12%,,01/07/2017,
16055400,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS--CUTTLE FISH AND SQUID",12%,,01/07/2017,
160555,OCTOPUS,12%,,01/07/2017,
16055500,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS- OCTOPUS",12%,,01/07/2017,
160556,"CLAMS, COCKLES AND ARKSHELLS",12%,,01/07/2017,
16055600,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS-CLAMS, COCKLES AND ARKSHELLS",12%,,01/07/2017,
160557,ABALONE,12%,,01/07/2017,
16055700,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS--ABALONE",12%,,01/07/2017,
160558,"SNAILS, OTHER THAN SEA SNAILS",12%,,01/07/2017,
16055800,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS--SNAILS, OTHER THAN SEA SNAILS",12%,,01/07/2017,
160559,OTHER,12%,,01/07/2017,
16055900,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS--OTHER",12%,,01/07/2017,
160561,SEA CUCUMBERS,12%,,01/07/2017,
16056100,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED-OTHER AQUATIC INVERTEBRATES--SEA CUCUMBERS",12%,,01/07/2017,
160562,SEA URCHINS,12%,,01/07/2017,
16056200,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED-OTHER AQUATIC INVERTEBRATES-- SEA URCHINS",12%,,01/07/2017,
160563,JELLYFISH,12%,,01/07/2017,
16056300,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED-OTHER AQUATIC INVERTEBRATES--JELLYFISH",12%,,01/07/2017,
160569,OTHER,12%,,01/07/2017,
16056900,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED-OTHER AQUATIC INVERTEBRATES--OTHER",12%,,01/07/2017,
160590,OTHER,12%,,01/07/2017,
