HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
83024900,"BASE METAL MOUNTINGS, FITTINGS AND SIMILAR ARTICLES SUITABLE FOR FURNITURE, DOORS, STAIRCASES, WINDOWS, BLINDS, COACHWORK, SADDLERY, TRUNKS, CHESTS, CASKETS OR THE LIKE; BASE METAL HAT - RACKS, HAT - PEGS, BRACKETS AND SIMILAR FIXTURES; CASTORS WITH MOUNT",18%,,15/11/2017,
83025000,"BASE METAL MOUNTINGS, FITTINGS AND SIMILAR ARTICLES SUITABLE FOR FURNITURE, DOORS, STAIRCASES, WINDOWS, BLINDS, COACHWORK, SADDLERY, TRUNKS, CHESTS, CASKETS OR THE LIKE; BASE METAL HAT - RACKS, HAT - PEGS, BRACKETS AND SIMILAR FIXTURES; CASTORS WITH MOUNT",18%,,15/11/2017,
83026000,"BASE METAL MOUNTINGS, FITTINGS AND SIMILAR ARTICLES SUITABLE FOR FURNITURE, DOORS, STAIRCASES, WINDOWS, BLINDS, COACHWORK, SADDLERY, TRUNKS, CHESTS, CASKETS OR THE LIKE; BASE METAL HAT - RACKS, HAT - PEGS, BRACKETS AND SIMILAR FIXTURES; CASTORS WITH MOUNT",18%,,15/11/2017,
8303,"ARMOURED OR REINFORCED SAFES, STRONG - BOXES - AND DOORS AND SAFE DEPOSIT LOCKERS FOR STRONG - ROOMS, CASH OR DEED BOXES AND THE LIKE, OF BASE METAL",18%,,15/11/2017,
83030000,"ARMOURED OR REINFORCED SAFES, STRONG - BOXES - AND DOORS AND SAFE DEPOSIT LOCKERS FOR STRONG - ROOMS, CASH OR DEED BOXES AND THE LIKE, OF BASE METAL",18%,,15/11/2017,
8304,"FILING, CABINETS, CARD - INDEX CABINETS, PAPER TRAYS, PAPER RESTS, PEN TRAYS, OFFICE-STAMP STANDS AND SIMILAR OFFICE OR DESK EQUIPMENT, OF BASE METAL, OTHER THAN OFFICE FURNITURE OF HEADING 9403",18%,,15/11/2017,
83040000,"FILING, CABINETS, CARD - INDEX CABINETS, PAPER TRAYS, PAPER RESTS, PEN TRAYS, OFFICE-STAMP STANDS AND SIMILAR OFFICE OR DESK EQUIPMENT, OF BASE METAL, OTHER THAN OFFICE FURNITURE OF HEADING 9403",18%,,15/11/2017,
8305,"FITTINGS FOR LOOSE-LEAF BINDERS OR FILES, LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, OF BASE METAL; STAPLES IN STRIPS (FOR EXAMPLE, FOR OFFICES, UPHOLSTERY, PACKAGING), OF BASE METAL",18%,,15/11/2017            13/10/2017,
83051000,"FITTINGS FOR LOOSE-LEAF BINDERS OR FILES, LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, OF BASE METAL; STAPLES IN STRIPS (FOR EXAMPLE, FOR OFFICES, UPHOLSTERY, PACKAGING), OF BASE METAL - FITTINGS FOR LOOSE-LEAF BIN",18%,,15/11/2017            13/10/2017,
83052000,"FITTINGS FOR LOOSE-LEAF BINDERS OR FILES, LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, OF BASE METAL; STAPLES IN STRIPS (FOR EXAMPLE, FOR OFFICES, UPHOLSTERY, PACKAGING), OF BASE METAL - STAPLES IN STRIPS",18%,,15/11/2017            13/10/2017,
830590,"OTHER, INCLUDING PARTS",18%,,15/11/2017            13/10/2017,
83059010,"FITTINGS FOR LOOSE-LEAF BINDERS OR FILES, LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, OF BASE METAL; STAPLES IN STRIPS (FOR EXAMPLE, FOR OFFICES, UPHOLSTERY, PACKAGING), OF BASE METAL - OTHER, INCLUDING PARTS:PINS",18%,,15/11/2017            13/10/2017,
83059020,"FITTINGS FOR LOOSE-LEAF BINDERS OR FILES, LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, OF BASE METAL; STAPLES IN STRIPS (FOR EXAMPLE, FOR OFFICES, UPHOLSTERY, PACKAGING), OF BASE METAL - OTHER, INCLUDING PARTS : CL",18%,,15/11/2017            13/10/2017,
83059090,"FITTINGS FOR LOOSE-LEAF BINDERS OR FILES, LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, OF BASE METAL; STAPLES IN STRIPS (FOR EXAMPLE, FOR OFFICES, UPHOLSTERY, PACKAGING), OF BASE METAL - OTHER, INCLUDING PARTS:OTHE",18%,,15/11/2017            13/10/2017,
8306,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL",12%,,22/09/2017,
83061000,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - BELLS, GONGS AND THE LIKE",12%,,22/09/2017,
830621,PLATED WITH PRECIOUS METAL,12%,,22/09/2017,
83062110,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - STATUETTES AND OTHER ORNAMENTS: - PLATED WITH PRECIOUS METAL:STATUETTES",12%,,22/09/2017,
83062120,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - STATUETTES AND OTHER ORNAMENTS: - PLATED WITH PRECIOUS METAL:TROPHIES",12%,,22/09/2017,
83062190,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - STATUETTES AND OTHER ORNAMENTS: - PLATED WITH PRECIOUS METAL:OTHER",12%,,22/09/2017,
830629,OTHER,12%,,22/09/2017,
83062910,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - STATUETTES AND OTHER ORNAMENTS: - OTHER:STATUETTES",12%,,22/09/2017,
83062920,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - STATUETTES AND OTHER ORNAMENTS: - OTHER:TROPHIES",12%,,22/09/2017,
83062990,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - STATUETTES AND OTHER ORNAMENTS: - OTHER:OTHER",12%,,22/09/2017,
83063000,"BELLS, GONGS AND THE LIKE, NON-ELECTRIC, OF BASE METAL; STATUETTES AND OTHER ORNAMENTS, OF BASE METAL; PHOTOGRAPH, PICTURE OR SIMILAR FRAMES, OF BASE METAL; MIRRORS OF BASE METAL - PHOTOGRAPH, PICTURE OR SIMILAR FRAMES; MIRRORS",12%,,22/09/2017,
8307,"FLEXIBLE TUBING OF BASE METAL, WITH OR WITHOUT",18%,,01/07/2017,
83071000,"FLEXIBLE TUBING OF BASE METAL, WITH OR WITHOUT FITTINGS OF IRON OR STEEL",18%,,01/07/2017,
83079000,"FLEXIBLE TUBING OF BASE METAL, WITH OR WITHOUT FITTINGS OF OTHER BASE METAL",18%,,01/07/2017,
8308,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLECLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
830810,"HOOKS, EYES AND EYELETS",18%,,01/07/2017,
83081010,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83081021,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83081029,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83082000,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
830890,"OTHER, INCLUDING PARTS",18%,,01/07/2017,
83089011,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089019,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089020,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089031,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089039,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089040,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089091,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
83089099,"CLASPS, FRAMES WITH CLASPS, BUCKLES, BUCKLE-CLASPS, HOOKS, EYES, EYELETS AND THE LIKE, OF BASE METAL, OF A KIND USED FOR CLOTHING, FOOTWEAR, AWNINGS, HANDBAGS, TRAVEL GOODS OR OTHER MADE UP ARTICLES; TUBULAR OR BIFURCATED RIVETS, OF BASE METAL; BEADS AND",18%,,01/07/2017,
8309,"STOPPERS, CAPS AND LIDS (INCLUDING CROWN CORKS, SCREW CAPS AND POURING STOPPERS), CAPSULES FOR BOTTLES, THREADED BUNGS, BUNG COVERS, SEALS AND OTHER PACKING ACCESSORIES, OF BASE METAL",18%,,01/07/2017,
83091000,"STOPPERS, CAPS AND LIDS (INCLUDING CROWN CORKS, SCREW CAPS AND POURING STOPPERS), CAPSULES FOR BOTTLES, THREADED BUNGS, BUNG COVERS, SEALS AND OTHER PACKING ACCESSORIES, OF BASE METAL CROWN CORKS",18%,,01/07/2017,
830990,OTHER,18%,,01/07/2017,
83099010,"STOPPERS, CAPS AND LIDS (INCLUDING CROWN CORKS, SCREW CAPS AND POURING STOPPERS), CAPSULES FOR BOTTLES, THREADED BUNGS, BUNG COVERS, SEALS AND OTHER PACKING ACCESSORIES, OF BASE METAL - OTHER : PILFER PROOF CAPS FOR PACKAGING, ALL SORTS, WITH OR WITHOUT W",18%,,01/07/2017,
83099020,"STOPPERS, CAPS AND LIDS (INCLUDING CROWN CORKS, SCREW CAPS AND POURING STOPPERS), CAPSULES FOR BOTTLES, THREADED BUNGS, BUNG COVERS, SEALS AND OTHER PACKING ACCESSORIES, OF BASE METAL - OTHER:ALUMINIUM CAPS, SEALS, CAPSULES AND CLOSERS",18%,,01/07/2017,
83099030,"STOPPERS, CAPS AND LIDS (INCLUDING CROWN CORKS, SCREW CAPS AND POURING STOPPERS), CAPSULES FOR BOTTLES, THREADED BUNGS, BUNG COVERS, SEALS AND OTHER PACKING ACCESSORIES, OF BASE METAL - OTHER:OTHER SEALS",18%,,01/07/2017,
83099090,"STOPPERS, CAPS AND LIDS (INCLUDING CROWN CORKS, SCREW CAPS AND POURING STOPPERS), CAPSULES FOR BOTTLES, THREADED BUNGS, BUNG COVERS, SEALS AND OTHER PACKING ACCESSORIES, OF BASE METAL - OTHER:OTHER",18%,,01/07/2017,
8310,"SIGN-PLATES, NAME-PLATES, ADDRESS-PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS, OF BASE METAL, EXCLUDING THOSE OF HEADING 9405",18%,,15/11/2017,
831000,"SIGN-PLATES, NAME-PLATES, ADDRESS-PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS, OF BASE METAL, EXCLUDING THOSE OF HEADING 9405",18%,,15/11/2017,
83100010,"SIGN - PLATES, NAME - PLATES, ADDRESS - PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS, OF BASE METAL, EXCLUDING THOSE OF HEADING 9405 - SIGN - PLATES, NAME - PLATES, ADDRESS - PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS,",18%,,15/11/2017,
83100090,"SIGN - PLATES, NAME - PLATES, ADDRESS - PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS, OF BASE METAL, EXCLUDING THOSE OF HEADING 9405 - SIGN - PLATES, NAME - PLATES, ADDRESS - PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS,",18%,,15/11/2017,
8311,"WIRE, RODS, TUBES, PLATES, ELECTRODES AND SIMILAR PRODUCTS, OF BASE METAL OR OF METAL CARBIDES, COATED OR CORED WITH FLUX MATERIAL, OF A KIND USED FOR SOLDERING, BRAZING, WELDING OR DEPOSITION OF METAL OR OF METAL CARBIDES; WIRE AND RODS, OF AGGLOMERATED",18%,,01/07/2017,
83111000,"WIRE, RODS, TUBES, PLATES, ELECTRODES AND SIMILAR PRODUCTS, OF BASE METAL OR OF METAL CARBIDES, COATED OR CORED WITH FLUX MATERIAL, OF A KIND USED FOR SOLDERING, BRAZING, WELDING OR DEPOSITION OF METAL OR OF METAL CARBIDES; WIRE AND RODS, OF AGGLOMERATED",18%,,01/07/2017,
83112000,"WIRE, RODS, TUBES, PLATES, ELECTRODES AND SIMILAR PRODUCTS, OF BASE METAL OR OF METAL CARBIDES, COATED OR CORED WITH FLUX MATERIAL, OF A KIND USED FOR SOLDERING, BRAZING, WELDING OR DEPOSITION OF METAL OR OF METAL CARBIDES; WIRE AND RODS, OF AGGLOMERATED",18%,,01/07/2017,
831130,"COATED RODS AND CORED WIRE, OF BASE METAL, FOR SOLDERING, BRAZING OR WELDING BY FLAME",18%,,01/07/2017,
83113010,"WIRE, RODS, TUBES, PLATES, ELECTRODES AND SIMILAR PRODUCTS, OF BASE METAL OR OF METAL CARBIDES, COATED OR CORED WITH FLUX MATERIAL, OF A KIND USED FOR SOLDERING, BRAZING, WELDING OR DEPOSITION OF METAL OR OF METAL CARBIDES; WIRE AND RODS, OF AGGLOMERATED",18%,,01/07/2017,
83113090,"WIRE, RODS, TUBES, PLATES, ELECTRODES AND SIMILAR PRODUCTS, OF BASE METAL OR OF METAL CARBIDES, COATED OR CORED WITH FLUX MATERIAL, OF A KIND USED FOR SOLDERING, BRAZING, WELDING OR DEPOSITION OF METAL OR OF METAL CARBIDES; WIRE AND RODS, OF AGGLOMERATED",18%,,01/07/2017,
83119000,"WIRE, RODS, TUBES, PLATES, ELECTRODES AND SIMILAR PRODUCTS, OF BASE METAL OR OF METAL CARBIDES, COATED OR CORED WITH FLUX MATERIAL, OF A KIND USED FOR SOLDERING, BRAZING, WELDING OR DEPOSITION OF METAL OR OF METAL CARBIDES; WIRE AND RODS, OF AGGLOMERATED",18%,,01/07/2017,
