HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
57021000,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND-WOVEN RUGS",12%,,13/10/2017                       1/07/2017,
570220,FLOOR COVERINGS OF COCONUT FIBRES (COIR),5%,,13/10/2017                       1/07/2017,
57022010,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - FLOOR COVERINGS OF COCONUT FIBRES (COIR) : COIR MATTING, WOVEN",12%,,13/10/2017                       1/07/2017,
57022020,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - FLOOR COVERINGS OF COCONUT FIBRES (COIR) : COIR CARPETS AND OTHER RUGS",12%,,13/10/2017                       1/07/2017,
57022090,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - FLOOR COVERINGS OF COCONUT FIBRES (COIR) : OTHER",12%,,13/10/2017                       1/07/2017,
570231,OF WOOL OR FINE ANIMAL HAIR,12%,,13/10/2017                       1/07/2017,
57023110,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : CARPETS",12%,,13/10/2017                       1/07/2017,
57023120,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : DRUGGETS",12%,,13/10/2017                       1/07/2017,
57023130,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : MATS AND MATTIN",12%,,13/10/2017                       1/07/2017,
57023140,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : CARPETING , FLO",12%,,13/10/2017                       1/07/2017,
57023190,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,13/10/2017                       1/07/2017,
570232,OF MAN-MADE TEXTILE MATERIAL,12%,,13/10/2017                       1/07/2017,
57023210,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF MAN - MADE TEXTILE MATERIAL : CARPETS, CAR",12%,,13/10/2017                       1/07/2017,
57023220,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF MAN - MADE TEXTILE MATERIAL : MATS AND MAT",12%,,13/10/2017                       1/07/2017,
57023290,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF MAN - MADE TEXTILE MATERIAL : OTHER",12%,,13/10/2017                       1/07/2017,
570239,OF OTHER TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57023910,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND OTHE",12%,,13/10/2017                       1/07/2017,
57023920,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, NOT MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND OTHE",12%,,13/10/2017                       1/07/2017,
570241,OF WOOL OR FINE ANIMAL HAIR,12%,,13/10/2017                       1/07/2017,
57024110,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : CARPETS",12%,,13/10/2017                       1/07/2017,
57024120,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : DRUGGETS",12%,,13/10/2017                       1/07/2017,
57024130,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : MATS AND MATTING",12%,,13/10/2017                       1/07/2017,
57024140,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,13/10/2017                       1/07/2017,
57024190,OTHER,12%,,13/10/2017                       1/07/2017,
570242,OF MAN-MADE TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57024210,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF MAN MADE TEXTILE MATERIALS : CARPETS, CARPETIN",12%,,13/10/2017                       1/07/2017,
57024220,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF MAN MADE TEXTILE MATERIALS : MATS AND MATTINGS",12%,,13/10/2017                       1/07/2017,
57024230,"CARPETS, RUGS AND MATS OF HANDLOOM",12%,,13/10/2017                       1/07/2017,
57024290,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF MAN MADE TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
570249,OF OTHER TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57024910,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND OTHER FL",12%,,13/10/2017                       1/07/2017,
57024920,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND OTHER FL",12%,,13/10/2017                       1/07/2017,
57024990,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, OF PILE CONSTRUCTION, MADE UP : OF OTHER TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
570250,OF MAN-MADE TEXTILE MATERIALS;,12%,,13/10/2017                       1/07/2017,
57025021,"CARPETS, CARPETING AND RUGS - OF MAN MADE TEXTILE MATERIALS",12%,,13/10/2017                       1/07/2017,
57025022,MATS AND MATTING - OF MAN-MADE TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57025029,OTHERS - NOT ELSEWHERE SPECIFIED - OF MAN-MADE TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57025031,"CARPETS AND OTHER FLOOR COVERINGS, OF COTTON OTHER THAN DURRIES - OF OTHER TEXTILE MATERIALS",12%,,13/10/2017                       1/07/2017,
57025032,"CARPETS AND OTHER FLOOR COVERINGS, OF SILK",12%,,13/10/2017                       1/07/2017,
57025033,PLACE MAT AND OTHER SIMILAR GOODS - OF OTHER TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57025039,OTHERS NOT ELSEWHERE SPECIFIED - OF OTHER TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57025110,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : CARPETS",12%,,13/10/2017                       1/07/2017,
57025120,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : DRUGGETS",12%,,13/10/2017                       1/07/2017,
57025130,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : MATS AND MA",12%,,13/10/2017                       1/07/2017,
57025140,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,13/10/2017                       1/07/2017,
57025210,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF MAN - MADE TEXTILE MATERIALS : CARPETS",12%,,13/10/2017                       1/07/2017,
57025220,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF MAN - MADE TEXTILE MATERIALS : MATS AN",12%,,13/10/2017                       1/07/2017,
57025290,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF MAN - MADE TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
57025910,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND",12%,,13/10/2017                       1/07/2017,
57025920,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND",12%,,13/10/2017                       1/07/2017,
57025930,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF OTHER TEXTILE MATERIALS : PLACE MAT AN",12%,,13/10/2017                       1/07/2017,
57025990,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, NOT MADE UP : OF OTHER TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
570291,OF WOOL OR FINE ANIMAL HAIR,12%,,13/10/2017                       1/07/2017,
57029110,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : CARPETS",12%,,13/10/2017                       1/07/2017,
57029120,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : DRUGGETS",12%,,13/10/2017                       1/07/2017,
57029130,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : MATS AND MATTIN",12%,,13/10/2017                       1/07/2017,
57029140,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,13/10/2017                       1/07/2017,
57029190,OTHER,12%,,13/10/2017                       1/07/2017,
570292,OF MAN-MADE TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57029210,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF MAN - MADE TEXTILE MATERIALS : CARPETS, CA",12%,,13/10/2017                       1/07/2017,
57029220,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF MAN - MADE TEXTILE MATERIALS : MATS AND MA",12%,,13/10/2017                       1/07/2017,
57029290,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF MAN - MADE TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
570299,OF OTHER TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57029910,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND OTHE",12%,,13/10/2017                       1/07/2017,
57029920,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF OTHER TEXTILE MATERIALS : CARPETS AND OTHE",12%,,13/10/2017                       1/07/2017,
57029990,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP, INCLUDING KELEM, SCHUMACKS, KARAMANIE AND SIMILAR HAND - WOVEN RUGS - OTHER, NOT OF PILE CONSTRUCTION, MADE UP : OF OTHER TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
5703,"Coir mats, matting, floor
covering and handloom durries",5%,,13/10/2017,
5703,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP",12%,,13/10/2017                       1/07/2017,
570310,OF WOOL OR FINE ANIMAL HAIR,12%,,13/10/2017                       1/07/2017,
57031010,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF WOOL OR FINE ANIMAL HAIR : CARPETS",12%,,13/10/2017                       1/07/2017,
57031020,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF WOOL OR FINE ANIMAL HAIR : MATS AND MATTING",12%,,13/10/2017                       1/07/2017,
57031090,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF WOOL OR FINE ANIMAL HAIR : OTHER",12%,,13/10/2017                       1/07/2017,
570320,OF NYLON OR OTHER POLYAMIDES,12%,,13/10/2017                       1/07/2017,
57032010,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF NYLON OR OTHER POLYAMIDES : CARPETS, CARPETING AND RUGS",12%,,13/10/2017                       1/07/2017,
57032020,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF NYLON OR OTHER POLYAMIDES : 100% POLYAMIDE TUFTED VELOUR, CUT PILE OR LOOP PILE CARPET MATS WITH JUTE, RUBBER LATEX OR PU FOAM BACKING",12%,,13/10/2017                       1/07/2017,
57032090,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF NYLON OR OTHER POLYAMIDES : OTHER",12%,,13/10/2017                       1/07/2017,
570330,OF OTHER MAN-MADE TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57033010,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF OTHER MAN - MADE TEXTILE MATERIALS : CARPETS, CARPETING AND RUGS",12%,,13/10/2017                       1/07/2017,
57033020,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF OTHER MAN - MADE TEXTILE MATERIALS : 100% POLYPROPYLENE CARPET MATS WITH JUTE, RUBBER, LATEX OR PU FOAM BACKING",12%,,13/10/2017                       1/07/2017,
57033090,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF OTHER MAN - MADE TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
570390,OF OTHER TEXTILE MATERIALS,12%,,13/10/2017                       1/07/2017,
57039010,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF OTHER TEXTILE MATERIALS : CARPETS AND OTHER FLOOR COVERINGS, OF COTTON, OTHER THAN DURRIES",12%,,13/10/2017                       1/07/2017,
57039020,CARPETS AND FLOOR COVERINGS OF COIR,12%,,13/10/2017                       1/07/2017,
57039090,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, TUFTED, WHETHER OR NOT MADE UP - OF OTHER TEXTILE MATERIALS : OTHER",12%,,13/10/2017                       1/07/2017,
5704,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF FELT, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP",12%,,01/07/2017,
57041000,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF FELT, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP - TILES, HAVING A MAXIMUM SURFACE AREA OF 0.3 M2",12%,,01/07/2017,
570420,"TILES, HAVING A MAXIMUM SURFACE AREA EXCEEDING 0.3 M¿ BUT NOT EXCEEDING 1 M¿",12%,,01/07/2017,
57042010,COTTON,12%,,01/07/2017,
57042020,"WOOLLEN, OTHER THAN ARTWARE",12%,,01/07/2017,
57042090,OTHER,12%,,01/07/2017,
570490,OTHER,12%,,01/07/2017,
57049010,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF FELT, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP - OTHER : COTTON",12%,,01/07/2017,
57049020,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF FELT, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP - OTHER : WOOLLEN, OTHER THAN ARTWARE",12%,,01/07/2017,
57049090,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF FELT, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE UP - OTHER : OTHER",12%,,01/07/2017,
5705,"Coir mats, matting, floor
covering and handloom durries",5%,,01/07/2017,
5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP",12%,,01/07/2017,
570500,OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS WHETHER OR NOT MADE-UP,12%,,01/07/2017,
57050011,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : CARPETS : OF SILK",12%,,01/07/2017,
57050019,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : CARPETS : OTHER",12%,,01/07/2017,
57050021,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : DURRIES : DURRIES COTTON",12%,,01/07/2017,
57050022,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : DURRIES : DURRIES OF MAN-MADE FIBRES",12%,,01/07/2017,
