HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
6002,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE OF HEADING 6001",5%,,01/07/2017,
60024000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE OF HEADING 6001 - CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT NOT CONTAINING RUBBER THREAD",5%,,01/07/2017,
60029000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE OF HEADING 6001- OTHER",5%,,01/07/2017,
6003,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002",5%,,01/07/2017,
60031000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002 - OF WOOL OR FINE ANIMAL HAIR",5%,,01/07/2017,
60032000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002 - OF COTTON",5%,,01/07/2017,
60033000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002 - OF SYNTHETIC FIBRES",5%,,01/07/2017,
60034000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002 - OF ARTIFICIAL FIBRES",5%,,01/07/2017,
60039000,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002 - OTHER",5%,,01/07/2017,
6004,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE OF HEADING 6001",5%,,01/07/2017,
60041000,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE OF HEADING 6001 - CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT NOT CONTAINING RUBBER THREAD",5%,,01/07/2017,
60049000,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE OF HEADING 6001 - OTHER",5%,,01/07/2017,
6005,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 ---- OF COTTON",5%,,01/07/2017,
60051000,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF WOOL OR FINE ANIMAL HAIR",5%,,01/07/2017,
60052100,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF COTTON:UNBLEACHED OR BLEACHED",5%,,01/07/2017,
60052200,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF COTTON:DYED",5%,,01/07/2017,
60052300,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF COTTON:OF YARNS OF DIFFERENT COLOURS",5%,,01/07/2017,
60052400,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF COTTON:PRINTED",5%,,01/07/2017,
60053100,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES :UNBLEACHED OR BLEACHED",5%,,01/07/2017,
60053200,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES :DYED",5%,,01/07/2017,
60053300,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES : OF YARNS OF DIFFERENT COLOURS",5%,,01/07/2017,
60053400,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES :PRINTED",5%,,01/07/2017,
60053500,FABRICS SPECIFIED IN SUB-HEADING NOTE 1 TO THIS CHAPTER,5%,,01/07/2017,
60053600,"OTHER, UNBLEACHED OR BLEACHED",5%,,01/07/2017,
60053700,"OTHER, DYED",5%,,01/07/2017,
60053800,"OTHER, OF YARNS OF DIFFERENT COLOURS",5%,,01/07/2017,
60053900,"OTHER, PRINTED",5%,,01/07/2017,
60054100,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF ARTIFICIAL FIBRES : UNBLEACHED OR BLEACHED",5%,,01/07/2017,
60054200,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF ARTIFICIAL FIBRES : DYED",5%,,01/07/2017,
60054300,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF ARTIFICIAL FIBRES : OF YARNS OF DIFFERENT COLOURS",5%,,01/07/2017,
60054400,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF ARTIFICIAL FIBRES : PRINTED",5%,,01/07/2017,
60059000,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OTHER",5%,,01/07/2017,
6006,OTHER KNITTED OR CROCHETED FABRICS,5%,,01/07/2017,
60061000,OTHER KNITTED OR CROCHETED FABRICS - OF WOOL OR FINE ANIMAL HAIR,5%,,01/07/2017,
60062100,OTHER KNITTED OR CROCHETED FABRICS- OF COTTON: UNBLEACHED OR BLEACHED,5%,,01/07/2017,
60062200,OTHER KNITTED OR CROCHETED FABRICS- OF COTTON: DYED,5%,,01/07/2017,
60062300,OTHER KNITTED OR CROCHETED FABRICS- OF COTTON: OF YARNS OF DIFFERENT COLOURS,5%,,01/07/2017,
60062400,OTHER KNITTED OR CROCHETED FABRICS- OF COTTON: PRINTED,5%,,01/07/2017,
60063100,OTHER KNITTED OR CROCHETED FABRICS- OF SYNTHETIC FIBRES: UNBLEACHED OR BLEACHED,5%,,01/07/2017,
60063200,OTHER KNITTED OR CROCHETED FABRICS- OF SYNTHETIC FIBRES: DYED,5%,,01/07/2017,
60063300,OTHER KNITTED OR CROCHETED FABRICS- OF SYNTHETIC FIBRES: OF YARNS OF DIFFERENT COLOURS,5%,,01/07/2017,
60063400,OTHER KNITTED OR CROCHETED FABRICS- OF SYNTHETIC FIBRES: PRINTED,5%,,01/07/2017,
60064100,OTHER KNITTED OR CROCHETED FABRICS- OF ARTIFICIAL FIBRES : UNBLEACHED OR BLEACHED,5%,,01/07/2017,
60064200,OTHER KNITTED OR CROCHETED FABRICS- OF ARTIFICIAL FIBRES : DYED,5%,,01/07/2017,
60064300,OTHER KNITTED OR CROCHETED FABRICS- OF ARTIFICIAL FIBRES : OF YARNS OF DIFFERENT COLOURS,5%,,01/07/2017,
60064400,OTHER KNITTED OR CROCHETED FABRICS- OF ARTIFICIAL FIBRES : PRINTED,5%,,01/07/2017,
60069000,OTHER KNITTED OR CROCHETED FABRICS- OTHER,5%,,01/07/2017,
601202,CHICORY PLANTS AND ROOTS,5%,,01/07/2017,
6031,FRESH,5%,,01/07/2017,
6049,OTHER,5%,,01/07/2017,
