HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
40012990,"NATURAL RUBBER, BALATA, GUTTA-PERCHA, GUAYULE, CHICLE AND SIMILAR NATURAL GUMS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - NATURAL RUBBER IN OTHER FORMS : OTHER : OTHER",5%,,01/07/2017,
40013000,"NATURAL RUBBER, BALATA, GUTTA-PERCHA, GUAYULE, CHICLE AND SIMILAR NATURAL GUMS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP BALATA, GUTTA-PERCHA, GUAYULE, CHICLE AND SIMILAR NATURAL GUMS",5%,,01/07/2017,
4002,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - STYRENE-BUTADIENE RUBBER (SBR); CARB",18%,,01/07/2017,
40021100,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - STYRENE-BUTADIENE RUBBER (SBR); CARB",18%,,01/07/2017,
400219,OTHER,18%,,01/07/2017,
40021910,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - STYRENE-BUTADIENE RUBBER (SBR); CARB",18%,,01/07/2017,
40021920,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - STYRENE-BUTADIENE RUBBER (SBR); CARB",18%,,01/07/2017,
40021930,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - STYRENE-BUTADIENE RUBBER (SBR); CARB",18%,,01/07/2017,
40021990,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - STYRENE-BUTADIENE RUBBER (SBR); CARB",18%,,01/07/2017,
40022000,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIPBUTADIENE RUBBER (BR)",18%,,01/07/2017,
40023100,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- ISOBUTENE-ISOPRENE (BUTYL) RUBBER (II",18%,,01/07/2017,
40023900,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- ISOBUTENE-ISOPRENE (BUTYL) RUBBER (II",18%,,01/07/2017,
40024100,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- CHLORPRENE (CHLOROBUTADIENE) RUBBER (",18%,,01/07/2017,
40024900,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- CHLORPRENE (CHLOROBUTADIENE) RUBBER (",18%,,01/07/2017,
40025100,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- ACRYLONITRILE-BUTADIENE RUBBER (NBR)",18%,,01/07/2017,
40025900,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- ACRYLONITRILE-BUTADIENE RUBBER (NBR)",18%,,01/07/2017,
40026000,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIPISOPRENE RUBBER (IR)",18%,,01/07/2017,
40027000,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIPETHYLENE-PROPYLENE-NON-CONJUGATED DIENE",18%,,01/07/2017,
400280,MIXTURES OF ANY PRODUCT OF HEADING 40 01 WITH ANY PRODUCT OF THIS HEADING,18%,,01/07/2017,
40028010,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- MIXTURES OF ANY PRODUCT OF HEADING 40",18%,,01/07/2017,
40028020,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- MIXTURES OF ANY PRODUCT OF HEADING 40",18%,,01/07/2017,
40028090,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- MIXTURES OF ANY PRODUCT OF HEADING 40",18%,,01/07/2017,
40029100,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- OTHER : LATEX",18%,,01/07/2017,
400299,OTHER,18%,,01/07/2017,
40029910,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- OTHER : OTHER FACTICE (RUBBER SUBSTIT",18%,,01/07/2017,
40029920,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- OTHER : OTHERTREAD RUBBER COMPOUND, C",18%,,01/07/2017,
40029990,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF THIS HEADING, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP- OTHER : OTHEROTHER",18%,,01/07/2017,
4003,"RECLAIMED RUBBER IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP",18%,,01/07/2017,
40030000,"RECLAIMED RUBBER IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP",18%,,01/07/2017,
4004,"WASTE, PARINGS AND SCRAP OF RUBBER (OTHER THAN HARD RUBBER) AND POWDERS AND GRANULES OBTAINED THEREFROM",18%,,01/07/2017,
40040000,"WASTE, PARINGS AND SCRAP OF RUBBER (OTHER THAN HARD RUBBER) AND POWDERS AND GRANULES OBTAINED THEREFROM",5%,,13/10/2017,
4005,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP",18%,,01/07/2017,
40051000,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP COMPOUNDED WITH CARBON BLACK OR SILICA",18%,,01/07/2017,
400520,SOLUTIONS; DISPERSIONS OTHER THAN THOSE OF SUB-HEADING 4005 10,18%,,01/07/2017,
40052010,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - SOLUTIONS; DISPERSIONS OTHER THAN THOSE OF SUB-HEADING 4005 10 : CAN SEALING COMPOUND",18%,,01/07/2017,
40052090,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - SOLUTIONS; DISPERSIONS OTHER THAN THOSE OF SUB-HEADING 4005 10 : OTHER",18%,,01/07/2017,
400591,"PLATES, SHEETS AND STRIP",18%,,01/07/2017,
40059110,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - OTHER : PLATES, SHEETS AND STRIP : HOSPITAL SHEETING",18%,,01/07/2017,
40059190,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - OTHER : PLATES, SHEETS AND STRIP : OTHER",18%,,01/07/2017,
400599,OTHER,18%,,01/07/2017,
40059910,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - OTHER : - OTHER : GRANULES OF UNVULCANISED NATURAL OR SYNTHETIC RUBBER, COMPOUNDED, READY FOR VULCANIZATION",18%,,01/07/2017,
40059990,"COMPOUNDED RUBBER, UNVULCANISED, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP - OTHER : - OTHER : OTHER",18%,,01/07/2017,
4006,"OTHER FORMS (FOR EXAMPLE, RODS, TUBES AND PROFILE SHAPES) AND ARTICLES (FOR EXAMPLE, DISCS AND RINGS), OF UNVULCANISED RUBBER",18%,,01/07/2017,
40061000,"OTHER FORMS (FOR EXAMPLE, RODS, TUBES AND PROFILE SHAPES) AND ARTICLES (FOR EXAMPLE, DISCS AND RINGS), OF UNVULCANISED RUBBER STRIPS FOR RETREADING RUBBER TYRES",18%,,01/07/2017,
400690,OTHER,18%,,01/07/2017,
40069010,"OTHER FORMS (FOR EXAMPLE, RODS, TUBES AND PROFILE SHAPES) AND ARTICLES (FOR EXAMPLE, DISCS AND RINGS), OF UNVULCANISED RUBBER - OTHER : THREAD, NOT COVERED",18%,,01/07/2017,
40069090,"OTHER FORMS (FOR EXAMPLE, RODS, TUBES AND PROFILE SHAPES) AND ARTICLES (FOR EXAMPLE, DISCS AND RINGS), OF UNVULCANISED RUBBER - OTHER : OTHER",18%,,01/07/2017,
4007,LATEX RUBBER THREAD,12%,,01/07/2017,
4007,"VULCANISED RUBBER THREAD AND CORD, OTHER THAN LATEX RUBBER THREAD",18%,,01/07/2017,
4007,VULCANISED RUBBER THREAD AND CORD,12%,,01/07/2017,
4007,VULCANISED RUBBER THREAD AND CORD,18%,,01/07/2017,
400700,VULCANISED RUBBER THREAD AND CORD,12%,,01/07/2017,
40070010,"VULCANISED RUBBER THREAD AND CORD - VULCANISED RUBBER THREAD AND CORD : THREAD, NOT COVERED",12%,,01/07/2017,
40070020,"VULCANISED RUBBER THREAD AND CORD - VULCANISED RUBBER THREAD AND CORD : CORD, NOT COVERED",12%,,01/07/2017,
40070090,VULCANISED RUBBER THREAD AND CORD - VULCANISED RUBBER THREAD AND CORD : OTHER,12%,,01/07/2017,
400700,VULCANISED RUBBER THREAD AND CORD,18%,,01/07/2017,
40070010,"VULCANISED RUBBER THREAD AND CORD - VULCANISED RUBBER THREAD AND CORD : THREAD, NOT COVERED",18%,,01/07/2017,
40070020,"VULCANISED RUBBER THREAD AND CORD - VULCANISED RUBBER THREAD AND CORD : CORD, NOT COVERED",18%,,01/07/2017,
40070090,VULCANISED RUBBER THREAD AND CORD - VULCANISED RUBBER THREAD AND CORD : OTHER,18%,,01/07/2017,
4008,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF CELLULAR RUBBER :",18%,,01/07/2017,
400811,"PLATES, SHEETS AND STRIP",18%,,01/07/2017,
40081110,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF CELLULAR RUBBER : - PLATES, SHEETS AND STRIP : OF MICRO-CELLULAR RUBBER",18%,,01/07/2017,
40081190,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF CELLULAR RUBBER : - PLATES, SHEETS AND STRIP : OTHER",18%,,01/07/2017,
400819,OTHER,18%,,01/07/2017,
40081910,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF CELLULAR RUBBER : - OTHER : BLOCKS OF MICRO-CELLULAR RUBBER BUT NOT OF LATEX FOAM SPONGE, USED IN THE MANUFACTURE OF SOLES, HEELS OR SOLES AND HEELS COMBINED,",18%,,01/07/2017,
40081990,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF CELLULAR RUBBER : - OTHER : OTHER",18%,,01/07/2017,
400821,"PLATES, SHEETS AND STRIP",18%,,01/07/2017,
40082110,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : PLATES, SHEETS AND STRIP : USED IN THE MANUFACTURE OF SOLES, HEELS OR SOLES AND HEELS COMBINED, FOR FOOTWEAR",18%,,01/07/2017,
40082120,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : PLATES, SHEETS AND STRIP : FOR RESOLING OR REPAIRING OR RETREADING RUBBER TYRES",18%,,01/07/2017,
40082190,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : PLATES, SHEETS AND STRIP : OTHER",18%,,01/07/2017,
400829,OTHER,18%,,01/07/2017,
40082910,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : OTHER : RUBBER SHEETS AND RESIN RUBBER SHEETS FOR SOLES AND HEELS",18%,,01/07/2017,
40082920,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : OTHER : BLOCKS USED IN THE MANUFACTURE OF SOLES, HEELS OR SOLES AND HEELS COMBINED, FOR FOOTWEAR",18%,,01/07/2017,
40082930,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : OTHER : LATEX FOAM SPONGE",18%,,01/07/2017,
40082940,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : OTHER : TREAD RUBBER AND TREAD PACKING STRIP FOR RESOLING OR REPAIRING OR RETREADING RUBBER TYRES",18%,,01/07/2017,
40082990,"PLATES, SHEETS, STRIP, RODS AND PROFILE SHAPES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OF NON-CELLULAR RUBBER : OTHER : OTHER",18%,,01/07/2017,
4009,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - NOT REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS:",18%,,01/07/2017,
40091100,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - NOT REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS : WITHOUT FITTINGS",18%,,01/07/2017,
40091200,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - NOT REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS : WITH FITTINGS",18%,,01/07/2017,
40092100,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - REINFORCED OR OTHERWISE COMBINED ONLY WITH METAL : WITHOUT FITTINGS",18%,,01/07/2017,
40092200,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - REINFORCED OR OTHERWISE COMBINED ONLY WITH METAL : WITH FITTINGS",18%,,01/07/2017,
40093100,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - REINFORCED OR OTHERWISE COMBINED ONLY WITH TEXTILE MATERIALS : WITHOUT FITTINGS",18%,,01/07/2017,
40093200,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - REINFORCED OR OTHERWISE COMBINED ONLY WITH TEXTILE MATERIALS : WITH FITTINGS",18%,,01/07/2017,
40094100,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS : WITHOUT FITTINGS",18%,,01/07/2017,
40094200,"TUBES, PIPES AND HOSES, OF VULCANISED RUBBER OTHER THAN HARD RUBBER, WITH OR WITHOUT THEIR FITTINGS (FOR EXAMPLE, JOINTS, ELBOWS, FLANGES) - REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS : WITH FITTINGS",18%,,01/07/2017,
4010,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING :,18%,,01/07/2017,
401011,REINFORCED ONLY WITH METAL,18%,,01/07/2017,
40101110,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - REINFORCED ONLY WITH METAL : WHERE THE RUBBER COMPOUND CONTENT IS LESS THAN 25% BY WEIGHT,18%,,01/07/2017,
40101190,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - REINFORCED ONLY WITH METAL : OTHER,18%,,01/07/2017,
401012,REINFORCED ONLY WITH TEXTILE MATERIALS,18%,,01/07/2017,
40101210,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - REINFORCED ONLY WITH TEXTILE MATERIALS : WHERE THE RUBBER COMPOUND CONTENT IS LESS THAN 25% BY WEIGHT,18%,,01/07/2017,
40101290,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - REINFORCED ONLY WITH TEXTILE MATERIALS : OTHER,18%,,01/07/2017,
40101310,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - REINFORCED ONLY WITH PLASTICS : WHERE THE RUBBER COMPOUND CONTENT IS LESS THAN 25% BY WEIGHT,18%,,01/07/2017,
40101390,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - REINFORCED ONLY WITH PLASTICS : OTHER,18%,,01/07/2017,
401019,OTHER,18%,,01/07/2017,
40101910,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - OTHER : WHERE THE RUBBER COMPOUND CONTENT IS LESS THAN 25% BY WEIGHT,18%,,01/07/2017,
40101990,CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - CONVEYOR BELTS OR BELTING : - OTHER : OTHER,18%,,01/07/2017,
401031,"ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSS-SECTION (V-BELTS), V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 60 CM BUT NOT EXCEEDING 180 CM",18%,,01/07/2017,
40103110,"CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - TRANSMISSION BELTS OR BELTING : ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSS-SECTION (V-BELTS), V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 180 CM BUT NOT EXCEEDING 240 CM : WHERE THE",18%,,01/07/2017,
40103190,"CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - TRANSMISSION BELTS OR BELTING : ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSS-SECTION (V-BELTS), V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 180 CM BUT NOT EXCEEDING 240 CM : OTHER",18%,,01/07/2017,
401032,"ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSSSECTION (V-BELTS), OTHER THAN V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 60 CM BUT NOT EXCEEDING 180 CM",18%,,01/07/2017,
40103210,"CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - TRANSMISSION BELTS OR BELTING : ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSS-SECTION (V-BELTS), OTHER THAN V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 60 CM BUT NOT EXCEEDING 180 CM :",18%,,01/07/2017,
40103290,"CONVEYOR OR TRANSMISSION BELTS OR BELTING OF VULCANISED RUBBER - TRANSMISSION BELTS OR BELTING : ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSS-SECTION (V-BELTS), OTHER THAN V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 60 CM BUT NOT EXCEEDING 180 CM :",18%,,01/07/2017,
401033,"ENDLESS TRANSMISSION BELTS OF TRAPEZOIDAL CROSS-SECTION (V-BELTS), V-RIBBED, OF AN OUTSIDE CIRCUMFERENCE EXCEEDING 180 CM BUT NOT EXCEEDING 240 CM",18%,,01/07/2017,
