HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
8041030.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDDATES : HARD (CHHOHARA OR KHAREK)",12%,,13/10/2017                             1/07/2017,
8041090.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDDATES : OTHER",12%,,13/10/2017                             1/07/2017,
8042010.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDFIGS : FRESH",Nil,,13/10/2017                             1/07/2017,
8042090.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDFIGS : OTHER",12%,,13/10/2017                             1/07/2017,
8043000.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIED PINEAPPLES",12%,,13/10/2017                             1/07/2017,
8044000.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDAVOCADOS",12%,,13/10/2017                             1/07/2017,
8045010.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : GUAVAS, FRESH OR DRIED",12%,,13/10/2017                             1/07/2017,
8045020.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : MANGOES, FRESH",Nil,,13/10/2017                             1/07/2017,
8045030.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : MANGOES, SLICED DRIED",5%,,13/10/2017                             1/07/2017,
8045040.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : MANGO PULP",12%,,13/10/2017                             1/07/2017,
8045090.0,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIED GUAVAS, MANGOES AND MANGOSTEENS : OTHER",12%,,13/10/2017                             1/07/2017,
805.0,"CITRUS FRUIT, FRESH OR DRIED",12%,,01/07/2017,
805.0,"CITRUS FRUIT, FRESH OR DRIED",0%,,01/07/2017,
8051000.0,"CITRUS FRUIT, FRESH OR DRIED ORANGES",12%,,01/07/2017,
8052000.0,"CITRUS FRUIT, FRESH OR DRIED MANDARINS (INCLUDING TANGERINES AND SATSUMAS); CLEMENTINES, WILKINGS AND SIMILAR CITRUS HYBRIDS",12%,,01/07/2017,
8054000.0,"CITRUS FRUIT, FRESH OR DRIED - GRAPE FRUIT, INCLUDING POMELOS",12%,,01/07/2017,
8055000.0,"CITRUS FRUIT, FRESH OR DRIED LEMON (CITRUS LIMON, CITRUS LIMONUM) AND LIMES (CITRUS AURANTIFOLIA, CITRUS LATIFOLIA)",12%,,01/07/2017,
8059000.0,"CITRUS FRUIT, FRESH OR DRIED OTHER",12%,,01/07/2017,
806.0,"GRAPES, FRESH OR DRIED",5%,,01/07/2017,
806.0,"GRAPES, FRESH OR DRIED",0%,,01/07/2017,
8061000.0,"GRAPES, FRESH OR DRIED FRESH",5%,,01/07/2017,
8062010.0,"GRAPES, FRESH OR DRIED DRIED : RAISINS",5%,,01/07/2017,
8062090.0,"GRAPES, FRESH OR DRIED DRIED : OTHER",5%,,01/07/2017,
807.0,"MELONS (INCLUDING WATERMELONS) AND PAPAWS (PAPAYAS), FRESH - MELONS (INCLUDING WATERMELONS) :",5%,,01/07/2017,
807.0,"MELONS (INCLUDING WATERMELONS) AND PAPAWS (PAPAYAS), FRESH - MELONS (INCLUDING WATERMELONS) :",0%,,01/07/2017,
8071100.0,"MELONS (INCLUDING WATERMELONS) ANDPAPAWS (PAPAYAS), FRESH MELONS (INCLUDING WATERMELONS) : WATER MELONS",5%,,01/07/2017,
8071900.0,"MELONS (INCLUDING WATERMELONS) ANDPAPAWS (PAPAYAS), FRESH MELONS (INCLUDING WATERMELONS) : OTHER",5%,,01/07/2017,
8072000.0,"MELONS (INCLUDING WATERMELONS) ANDPAPAWS (PAPAYAS), FRESHPAPAWS (PAPAYAS)",5%,,01/07/2017,
808.0,"APPLES, PEARS AND QUINCES, FRESH",5%,,01/07/2017,
808.0,"APPLES, PEARS AND QUINCES, FRESH",0%,,01/07/2017,
8081000.0,"APPLES, PEARS AND QUINCES, FRESHAPPLES",5%,,01/07/2017,
8083000.0,"APPLES, PEARS AND QUINCES, FRESH - PEARS",5%,,01/07/2017,
8084000.0,"APPLES, PEARS AND QUINCES, FRESH - QUINCES",5%,,01/07/2017,
809.0,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH",5%,,01/07/2017,
809.0,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH",0%,,01/07/2017,
8091000.0,"APRICOTS, CHERRIES, PEACHES (INCLUDINGNECTARINES), PLUMS AND SOLES, FRESH APRICOTS",5%,,01/07/2017,
8092100.0,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH - CHERRIES -- SOUR CHERRIES (PRUNUS CERASUS)",5%,,01/07/2017,
8092900.0,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH - CHERRIES -- OTHER",5%,,01/07/2017,
8093000.0,"APRICOTS, CHERRIES, PEACHES (INCLUDINGNECTARINES), PLUMS AND SOLES, FRESH PEACHES, INCLUDING NECTARINE",5%,,01/07/2017,
8094000.0,"APRICOTS, CHERRIES, PEACHES (INCLUDINGNECTARINES), PLUMS AND SOLES, FRESHPLUMS AND SLOES",5%,,01/07/2017,
810.0,"OTHER FRUIT, FRESH",5%,,01/07/2017,
810.0,"OTHER FRUIT, FRESH",0%,,01/07/2017,
8101000.0,"OTHER FRUIT, FRESH STRAWBERRIES",5%,,01/07/2017,
8102000.0,"OTHER FRUIT, FRESH RASPBERRIES, BLACKBERRIES, MULBERRIES AND LOGANBERRIES",5%,,01/07/2017,
8103000.0,"OTHER FRUIT, FRESH BLACK, WHITE OR RED CURRANTS AND GOOSEBERRIES",5%,,01/07/2017,
8104000.0,"OTHER FRUIT, FRESH CRANBERRIES, BILBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM",5%,,01/07/2017,
8105000.0,"OTHER FRUIT, FRESH KIWI FRUIT",5%,,01/07/2017,
8106000.0,"OTHER FRUIT, FRESH DURIANS",5%,,01/07/2017,
8107000.0,"OTHER FRUIT, FRESH - PERSIMMONS",5%,,01/07/2017,
8109010.0,"OTHER FRUIT, FRESH OTHER : POMEGRANATES",5%,,01/07/2017,
8109020.0,"OTHER FRUIT, FRESH OTHER : TAMARIND, FRESH",5%,,01/07/2017,
8109030.0,"OTHER FRUIT, FRESH OTHER : SAPOTA (CHICO)",5%,,01/07/2017,
8109040.0,"OTHER FRUIT, FRESH OTHER : CUSTARD-APPLE (ATA)",5%,,01/07/2017,
8109050.0,"OTHER FRUIT, FRESH OTHER : BORE",5%,,01/07/2017,
8109060.0,"OTHER FRUIT, FRESH OTHER : LICHI",5%,,01/07/2017,
8109090.0,"OTHER FRUIT, FRESH OTHER : OTHER",5%,,01/07/2017,
811.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER",5%,,01/07/2017,
8111010.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER STRAWBERRIES : CONTAINING ADDED SUGAR",5%,,01/07/2017,
8111020.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER STRAWBERRIES : NOT CONTAINING ADDED SUGAR",5%,,01/07/2017,
8111090.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER STRAWBERRIES : OTHER",5%,,01/07/2017,
8112010.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER RASPBERRIES, BLACKBERRIES, MULBERRIES,LOGANBERRIES, BLACK, WHITE OR RED CURRANTSAND GOOSEBERRIES : CONTAINING ADDED S",5%,,01/07/2017,
8112020.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER RASPBERRIES, BLACKBERRIES, MULBERRIES,LOGANBERRIES, BLACK, WHITE OR RED CURRANTSAND GOOSEBERRIES : NOT CONTAINING ADD",5%,,01/07/2017,
8112090.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER RASPBERRIES, BLACKBERRIES, MULBERRIES,LOGANBERRIES, BLACK, WHITE OR RED CURRANTSAND GOOSEBERRIES : OTHER",5%,,01/07/2017,
8119010.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER OTHER : CONTAINING ADDED SUGAR",5%,,01/07/2017,
8119090.0,"FRUIT AND NUTS, UNCOOKED OR COOKED BYSTEAMING OR BOILING IN WATER, FROZEN,WHETHER OR NOT CONTAINING ADDED SUGAR OROTHER SWEETENING MATTER OTHER OTHER",5%,,01/07/2017,
812.0,"FRUIT AND NUTS PROVISIONALLY PRESERVED (FOR EXAMPLE, BY SULPHUR DIOXIDE GAS, IN BRINE, IN SULPHUR WATER OR IN OTHER PRESERVATIVE SOLUTIONS), BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",5%,,01/07/2017,
8121000.0,"FRUIT AND NUTS PROVISIONALLY PRESERVED(FOR EXAMPLE, BY SULPHUR DIOXIDE GAS,IN BRINE, IN SULPHUR WATER OR IN OTHERPRESERVATIVE SOLUTIONS), BUT UNSUITABLEIN THAT STATE FOR IMMEDIATE CONSUMPTIONCHERRIES",5%,,01/07/2017,
8129010.0,"FRUIT AND NUTS PROVISIONALLY PRESERVED(FOR EXAMPLE, BY SULPHUR DIOXIDE GAS,IN BRINE, IN SULPHUR WATER OR IN OTHERPRESERVATIVE SOLUTIONS), BUT UNSUITABLEIN THAT STATE FOR IMMEDIATE CONSUMPTION OTHER : MANGO SLICES IN BRINE",5%,,01/07/2017,
8129090.0,"FRUIT AND NUTS PROVISIONALLY PRESERVED(FOR EXAMPLE, BY SULPHUR DIOXIDE GAS,IN BRINE, IN SULPHUR WATER OR IN OTHERPRESERVATIVE SOLUTIONS), BUT UNSUITABLEIN THAT STATE FOR IMMEDIATE CONSUMPTIONOTHER : OTHER",5%,,01/07/2017,
813.0,"Dried chestnuts (singhada), whether or not shelled or peeled",5%,,01/07/2017,
813.0,Tamarind dried,Nil,,1/10/2019                 22/09/2017,
813.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806; MIXTURES OF NUTS OR DRIED FRUITS OF THIS CHAPTER",12%,,22/09/2017                         1/07/2017,
8131000.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTER APRICOTS",12%,,22/09/2017                         1/07/2017,
8132000.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTER PRUNES",12%,,22/09/2017                         1/07/2017,
8133000.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTER APPLES",12%,,22/09/2017                         1/07/2017,
8134010.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTEROTHER FRUIT : TAMARIND, DRIED",Nil,,22/09/2017                         1/07/2017,
8134020.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTEROTHER FRUIT : SINGODA WHOLE (WATER NUT)",12%,,22/09/2017                         1/07/2017,
8134090.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTEROTHER FRUIT : OTHER",12%,,22/09/2017                         1/07/2017,
8135010.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTER MIXTURES OF NUTS",12%,,22/09/2017                         1/07/2017,
8135020.0,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS0801 TO 0806; MIXTURES OF NUTS OR DRIEDFRUITS OF THIS CHAPTER MIXTURES OF DRIED FRUITS",12%,,22/09/2017                         1/07/2017,
814.0,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS), FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULPHUR WATER OR IN OTHER PRESERVATIVE SOLUTIONS",5%,,01/07/2017,
814.0,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS), FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULPHUR WATER OR IN OTHER PRESERVATIVE SOLUTIONS",0%,,01/07/2017,
8140000.0,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS), FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULPHUR WATER OR IN OTHER PRESERVATIVE SOLUTIONS",5%,,01/07/2017,
