HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
610419,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
61041910,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
61041920,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OF OTHER TEXTILE MATERIALS : OF ARTIFICIAL FIBRES",12%,,01/07/2017,
61041990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
61042100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
61042200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES : OF COTTON",12%,,01/07/2017,
61042300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES : OF SYNTHETIC FIBRES",12%,,01/07/2017,
610429,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
61042910,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES :OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
61042920,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES :OF OTHER TEXTILE MATERIALS : OF ARTIFICIAL FIBRES",12%,,01/07/2017,
61042990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES :OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
61043100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - JACKETS AND BLAZERS : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
61043200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - JACKETS AND BLAZERS : OF COTTON",12%,,01/07/2017,
61043300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - JACKETS AND BLAZERS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
610439,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
61043910,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - JACKETS AND BLAZERS :OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
61043920,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - JACKETS AND BLAZERS :OF OTHER TEXTILE MATERIALS : OF ARTIFICIAL FIBRE",12%,,01/07/2017,
61043990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - JACKETS AND BLAZERS :OF OTHER TEXTILE MATERIALS : OTHER",12%,,01/07/2017,
61044100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - DRESSES : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
61044200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - DRESSES : OF COTTON",12%,,01/07/2017,
61044300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - DRESSES : OF SYNTHETIC FIBRES",12%,,01/07/2017,
61044400,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - DRESSES : OF ARTIFICIAL FIBRES",12%,,01/07/2017,
610449,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
61044910,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - DRESSES :OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
61044990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - DRESSES :OF OTHER TEXTILE MATERIALS : OF OTHER FIBRES",12%,,01/07/2017,
61045100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SKIRTS AND DIVIDED SKIRTS : OF WOOL OR FINE ANIMAL HAIR",12%,,01/07/2017,
61045200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SKIRTS AND DIVIDED SKIRTS : OF COTTON",12%,,01/07/2017,
61045300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SKIRTS AND DIVIDED SKIRTS : OF SYNTHETIC FIBRES",12%,,01/07/2017,
610459,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
61045910,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SKIRTS AND DIVIDED SKIRTS :OF OTHER TEXTILE MATERIALS : OF SILK",12%,,01/07/2017,
61045920,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SKIRTS AND DIVIDED SKIRTS :OF OTHER TEXTILE MATERIALS : OF ARTIFICIAL",12%,,01/07/2017,
61045990,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SKIRTS AND DIVIDED SKIRTS :OF OTHER TEXTILE MATERIALS : OF OTHER FIBR",12%,,01/07/2017,
61046100,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF WOOL OR FI",12%,,01/07/2017,
61046200,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF COTTON",12%,,01/07/2017,
61046300,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS : OF SYNTHETIC",12%,,01/07/2017,
610469,OF OTHER TEXTILE MATERIALS,12%,,01/07/2017,
