HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
960200,"WORKED VEGETABLE OR MINERAL CARVING MATERIAL AND ARTICLES OF THESE MATERIALS MOULDED OR CARVED ARTICLES OF WAX, OF STEARIN, OF NATURAL GUMS OR NATURAL RESINS OR OF MODELLING PASTES, AND OTHER MOULDED OR CARVED ARTICLES, NOT ELSEWHERE SPECIFIED OR INCLUDED; WORKED, UNHARDENED GELATIN (EXCEPT GELATIN OF HEADING 3503) AND ARTICLES OF UNHARDENED GELATIN",18%,,15/11/2017                                -                                    1/07/2017,
96020010,"WORKED VEGETABLE OR MINERAL CARVING MATERIAL AND ARTICLES OF THESE MATERIALS MOULDED OR CARVED ARTICLES OF WAX, OF STEARIN, OF NATURAL GUMS OR NATURAL RESINS OR OF MODELLING PASTES, AND OTHER MOULDED OR CARVED ARTICLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",18%,,15/11/2017                                -                                    1/07/2017,
96020020,"WORKED VEGETABLE OR MINERAL CARVING MATERIAL AND ARTICLES OF THESE MATERIALS MOULDED OR CARVED ARTICLES OF WAX, OF STEARIN, OF NATURAL GUMS OR NATURAL RESINS OR OF MODELLING PASTES, AND OTHER MOULDED OR CARVED ARTICLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",18%,,15/11/2017                                -                                    1/07/2017,
96020030,"WORKED VEGETABLE OR MINERAL CARVING MATERIAL AND ARTICLES OF THESE MATERIALS MOULDED OR CARVED ARTICLES OF WAX, OF STEARIN, OF NATURAL GUMS OR NATURAL RESINS OR OF MODELLING PASTES, AND OTHER MOULDED OR CARVED ARTICLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",18%,,15/11/2017                                -                                    1/07/2017,
96020040,"WORKED VEGETABLE OR MINERAL CARVING MATERIAL AND ARTICLES OF THESE MATERIALS MOULDED OR CARVED ARTICLES OF WAX, OF STEARIN, OF NATURAL GUMS OR NATURAL RESINS OR OF MODELLING PASTES, AND OTHER MOULDED OR CARVED ARTICLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",18%,,15/11/2017                                -                                    1/07/2017,
96020090,"WORKED VEGETABLE OR MINERAL CARVING MATERIAL AND ARTICLES OF THESE MATERIALS MOULDED OR CARVED ARTICLES OF WAX, OF STEARIN, OF NATURAL GUMS OR NATURAL RESINS OR OF MODELLING PASTES, AND OTHER MOULDED OR CARVED ARTICLES, NOT ELSEWHERE SPECIFIED OR INCLUDED",18%,,15/11/2017                                -                                    1/07/2017,
9603,"Broomsticks [other than brooms consisting of twigs or other vegetable materials bound together, with or without handles]",5%,,22/09/2017,
9603,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HANDOPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEEG",18%,,22/09/2017                  1/07/2017,
9603,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HANDOPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEEG",0%,,01/07/2017,
96031000,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",5%,,01/07/2017,
96032100,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
96032900,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
960330,"ARTISTS' BRUSHES, WRITING BRUSHES AND SIMILAR BRUSHES FOR THE APPLICATION OF COSMETICS",18%,,22/09/2017                  1/07/2017,
96033010,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
96033020,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
96033090,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
960340,"PAINT, DISTEMPER, VARNISH OR SIMILAR BRUSHES (OTHER THAN BRUSHES OF SUB-HEADING 9603 30); PAINT PADS AND ROLLERS",18%,,22/09/2017                  1/07/2017,
96034010,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
96034020,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
96035000,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
96039000,"BROOMS, BRUSHES (INCLUDING BRUSHES CONSTITUTING PARTS OF MACHINES, APPLIANCES OR VEHICLES), HAND-OPERATED MECHANICAL FLOOR SWEEPERS, NOT MOTORISED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS FOR BROOM OR BRUSH MAKING; PAINT PADS AND ROLLERS; SQUEE",18%,,22/09/2017                  1/07/2017,
9604,HAND SIEVES AND HAND RIDDLES,0%,,01/07/2017,
96040000,HAND SIEVES AND HAND RIDDLES,18%,,01/07/2017,
9605,"TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING",18%,,01/07/2017,
960500,"TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING",18%,,01/07/2017,
96050010,"TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING - TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING : FOR PERSONAL TOILET",18%,,01/07/2017,
96050090,"TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING - TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING : OTHER",18%,,01/07/2017,
9606,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESS-STUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS",0%,,01/07/2017,
960610,"PRESS-FASTENERS, SNAP-FASTENERS AND PRESS-STUDS AND PARTS THEREOF",0%,,01/07/2017,
96061010,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - PRESS-FASTENERS, SNAP-FASTENERS AND PRESS-STUDS AND PARTS THEREOF : PRESS-FASTENERS, SNAP-FASTENERS AND PRESS-STUDS",0%,,01/07/2017,
96061020,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - PRESS-FASTENERS, SNAP-FASTENERS AND PRESS-STUDS AND PARTS THEREOF : PARTS",0%,,01/07/2017,
96062100,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - BUTTONS : OF PLASTICS, NOT COVERED WITH TEXTILE MATERIAL",18%,,01/07/2017,
96062200,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - BUTTONS : OF BASE METALS, NOT COVERED WITH TEXTILE MATERIAL",18%,,01/07/2017,
960629,OTHER,18%,,01/07/2017,
96062910,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - BUTTONS : - OTHER : BUTTON OF COCONUT SHELL OR WOOD",0%,,01/07/2017,
96062990,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - BUTTONS : - OTHER : OTHER",0%,,01/07/2017,
960630,BUTTON MOULDS AND OTHER PARTS OF BUTTONS; BUTTON BLANKS,18%,,01/07/2017,
96063010,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - BUTTON MOULDS AND OTHER PARTS OF BUTTONS; BUTTON BLANKS : BUTTON BLANKS",0%,,01/07/2017,
96063090,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESSSTUDS, BUTTON MOULDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS - BUTTON MOULDS AND OTHER PARTS OF BUTTONS; BUTTON BLANKS : OTHER",0%,,01/07/2017,
9607,SLIDE FASTENERS AND PARTS THEREOF - SLIDE FASTENERS,12%,,1/10/2019                  27/07/2018,
960711,FITTED WITH CHAIN SCOOPS OF BASE METAL,12%,,1/10/2019                  27/07/2018,
96071110,SLIDE FASTENERS AND PARTS THEREOF - SLIDE FASTENERS : - FITTED WITH CHAIN SCOOPS OF BASE METAL : ZIP FASTENERS,12%,,1/10/2019                  27/07/2018,
96071190,SLIDE FASTENERS AND PARTS THEREOF - SLIDE FASTENERS : - FITTED WITH CHAIN SCOOPS OF BASE METAL : OTHER,12%,,1/10/2019                  27/07/2018,
960719,OTHER,12%,,1/10/2019                  27/07/2018,
96071910,SLIDE FASTENERS AND PARTS THEREOF - SLIDE FASTENERS : - OTHER : ZIP FASTENERS,12%,,1/10/2019                  27/07/2018,
96071990,SLIDE FASTENERS AND PARTS THEREOF - SLIDE FASTENERS : - OTHER : OTHER,12%,,1/10/2019                  27/07/2018,
96072000,SLIDE FASTENERS AND PARTS THEREOF PARTS,12%,,1/10/2019                  27/07/2018               27/07/2018,
9608,"BALL POINT PENS; FELT TIPPED AND OTHER POROUSTIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF TH(Pens and pencils)",12%,,01/07/2017,
9608,"BALL POINT PENS; FELT TIPPED AND OTHER POROUSTIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF TH(Fountain Pens)",18%,,01/07/2017,
960810,BALL POINT PENS,12%,,01/07/2017,
96081011,HIGH VALU BALL POINT PENS,12%,,01/07/2017,
96081012,BALL POINT PENS WITH BODY OR CAP OF PRECIOUS METAL OR ROLLED PRECIOUS METAL,12%,,01/07/2017,
96081019,OTHER,12%,,01/07/2017,
96081091,HIGH VALU BALL POINT PENS,12%,,01/07/2017,
96081092,BALL POINT PENS WITH BODY OR CAP OF PRECIOUS METAL OR ROLLED PRECIOUS METAL,12%,,01/07/2017,
96081099,OTHER,12%,,01/07/2017,
960820,FELT TIPPED PEN,12%,,01/07/2017,
96082000,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
960830,"FOUNTAIN PENS, STYLOGRAPH PENS AND OTHER PENS FOUNTAIN PENS",18%,,01/07/2017,
96083011,HIGH VALUE FOUNTAIN PENS,18%,,01/07/2017,
96083012,WITH BODY OR CAP OF PRECIOUS METAL OR ROLLED PRECIOUS METAL,12%,,01/07/2017,
96083019,OTHER,18%,,01/07/2017,
96083021,HIGH VALUE PENS,12%,,01/07/2017,
96083022,WITH BODY OR CAP OF PRECIOUS METAL OR ROLLED PRECIOUS METAL,12%,,01/07/2017,
96083029,OTHER,12%,,01/07/2017,
96083091,HIGH VALUE PENS,12%,,01/07/2017,
96083092,WITH BODY OR CAP OF PRECIOUS METAL OR ROLLED PRECIOUS METAL,12%,,01/07/2017,
96083099,OTHER,12%,,01/07/2017,
960831,INDIAN INK DRAWING PENS,12%,,01/07/2017,
960839,OTHER,12%,,01/07/2017,
96084000,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96085000,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
960860,"REFILLS FOR BALL POINT PENS, COMPRISING THE BALL POINT AND INK-RESERVOIR",12%,,01/07/2017,
96086010,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96086090,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
960891,PEN NIBS AND NIB POINTS,12%,,01/07/2017,
96089110,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96089120,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96089130,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96089191,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96089199,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
960899,OTHER,12%,,01/07/2017,
96089910,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
96089990,"BALL POINT PENS; FELT TIPPED AND OTHER POROUS-TIPPED PENS AND MARKERS; FOUNTAIN PENS; STYLOGRAPH PENS AND OTHER PENS; DUPLICATING STYLOS; PROPELLING OR SLIDING PENCILS; PEN HOLDERS, PENCIL HOLDERS AND SIMILAR HOLDERS; PARTS (INCLUDING CAPS AND CLIPS) OF T",18%,,01/07/2017,
9609,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS",12%,,01/07/2017,
9609,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS",0%,,01/07/2017,
96091000,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS - PENCILS AND CRAYONS, WITH LEADS ENCASED IN A RIGID SHEATH",12%,,01/07/2017,
96092000,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS - PENCIL LEADS, BLACK OR COLOURED",12%,,01/07/2017,
960990,OTHER,12%,,01/07/2017,
96099010,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS - OTHER : SLATE PENCILS",12%,,01/07/2017,
96099020,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS - OTHER : OTHER PENCILS",12%,,01/07/2017,
96099030,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS - OTHER : PASTELS, DRAWING CHARCOALS AND WRITING OR DRAWING CHALKS AND TAILORS CHALKS",12%,,01/07/2017,
96099090,"PENCILS (OTHER THAN PENCILS OF HEADING 9608 ), CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS - OTHER : OTHER",12%,,01/07/2017,
9610,"SLATES AND BOARDS, WITH WRITING OR DRAWING SURFACES, WHETHER OR NOT FRAMED",0%,,01/07/2017,
96100000,"SLATES AND BOARDS, WITH WRITING OR DRAWING SURFACES, WHETHER OR NOT FRAMED",0%,,01/07/2017,
9611,"DATE, SEALING OR NUMBERING STAMPS, AND THE LIKE (INCLUDING DEVICES FOR PRINTING OR EMBOSSING LABELS), DESIGNED FOR OPERATING IN THE HAND; HAND-OPERATED COMPOSING STICKS AND HAND PRINTING SETS INCORPORATING SUCH COMPOSING STICKS",18%,,15/11/2017,
96110000,"DATE, SEALING OR NUMBERING STAMPS, AND THE LIKE (INCLUDING DEVICES FOR PRINTING OR EMBOSSING LABELS), DESIGNED FOR OPERATING IN THE HAND; HAND-OPERATED COMPOSING STICKS AND HAND PRINTING SETS INCORPORATING SUCH COMPOSING STICKS",18%,,15/11/2017,
9612,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS, WHETHER OR NOT ON SPOOLS OR IN CARTRIDGES; INK-PADS, WHETHER OR NOT INKED, WITH OR WITHOUT BOXES",18%,,01/07/2017,
961210,RIBBONS,18%,,01/07/2017,
96121010,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS, WHETHER OR NOT ON SPOOLS OR IN CARTRIDGES; INK-PADS, WHETHER OR NOT INKED, WITH OR WITHOUT BOXES - RIBBONS: COMPUTER PRINTER RIBBON",18%,,01/07/2017,
96121020,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS, WHETHER OR NOT ON SPOOLS OR IN CARTRIDGES; INK-PADS, WHETHER OR NOT INKED, WITH OR WITHOUT BOXES - RIBBONS: RIBBON FOR TYPEWRITERS, OTHER THAN ELECTRONIC AND SIMILAR MACHIN",18%,,01/07/2017,
96121030,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS, WHETHER OR NOT ON SPOOLS OR IN CARTRIDGES; INK-PADS, WHETHER OR NOT INKED, WITH OR WITHOUT BOXES - RIBBONS: RIBBON FOR ELECTRONIC TYPEWRITER",18%,,01/07/2017,
96121090,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS, WHETHER OR NOT ON SPOOLS OR IN CARTRIDGES; INK-PADS, WHETHER OR NOT INKED, WITH OR WITHOUT BOXES - RIBBONS: OTHER",18%,,01/07/2017,
96122000,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS, WHETHER OR NOT ON SPOOLS OR IN CARTRIDGES; INK-PADS, WHETHER OR NOT INKED, WITH OR WITHOUT BOXES - INK-PADS",18%,,01/07/2017,
9613,"CIGARETTE LIGHTERS AND OTHER LIGHTERS, WHETHER OR NOT MECHANICAL OR ELECTRICAL, AND PARTS THEREOF OTHER THAN FLINTS AND WICKS",18%,,15/11/2017                  22/09/2017,
