HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
54031010,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX HIGH TENACITY YARN OF VISCOSE RAYON : VISCOSE RAYON TYRE YARN 1,233 DECITEX",18%,,13/10/2017                             1/07/2017,
54031020,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX HIGH TENACITY YARN OF VISCOSE RAYON : VISCOSE RAYON TYRE YARN 1,833 DECITEX",18%,,13/10/2017                             1/07/2017,
54031090,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX HIGH TENACITY YARN OF VISCOSE RAYON : OTHER",18%,,13/10/2017                             1/07/2017,
54032000,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX TEXTURED YARN :",18%,,13/10/2017                             1/07/2017,
54033100,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, SINGLE :OF VISCOSE RAYON, UNTWISTED OR WITH A TWIST NOT EXCEEDING 120 TURNS PER METRE",18%,,13/10/2017                             1/07/2017,
54033200,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, SINGLE :OF VISCOSE RAYON, WITH A TWIST EXCEEDING 120 TURNS PER METRE",18%,,13/10/2017                             1/07/2017,
54033300,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, SINGLE :OF CELLULOSE ACETATE",18%,,13/10/2017                             1/07/2017,
540339,OTHER,18%,,13/10/2017                             1/07/2017,
54033910,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER : CUPRAMMONIUM RAYON",18%,,13/10/2017                             1/07/2017,
54033990,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER :OTHER",18%,,13/10/2017                             1/07/2017,
540341,OF VISCOSE RAYON,18%,,13/10/2017                             1/07/2017,
54034110,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : UP TO 67 DECITEX",18%,,13/10/2017                             1/07/2017,
54034120,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 83 DECITEX",18%,,13/10/2017                             1/07/2017,
54034130,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 111 DECITEX, BRIGHT",18%,,13/10/2017                             1/07/2017,
54034140,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 111 DECITEX, DULL",18%,,13/10/2017                             1/07/2017,
54034150,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 133 DECITEX, BRIGHT",18%,,13/10/2017                             1/07/2017,
54034160,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 133 DECITEX, DULL",18%,,13/10/2017                             1/07/2017,
54034170,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 167 DECITEX, BRIGHT",18%,,13/10/2017                             1/07/2017,
54034180,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OF 167 DECITEX, DULL",18%,,13/10/2017                             1/07/2017,
54034190,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED : OF VISCOSE RAYON : OTHER",18%,,13/10/2017                             1/07/2017,
540342,OF CELLULOSE ACETATE,18%,,13/10/2017                             1/07/2017,
54034210,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OF CELLULOSE ACETATE :ACETATE RAYON FILAMENT YARN, 83 DECITEX",18%,,13/10/2017                             1/07/2017,
54034220,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OF CELLULOSE ACETATE :ACETATE RAYON FILAMENT YARN, 111 DECITEX",18%,,13/10/2017                             1/07/2017,
54034230,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OF CELLULOSE ACETATE :ACETATE RAYON FILAMENT YARN, 133 DECITEX",18%,,13/10/2017                             1/07/2017,
54034240,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OF CELLULOSE ACETATE :ACETATE RAYON FILAMENT YARN, 167 DECITEX",18%,,13/10/2017                             1/07/2017,
54034250,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OF CELLULOSE ACETATE :ACETATE RAYON FILAMENT YARN, 333 DECITEX",18%,,13/10/2017                             1/07/2017,
54034290,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OF CELLULOSE ACETATE :OTHER",18%,,13/10/2017                             1/07/2017,
540349,OTHER,18%,,13/10/2017                             1/07/2017,
54034911,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : CUPRAMMONIUM FILAMENT YARN : OF 33 DECITEX",18%,,13/10/2017                             1/07/2017,
54034912,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : CUPRAMMONIUM FILAMENT YARN : OF 44 DECITEX",18%,,13/10/2017                             1/07/2017,
54034913,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : CUPRAMMONIUM FILAMENT YARN : OF 67 DECITEX",18%,,13/10/2017                             1/07/2017,
54034914,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : CUPRAMMONIUM FILAMENT YARN : OF 83 DECITEX",18%,,13/10/2017                             1/07/2017,
54034915,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : CUPRAMMONIUM FILAMENT YARN : OF 89 DECITEX",18%,,13/10/2017                             1/07/2017,
54034919,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : CUPRAMMONIUM FILAMENT YARN : OTHER",18%,,13/10/2017                             1/07/2017,
54034990,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT FOR RETAIL SALE, INCLUDING ARTIFICIAL MONO FILAMENT OF LESS THAN 67 DECITEX OTHER YARN, MULTIPLE (FOLDED) OR CABLED :OTHER : OTHER",18%,,13/10/2017                             1/07/2017,
5404,Synthetic or artificial filament yarns,12%,,13/10/2017,
5404,"SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSSSECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF SYNTHETICTEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM - MONOFILAMENT",18%,,13/10/2017                             1/07/2017,
54041000,"SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF SYNTHETIC TEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM MONOFILAMENT",18%,,13/10/2017                             1/07/2017,
54041100,ELASTOMETIC MONOFILAMENT,18%,,13/10/2017                             1/07/2017,
54041200,OTHER MONOFILAMENT OF POLYPROPYLENE,18%,,13/10/2017                             1/07/2017,
540419,OTHER,18%,,13/10/2017                             1/07/2017,
54041910,OTHER MONOFILAMENTS - CATGUT IMITATION OF NON-STERILE SYNTHETIC YARN,18%,,13/10/2017                             1/07/2017,
54041920,MONOFILAMENTS,18%,,13/10/2017                             1/07/2017,
54041990,OTHER MONOFILAMENTS - NOT SPECIFIED ELSEWHERE,18%,,13/10/2017                             1/07/2017,
540490,OTHER,18%,,13/10/2017                             1/07/2017,
54049010,"SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF SYNTHETIC TEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM OTHER : CATGUT IMITATION OF SYNT",18%,,13/10/2017                             1/07/2017,
54049020,"SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF SYNTHETIC TEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM OTHER : STRIP AND THE LIKE OF SY",18%,,13/10/2017                             1/07/2017,
54049090,"SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF SYNTHETIC TEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM OTHER : OTHER",18%,,13/10/2017                             1/07/2017,
5405,Synthetic or artificial filament yarns,12%,,13/10/2017,
5405,"ARTIFICIAL MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF ARTIFICIAL TEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM",18%,,13/10/2017                             1/07/2017,
54050000,"ARTIFICIAL MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM; STRIP AND THE LIKE (FOR EXAMPLE, ARTIFICIAL STRAW) OF ARTIFICIAL TEXTILE MATERIALS OF AN APPARENT WIDTH NOT EXCEEDING 5 MM",18%,,13/10/2017                             1/07/2017,
5406,Synthetic or artificial filament yarns,12%,,13/10/2017,
5406,All goods other than synthetic filament yarns,18%,,01/07/2017,
5406,"MAN-MADE FILAMENT YARN (OTHER THAN SEWING THREAD), PUT UP FOR RETAIL SALE",18%,,13/10/2017                             1/07/2017,
540600,"MAN-MADE FILAMENT YARN (OTHER THAN SEWING THREAD), PUT FOR RETAIL SALE",18%,,13/10/2017                             1/07/2017,
54060010,"MAN-MADE FILAMENT YARN (OTHER THAN SEWING THREAD), PUT UP FOR RETAIL SALE, SYNTHETIC FILAMENT YARN",18%,,13/10/2017                             1/07/2017,
