HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
17029020,"OTHER SUGARS, INCLUDING CHEMICALLY PURE LACTOSE, MALTOSE, GLUCOSE AND FRUCTOSE, IN SOLID FORM; SUGAR SYRUPS NOT CONTAINING ADDED FLAVOURING OR COLOURING MATTER; ARTIFICIAL HONEY, WHETHER OR NOT MIXED WITH NATURAL HONEY; CARAMEL - OTHER FRUCTOSE AND FRUCTO",18%,,01/07/2017,
17029030,"OTHER SUGARS, INCLUDING CHEMICALLY PURE LACTOSE, MALTOSE, GLUCOSE AND FRUCTOSE, IN SOLID FORM; SUGAR SYRUPS NOT CONTAINING ADDED FLAVOURING OR COLOURING MATTER; ARTIFICIAL HONEY, WHETHER OR NOT MIXED WITH NATURAL HONEY; CARAMEL - OTHER FRUCTOSE AND FRUCTO",18%,,01/07/2017,
17029040,"OTHER SUGARS, INCLUDING CHEMICALLY PURE LACTOSE, MALTOSE, GLUCOSE AND FRUCTOSE, IN SOLID FORM; SUGAR SYRUPS NOT CONTAINING ADDED FLAVOURING OR COLOURING MATTER; ARTIFICIAL HONEY, WHETHER OR NOT MIXED WITH NATURAL HONEY; CARAMEL - OTHER FRUCTOSE AND FRUCTO",18%,,01/07/2017,
17029050,"OTHER SUGARS, INCLUDING CHEMICALLY PURE LACTOSE, MALTOSE, GLUCOSE AND FRUCTOSE, IN SOLID FORM; SUGAR SYRUPS NOT CONTAINING ADDED FLAVOURING OR COLOURING MATTER; ARTIFICIAL HONEY, WHETHER OR NOT MIXED WITH NATURAL HONEY; CARAMEL - OTHER FRUCTOSE AND FRUCTO",18%,,01/07/2017,
17029090,"OTHER SUGARS, INCLUDING CHEMICALLY PURE LACTOSE, MALTOSE, GLUCOSE AND FRUCTOSE, IN SOLID FORM; SUGAR SYRUPS NOT CONTAINING ADDED FLAVOURING OR COLOURING MATTER; ARTIFICIAL HONEY, WHETHER OR NOT MIXED WITH NATURAL HONEY; CARAMEL - OTHER FRUCTOSE AND FRUCTO",18%,,01/07/2017,
1703,MOLASSES RESULTING FROM THE EXTRACTION OR REFINING OF SUGAR,28%,,01/07/2017,
17031000,MOLASSES RESULTING FROM THE EXTRACTION OR REFINING OF SUGAR - CANE MOLASSES,28%,,01/07/2017,
170390,OTHER,28%,,01/07/2017,
17039010,"MOLASSES RESULTING FROM THE EXTRACTION OR REFINING OF SUGAR - OTHER : MOLASSES, EDIBLE",28%,,01/07/2017,
17039090,"MOLASSES RESULTING FROM THE EXTRACTION OR REFINING OF SUGAR - OTHER : MOLASSES, EDIBLE",28%,,01/07/2017,
1704,Sugar boiled confectionery,12%,,25/01/2018,
1704,"SUGAR CONFECTIONERY (INCLUDING WHITE CHOCOLATE), NOT CONTAINING COCOA",18%,,25/01/2018                   15/11/2017                     1/07/2017,
17041000,"SUGAR CONFECTIONERY (INCLUDING WHITE CHOCOLATE), NOT CONTAINIG COCOA - CHEWING GUM, WHETHER OR NOT SUGAR COATED",18%,,25/01/2018                   15/11/2017                     1/07/2017,
170490,OTHER,18%,,25/01/2018                   15/11/2017                     1/07/2017,
17049010,"SUGAR CONFECTIONARY (INCLUDING WHITE CHOCOLATE), NOT CONTAINING COCOA - OTHER : JELLY CONFECTIONARY",18%,,25/01/2018                   15/11/2017                     1/07/2017,
17049020,"SUGAR CONFECTIONARY (INCLUDING WHITE CHOCOLATE), NOT CONTAINING COCOA - OTHER : BOILED SWEETS, WHETHER OR NOT FILLED",12%,,25/01/2018                   15/11/2017                     1/07/2017,
17049030,"SUGAR CONFECTIONARY (INCLUDING WHITE CHOCOLATE), NOT CONTAINING COCOA - OTHER : TOFFEES, CARAMELS AND SIMILAR SWEETS",18%,,25/01/2018                   15/11/2017                     1/07/2017,
17049090,"SUGAR CONFECTIONARY (INCLUDING WHITE CHOCOLATE), NOT CONTAINING COCOA - OTHER : OTHER",18%,,25/01/2018                   15/11/2017                     1/07/2017,
