HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
68029200,"WORKED MONUMENTAL OR BUILDING STONE (EXCEPT SLATE) AND ARTICLES THEREOF, OTHER THAN GOODS OF HEADING 6801; MOSAIC CUBES AND THE LIKE, OF NATURAL STONE (INCLUDING SLATE), WHETHER OR NOT ON A BACKING; ARTIFICIALLY COLOURED GRANULES, CHIPPINGS AND POWDER, OF",18%,,15/11/2017                -                           13/10/2017            22/09/2017,
68029300,"WORKED MONUMENTAL OR BUILDING STONE (EXCEPT SLATE) AND ARTICLES THEREOF, OTHER THAN GOODS OF HEADING 6801; MOSAIC CUBES AND THE LIKE, OF NATURAL STONE (INCLUDING SLATE), WHETHER OR NOT ON A BACKING; ARTIFICIALLY COLOURED GRANULES, CHIPPINGS AND POWDER, OF",18%,,15/11/2017                -                           13/10/2017            22/09/2017,
68029900,"WORKED MONUMENTAL OR BUILDING STONE (EXCEPT SLATE) AND ARTICLES THEREOF, OTHER THAN GOODS OF HEADING 6801; MOSAIC CUBES AND THE LIKE, OF NATURAL STONE (INCLUDING SLATE), WHETHER OR NOT ON A BACKING; ARTIFICIALLY COLOURED GRANULES, CHIPPINGS AND POWDER, OF",18%,,15/11/2017                -                           13/10/2017            22/09/2017,
6803,WORKED SLATE AND ARTICLES OF SLATE OR OF AGGLOMERATED SLATE,18%,,15/11/2017                         -                         1/07/2017,
68030000,WORKED SLATE AND ARTICLES OF SLATE OR OF AGGLOMERATED SLATE,18%,,15/11/2017                         -                         1/07/2017,
6804,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING,HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES, O",18%,,01/07/2017,
68041000,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
680421,OF AGGLOMERATED SYNTHETIC OR NATURAL DIAMOND,18%,,01/07/2017,
68042110,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
68042190,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
680422,OF OTHER AGGLOMERATED ABRASIVES OR OF CERAMICS,18%,,01/07/2017,
68042210,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
68042220,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
68042290,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
680423,OF NATURAL STONE,18%,,01/07/2017,
68042310,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
68042390,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
680430,HAND SHARPENING OR POLISHING STONES,18%,,01/07/2017,
68043010,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
68043020,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE, WITHOUT FRAMEWORKS, FOR GRINDING, SHARPENING, POLISHING, TRUEING OR CUTTING, HAND SHARPENING OR POLISHING STONES, AND PARTS THEREOF, OF NATURAL STONE, OF AGGLOMERATED NATURAL OR ARTIFICIAL ABRASIVES,",18%,,01/07/2017,
6805,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP",18%,,01/07/2017,
680510,ON A BASE OF WOVEN TEXTILE FABRIC ONLY,18%,,01/07/2017,
68051010,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF WOVEN TEXTILE FABRIC ONLY: ABRASIVE CLOTH",18%,,01/07/2017,
68051090,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF WOVEN TEXTILE FABRIC ONLY: OTHER",18%,,01/07/2017,
680520,ON A BASE OF PAPER OR PAPERBOARD ONLY,18%,,01/07/2017,
68052010,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF PAPER OR PAPERBOARD ONLY: EMERY OR CORUNDUM COATED PAPER",18%,,01/07/2017,
68052020,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF PAPER OR PAPERBOARD ONLY: FLINT COATED PAPER",18%,,01/07/2017,
68052030,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF PAPER OR PAPERBOARD ONLY: GLASS OR SAND COATED PAPER",18%,,01/07/2017,
68052040,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF PAPER OR PAPERBOARD ONLY: OTHER ABRASIVE PAPER",18%,,01/07/2017,
68052090,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF PAPER OR PAPERBOARD ONLY: OTHER",18%,,01/07/2017,
68053000,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN, ON A BASE OF TEXTILE MATERIAL, OF PAPER, OF PAPERBOARD OR OF OTHER MATERIALS, WHETHER OR NOT CUT TO SHAPE OR SEWN OR OTHERWISE MADE UP ON A BASE OF OTHER MATERIALS",18%,,01/07/2017,
6806,"SLAG WOOL, ROCK WOOL AND SIMILAR MINERAL WOOLS; EXFOLIATED VERMICULITE, EXPANDED CLAYS, FOAMED SLAG AND SIMILAR EXPANDED MINERAL MATERIALS; MIXTURES AND ARTICLES OF HEAT-INSULATING, SOUND-INSULATING OR SOUND-ABSORBING MINERAL MATERIALS, OTHER THAN THOSE O",18%,,01/07/2017,
68061000,"SLAG WOOL, ROCK WOOL AND SIMILAR MINERAL WOOLS; EXFOLIATED VERMICULITE, EXPANDED CLAYS, FOAMED SLAG AND SIMILAR EXPANDED MINERAL MATERIALS; MIXTURES AND ARTICLES OF HEAT-INSULATING, SOUND-INSULATING OR SOUND-ABSORBING MINERAL MATERIALS, OTHER THAN THOSE O",18%,,01/07/2017,
68062000,"SLAG WOOL, ROCK WOOL AND SIMILAR MINERAL WOOLS; EXFOLIATED VERMICULITE, EXPANDED CLAYS, FOAMED SLAG AND SIMILAR EXPANDED MINERAL MATERIALS; MIXTURES AND ARTICLES OF HEAT-INSULATING, SOUND-INSULATING OR SOUND-ABSORBING MINERAL MATERIALS, OTHER THAN THOSE O",18%,,01/07/2017,
68069000,"SLAG WOOL, ROCK WOOL AND SIMILAR MINERAL WOOLS; EXFOLIATED VERMICULITE, EXPANDED CLAYS, FOAMED SLAG AND SIMILAR EXPANDED MINERAL MATERIALS; MIXTURES AND ARTICLES OF HEAT-INSULATING, SOUND-INSULATING OR SOUND-ABSORBING MINERAL MATERIALS, OTHER THAN THOSE O",18%,,01/07/2017,
6807,"ARTICLES OF ASPHALT OR OF SIMILAR MATERIAL (FOR EXAMPLE, PETROLEUM BITUMEN OR COAL TAR PITCH)",18%,,15/11/2017                 -               1/07/2017,
680710,IN-ROLLS,18%,,15/11/2017                 -               1/07/2017,
68071010,"ARTICLES OF ASPHALT OR OF SIMILAR MATERIAL (FOR EXAMPLE, PETROLEUM BITUMEN OR COAL TAR PITCH) IN-ROLLS: TARFELT ROOFING",18%,,15/11/2017                 -               1/07/2017,
68071090,"ARTICLES OF ASPHALT OR OF SIMILAR MATERIAL (FOR EXAMPLE, PETROLEUM BITUMEN OR COAL TAR PITCH) IN-ROLLS: OTHER",18%,,15/11/2017                 -               1/07/2017,
680790,OTHER,18%,,15/11/2017                 -               1/07/2017,
68079010,"ARTICLES OF ASPHALT OR OF SIMILAR MATERIAL (FOR EXAMPLE, PETROLEUM BITUMEN OR COAL TAR PITCH) OTHER: TARFELT ROOFING",18%,,15/11/2017                 -               1/07/2017,
68079090,"ARTICLES OF ASPHALT OR OF SIMILAR MATERIAL (FOR EXAMPLE, PETROLEUM BITUMEN OR COAL TAR PITCH) OTHER: OTHER",18%,,15/11/2017                 -               1/07/2017,
6808,"PANELS, BOARDS, TILES, BLOCKS AND SIMILAR ARTICLES OF VEGETABLE FIBRE, OF STRAW OR OF SHAVINGS, CHIPS, PARTICLES, SAWDUST OR OTHER WASTE, OF WOOD, AGGLOMERATED WITH CEMENT, PLASTER OR OTHER MINERAL BINDERS",18%,,15/11/2017                 -               1/07/2017,
68080000,"PANELS, BOARDS, TILES, BLOCKS AND SIMILAR ARTICLES OF VEGETABLE FIBRE, OF STRAW OR OF SHAVINGS, CHIPS, PARTICLES, SAWDUST OR OTHER WASTE, OF WOOD, AGGLOMERATED WITH CEMENT, PLASTER OR OTHER MINERAL BINDERS",18%,,15/11/2017                 -               1/07/2017,
6809,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAMENTED",18%,,15/11/2017                 -               1/07/2017,
68091100,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAMENTED : FACED OR REINFORCED WITH PAPER OR PAPERBOARD ONLY",18%,,15/11/2017                 -               1/07/2017,
68091900,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAMENTED : OTHER",18%,,15/11/2017                 -               1/07/2017,
68099000,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAMENTED : OTHER ARTICLES",18%,,15/11/2017                 -               1/07/2017,
6810,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED - TILES, FLAGSTONES, BRICKS AND SIMILAR ARTICLES",18%,,15/11/2017                  1/07/2017,
681011,BUILDING BLOCKS AND BRICKS,18%,,15/11/2017                  1/07/2017,
68101110,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED - TILES, FLAGSTONES, BRICKS AND SIMILAR ARTICLES: BUILDING BLOCKS AND BRICKS: CEMENT BRICKS",18%,,15/11/2017                  1/07/2017,
68101190,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED - TILES, FLAGSTONES, BRICKS AND SIMILAR ARTICLES: BUILDING BLOCKS AND BRICKS: OTHER",18%,,15/11/2017                  1/07/2017,
681019,OTHER,18%,,15/11/2017                  1/07/2017,
68101910,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED - TILES, FLAGSTONES, BRICKS AND SIMILAR ARTICLES: OTHER: CEMENT TILES FOR MOSAIC",18%,,15/11/2017                  1/07/2017,
68101990,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED - TILES, FLAGSTONES, BRICKS AND SIMILAR ARTICLES: OTHER: OTHER",18%,,15/11/2017                  1/07/2017,
68109100,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED OTHER ARTICLES: PREFABRICATED STRUCTURAL COMPONENTS FOR BUILDING OR CIVIL ENGINEERING",18%,,15/11/2017                  1/07/2017,
681099,OTHER,18%,,15/11/2017                  1/07/2017,
68109910,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED OTHER ARTICLES: OTHER:CONCRETE BOULDER",18%,,15/11/2017                  1/07/2017,
68109990,"ARTICLES OF CEMENT, OF CONCRETE OR OF ARTIFICIAL STONE, WHETHER OR NOT REINFORCED OTHER ARTICLES: OTHER: OTHER",18%,,15/11/2017                  1/07/2017,
6811,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRE-CEMENT OR THE LIKE",18%,,01/07/2017,
68111000,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE CORRUGATED SHEETS",18%,,01/07/2017,
68112010,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE OTHER SHEETS, PANELS, TILES AND SIMILAR ARTICLES: ASBESTOS-CEMENT SHEETS",18%,,01/07/2017,
68112020,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE OTHER SHEETS, PANELS, TILES AND SIMILAR ARTICLES: ASBESTOS-CEMENT TILES",18%,,01/07/2017,
68112090,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE OTHER SHEETS, PANELS, TILES AND SIMILAR ARTICLES: OTHER",18%,,01/07/2017,
68113010,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE TUBES, PIPES AND TUBE OR PIPE FITTINGS: ASBESTOS-CEMENT PIPES",18%,,01/07/2017,
68113090,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE TUBES, PIPES AND TUBE OR PIPE FITTINGS: OTHER",18%,,01/07/2017,
681140,CONTAINING ASBESTOS,18%,,01/07/2017,
68114010,ASBESTOS CEMENT SHEETS,18%,,01/07/2017,
68114020,ASBESTOS CEMENT TILES,18%,,01/07/2017,
68114090,OTHERS,18%,,01/07/2017,
68118100,CORRUGATED SHEETS NOT CONTAINING ASBESTOS,18%,,01/07/2017,
68118200,"OTHER SHEETS, TILES ETC. NOT CONTAINING ASBESTOS",18%,,01/07/2017,
681189,OTHER ARTICLES,18%,,01/07/2017,
68118910,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRE-CEMENT OR THE LIKE-NOT CONTAINING ASBESTOS--OTHER ARTICLES---TUBES,PIPES AND TUBE OR PIPE FITTINGS",18%,,01/07/2017,
68118990,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRE-CEMENT OR THE LIKE-NOT CONTAINING ASBESTOS--OTHER ARTICLES---OTHER",18%,,01/07/2017,
68119000,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE OTHER ARTICLES",18%,,01/07/2017,
6812,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFOR",18%,,15/11/2017                                         -                            1/07/2017,
68125000,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68126011,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68126019,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68126090,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68127000,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68128000,"GOODS, OF CROCIDOLITE",18%,,15/11/2017                                         -                            1/07/2017,
68129011,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68129019,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68129021,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68129022,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
68129090,"FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (FOR EXAMPLE, THREAD, WOVEN FABRIC, CLOTHING, HEADGEAR, FOOTWEAR, GASKETS), WHETHER OR NOT REINFORC",18%,,15/11/2017                                         -                            1/07/2017,
