HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
20091100,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - ORANGE JUICE : FROZEN",12%,,01/07/2017,
20091200,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - ORANGE JUICE : NOT FROZEN, OF A BRIX VALUE NOT EXCEEDING 20",12%,,01/07/2017,
20091900,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - ORANGE JUICE : OTHER",12%,,01/07/2017,
20092100,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - GRAPEFRUIT (INCLUDING POMELO)JUICE :-- OF A BRIX VALUE NOT EXCEEDING 20",12%,,01/07/2017,
20092900,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - GRAPEFRUIT (INCLUDING POMELO) JUICE : -- OTHER",12%,,01/07/2017,
20093100,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - JUICE OF ANY OTHER SINGLE CITRUS FRUIT : OF A BRIX VALUE NOT EXCEEDING 20",12%,,01/07/2017,
20093900,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - JUICE OF ANY OTHER SINGLE CITRUS FRUIT : OTHER",12%,,01/07/2017,
20094100,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - PINEAPPLE JUICE : OF A BRIX VALUE NOT EXCEEDING 20",12%,,01/07/2017,
20094900,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - PINEAPPLE JUICE : OTHER",12%,,01/07/2017,
20095000,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER TOMATO JUICE",12%,,01/07/2017,
20096100,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - GRAPE JUICE (INCLUDING GRAPE MUST) : OF A BRIX VALUE NOT EXCEEDING 30",12%,,01/07/2017,
20096900,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - GRAPE JUICE (INCLUDING GRAPE MUST) : OTHER",12%,,01/07/2017,
20097100,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - APPLE JUICE : OF A BRIX VALUE NOT EXCEEDING 20",12%,,01/07/2017,
20097900,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER - APPLE JUICE : OTHER",12%,,01/07/2017,
200980,JUICE OF ANY OTHER SINGLE FRUIT OR VEGETABLE,12%,,01/07/2017,
200981,CRANBERRY,12%,,01/07/2017,
20098100,"FRUIT JUICES (INCLUDING GRAPE MUST) AND VEGETABLE JUICES, UNFERMENTED AND NOT CONTAINING ADDED SPIRIT, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER-JUICE OF ANY OTHER SINGLE FRUIT OR VEGETABLE--CRANBERRY (VACCINIUM MACROCARPON,VACCINIU",12%,,01/07/2017,
200989,OTHER,12%,,01/07/2017,
20098910,"FRUIT JUICES (INCLUDING GRAPE MUST) AND VEGETABLE JUICES, UNFERMENTED AND NOT CONTAINING ADDED SPIRIT, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER-JUICE OF ANY OTHER SINGLE FRUIT OR VEGETABLE--OTHER ---MANGO JUICE",12%,,01/07/2017,
20098990,"FRUIT JUICES (INCLUDING GRAPE MUST) AND VEGETABLE JUICES, UNFERMENTED AND NOT CONTAINING ADDED SPIRIT, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER-JUICE OF ANY OTHER SINGLE FRUIT OR VEGETABLE--OTHER ---OTHER",12%,,01/07/2017,
200990,MIXTURES OF JUICES,12%,,01/07/2017,
20099000,"FRUIT JUICES (INCLUDING GRAPE MUST) AND VEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING MATTER MIXTURES OF JUICES",12%,,01/07/2017,
2031,FRESH OR CHILLED,0%,,01/07/2017,
2032,FROZEN,0%,,01/07/2017,
2042,"OTHER MEAT OF SHEEP,FRESH OR CHILLED",0%,,01/07/2017,
2044,"OTHER MEAT OF SHEEP, FROZEN",0%,,01/07/2017,
2062,"OF BOVINE ANIMALS, FROZEN",0%,,01/07/2017,
2064,"OF SWINE,FROZEN",0%,,01/07/2017,
2071,OF FOWLS OF THE SPECIES GALLUS DOMESTICUS,0%,,01/07/2017,
2072,OF TURKEYS,0%,,01/07/2017,
2073,"OF DUCKS, GEESE OR GUINEA FOWLS",0%,,01/07/2017,
2075,OF GEESE,0%,,01/07/2017,
2101,"EXTRACTS, ESSENCES AND CONCENTRATES, OF COFFEE, TEA OR MATE AND PREPARATIONS WITH A BASIS OF THESE PRODUCTS OR WITH A BASIS OF COFFEE, TEA OR MATE; ROASTED CHICORY AND OTHER ROASTED COFFEE SUBSTITUTES, AND EXTRACTS, ESSENCES AND CONCENTRATES THEREOF - EXT",0%,,01/07/2017,
