HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
84021910,"STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - STEAM OR OTHER VAPOUR GENERATING BOILERS: OTHER VAPOUR GENERATING BOILERS, INCLUDING HYBRID B",18%,,01/07/2017,
84021920,"STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - STEAM OR OTHER VAPOUR GENERATING BOILERS: OTHER VAPOUR GENERATING BOILERS, INCLUDING HYBRID B",18%,,01/07/2017,
84021990,"STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - STEAM OR OTHER VAPOUR GENERATING BOILERS: OTHER VAPOUR GENERATING BOILERS, INCLUDING HYBRID B",18%,,01/07/2017,
84022000,STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - SUPER-HEATED WATER BOILERS,18%,,01/07/2017,
840290,PARTS,18%,,01/07/2017,
84029010,STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - PARTS: PARTS OF FIRE TUBE BOILERS,18%,,01/07/2017,
84029020,STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - PARTS: PARTS OF WATERTUBE BOILERS,18%,,01/07/2017,
84029090,STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PRESSURE STEAM); SUPERHEATED WATER BOILERS - PARTS: OTHER,18%,,01/07/2017,
8403,CENTRAL HEATING BOILERS OTHER THAN THOSEOF HEADING 8402,18%,,01/07/2017,
84031000,CENTRAL HEATING BOILERS OTHER THAN THOSE OF HEADING 8402 - BOILERS,18%,,01/07/2017,
84039000,CENTRAL HEATING BOILERS OTHER THAN THOSE OF HEADING 8402 - PARTS,18%,,01/07/2017,
8404,"AUXILIARY PLANT FOR USE WITH BOILERS OF HEADING 8402 OR 8403 (FOR EXAMPLE, ECONOMISERS, SUPER-HEATERS, SOOT REMOVERS, GAS RECOVERERS); CONDENSERS FOR STEAM OR OTHER VAPOUR POWER UNITS",18%,,01/07/2017,
84041000,"AUXILIARY PLANT FOR USE WITH BOILERS OF HEADING 8402 OR 8403 (FOR EXAMPLE, ECONOMISERS, SUPERHEATERS, SOOT REMOVERS, GAS RECOVERERS); CONDENSERS FOR STEAM OR OTHER VAPOUR POWER UNITS AUXILIARY PLANTS FOR USE WITH BOILERS OF HEADING 8402 OR 8403",18%,,01/07/2017,
84042000,"AUXILIARY PLANT FOR USE WITH BOILERS OF HEADING 8402 OR 8403 (FOR EXAMPLE, ECONOMISERS, SUPERHEATERS, SOOT REMOVERS, GAS RECOVERERS); CONDENSERS FOR STEAM OR OTHER VAPOUR POWER UNITS CONDENSERS FOR STEAM OR OTHER VAPOUR POWER UNITS",18%,,01/07/2017,
84049000,"AUXILIARY PLANT FOR USE WITH BOILERS OF HEADING 8402 OR 8403 (FOR EXAMPLE, ECONOMISERS, SUPERHEATERS, SOOT REMOVERS, GAS RECOVERERS); CONDENSERS FOR STEAM OR OTHER VAPOUR POWER UNITS PARTS",18%,,01/07/2017,
8405,"PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GAS GENERATORS AND SIMILAR WATER PROCESS GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS",18%,,01/07/2017,
840510,"PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GAS GENERATORS AND SIMILAR WATER PROCESS GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS",18%,,01/07/2017,
84051010,"PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GAS GENERATORS AND SIMILAR WATER PROCESS GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS - PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GA",18%,,01/07/2017,
84051020,"PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GAS GENERATORS AND SIMILAR WATER PROCESS GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS - PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GA",18%,,01/07/2017,
84051090,"PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GAS GENERATORS AND SIMILAR WATER PROCESS GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS - PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GA",18%,,01/07/2017,
84059000,"PRODUCER GAS OR WATER GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS; ACETYLENE GAS GENERATORS AND SIMILAR WATER PROCESS GAS GENERATORS, WITH OR WITHOUT THEIR PURIFIERS - PARTS",18%,,01/07/2017,
8406,STEAM TURBINES AND OTHER VAPOUR TURBINES,18%,,01/07/2017,
84061000,STEAM TURBINES AND OTHER VAPOUR TURBINES TURBINES FOR MARINE PROPULSION,18%,,01/07/2017,
84068100,STEAM TURBINES AND OTHER VAPOUR TURBINES - OTHER TURBINES: OF AN OUTPUT EXCEEDING 40 MW,18%,,01/07/2017,
84068200,STEAM TURBINES AND OTHER VAPOUR TURBINES - OTHER TURBINES: OF AN OUTPUT NOT EXCEEDING 40 MW,18%,,01/07/2017,
84069000,STEAM TURBINES AND OTHER VAPOUR TURBINES - PARTS,18%,,01/07/2017,
8407,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES,28%,,01/07/2017,
84071000,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES AIRCRAFT ENGINES,5%,,15/11/2017,
84072100,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - MARINE PROPULSION ENGINES: OUTBOARD MOTORS,28%,,01/07/2017,
84072900,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - MARINE PROPULSION ENGINES: OTHER,28%,,01/07/2017,
840731,OF A CYLINDER CAPACITY NOT EXCEEDING 50 CC,28%,,01/07/2017,
84073110,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY NOT EXCEEDING 50 CC: FOR MOTOR CYCLES,28%,,01/07/2017,
84073190,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY NOT EXCEEDING 50 CC: OTHER,28%,,01/07/2017,
840732,OF A CYLINDER CAPACITY EXCEEDING 50 CC BUT NOT EXCEEDING 250 CC,28%,,01/07/2017,
84073210,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 50 CC BUT NOT EXCEEDING 250 CC: FOR MOTOR CYCLES,28%,,01/07/2017,
84073290,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 50 CC BUT NOT EXCEEDING 250 CC: OTHER,28%,,01/07/2017,
840733,OF A CYLINDER CAPACITY EXCEEDING 250 CC BUT NOT EXCEEDING,28%,,01/07/2017,
84073310,"SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 250 CC BUT NOT EXCEEDING 1,000 CC : FOR MOTOR CARS",28%,,01/07/2017,
84073320,"SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 250 CC BUT NOT EXCEEDING 1,000 CC : FOR MOTOR CYCLES",28%,,01/07/2017,
84073390,"SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 250 CC BUT NOT EXCEEDING 1,000 CC : OTHER",28%,,01/07/2017,
840734,"OF A CYLINDER CAPACITY EXCEEDING 1,000 CC",28%,,01/07/2017,
84073410,"SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 1,000 CC:FOR MOTOR CARS",28%,,01/07/2017,
84073490,"SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - RECIPROCATING PISTON ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF A CYLINDER CAPACITY EXCEEDING 1,000 CC:OTHER",28%,,01/07/2017,
840790,OTHER ENGINES,28%,,01/07/2017,
84079010,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - OTHER ENGINES: PETROL ENGINES,28%,,01/07/2017,
84079020,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - OTHER ENGINES: KEROSENE ENGINES,28%,,01/07/2017,
84079090,SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES - OTHER ENGINES: OTHER,28%,,01/07/2017,
8408,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES),28%,,01/07/2017,
8408,Fixed Speed Diesel Engines of power not exceeding 15HP,12%,,01/07/2017,
840810,MARINE PROPULSION ENGINES,28%,,01/07/2017,
84081010,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - MARINE PROPULSION ENGINES:OUTBOARD ENGINES,28%,,01/07/2017,
84081091,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - MARINE PROPULSION ENGINES: OTHER OF A CYLINDER CAPACITY NOT EXCEEDING 100 CC,28%,,01/07/2017,
84081092,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - MARINE PROPULSION ENGINES: OTHER OF A CYLINDER CAPACITY EXCEEDING 100 CC BUT NOT EXCEEDING 250 CC,28%,,01/07/2017,
84081093,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - MARINE PROPULSION ENGINES: OTHER OF A CYLINDER CAPACITY EXCEEDING 250 CC,28%,,01/07/2017,
840820,ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87,28%,,01/07/2017,
84082010,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: OF CYLINDER CAPACITY NOT EXCEEDING 250 CC,28%,,01/07/2017,
84082020,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - ENGINES OF A KIND USED FOR THE PROPULSION OF VEHICLES OF CHAPTER 87: ENGINES OF CYLINDER CAPACITY EXCEEDING 250 CC,18%,,18/08/2017,
840890,OTHER ENGINES,28%,,01/07/2017,
84089010,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - OTHER ENGINES: STATIONARY ENGINES OF CYLINDER CAPACITY EXCEEDING 50 CC,28%,,01/07/2017,
84089090,COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES) - OTHER ENGINES: OTHER,28%,,01/07/2017,
8409,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408,28%,,01/07/2017,
84091000,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 FOR AIRCRAFT ENGINES,28%,,01/07/2017,
840991,SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK-IGNITION INTERNAL COMBUSTION PISTON ENGINES,28%,,01/07/2017,
84099111,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTO",28%,,01/07/2017,
84099112,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTO",28%,,01/07/2017,
84099113,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTO",28%,,01/07/2017,
84099114,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTO",28%,,01/07/2017,
84099120,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: FUEL INJECTION EQUIPMENT EXCLUDING INJECTION PUMPS,28%,,01/07/2017,
84099191,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: OTHER : OF PETROL ENGINES FOR MOTOR VEHICLES,28%,,01/07/2017,
84099192,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: OTHER : OF OTHER PETROL ENGINES,28%,,01/07/2017,
84099193,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: OTHER : OF KEROSENE ENGINES,28%,,01/07/2017,
84099194,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: OTHER : OF GAS ENGINES,28%,,01/07/2017,
84099199,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : 8409 91 - SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH SPARK IGNITION INTERNAL COMBUSTION PISTON ENGINES: OTHER : OTHER,28%,,01/07/2017,
840999,OTHER,28%,,01/07/2017,
84099911,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTON ASSEMBLIES : VALVE, INLET AND EXHAUST",28%,,01/07/2017,
84099912,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTON ASSEMBLIES :PISTONS",28%,,01/07/2017,
84099913,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTON ASSEMBLIES :PISTON RINGS",28%,,01/07/2017,
84099914,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : VALVES, INLET AND EXHAUST, PISTON, PISTON RINGS, PISTON ASSEMBLIES : PISTON ASSEMBLIES",28%,,01/07/2017,
84099920,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : FUEL NOZZLES,28%,,01/07/2017,
84099930,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : FUEL INJECTION EQUIPMENT EXCLUDING INJECTION PUMPS,28%,,01/07/2017,
84099941,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : OTHER PARTS OF DIESEL ENGINE: OF DIESEL ENGINES FOR MOTOR VEHICLES,28%,,01/07/2017,
84099942,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : OTHER PARTS OF DIESEL ENGINE: OF OUTBOARD ENGINE,28%,,01/07/2017,
84099949,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : OTHER PARTS OF DIESEL ENGINE: OTHER,28%,,01/07/2017,
84099990,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE ENGINES OF HEADING 8407 OR 8408 - OTHER : OTHER : OTHER,28%,,01/07/2017,
8410,"HYDRAULIC TURBINES, WATER WHEELS, ANDREGULATORS THEREFOR - HYDRAULIC TURBINES AND WATER WHEELS",18%,,01/07/2017,
84101100,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - HYDRAULIC TURBINES AND WATER WHEELS : OF A POWER NOT EXCEEDING 1,000 KW",18%,,01/07/2017,
841012,"OF A POWER EXCEEDING 1,000 KW BUT NOT EXCEEDING 10,000 KW",18%,,01/07/2017,
84101210,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - HYDRAULIC TURBINES AND WATER WHEELS : OF A POWER EXCEEDING 1,000 KW BUT NOT EXCEEDING 10,000 KW: OF POWER EXCEEDING 1,000 KW BUT NOT EXCEEDING 5,000 KW",18%,,01/07/2017,
84101220,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - HYDRAULIC TURBINES AND WATER WHEELS : OF A POWER EXCEEDING 1,000 KW BUT NOT EXCEEDING 10,000 KW: OF POWER EXCEEDING 5,000 KW BUT NOT EXCEEDING 10,000 KW",18%,,01/07/2017,
841013,"OF A POWER EXCEEDING 10,000 KW",18%,,01/07/2017,
84101310,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - OF A POWER EXCEEDING 10,000 KW: OF POWER EXCEEDING 10,000 KW BUT NOT EXCEEDING 30,000 KW",18%,,01/07/2017,
84101320,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - OF A POWER EXCEEDING 10,000 KW: OF POWER EXCEEDING 30,000 KW BUT NOT EXCEEDING 80,000 KW",18%,,01/07/2017,
84101390,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - OF A POWER EXCEEDING 10,000 KW: OF POWER EXCEEDING 80,000 KW",18%,,01/07/2017,
84109000,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - PARTS, INCLUDING REGULATORS",18%,,01/07/2017,
8411,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - TURBO-JETS",18%,,15/11/2017                        1/07/2017,
8411,Aircraft engines,5%,,15/11/2017,
84111100,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - TURBO-JETS: OF A THRUST NOT EXCEEDING 25KN",18%,,15/11/2017                        1/07/2017,
84111200,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - TURBO-JETS: OF A THRUST EXCEEDING 25 KN",18%,,15/11/2017                        1/07/2017,
84112100,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - TURBO-PROPELLERS: OF A POWER NOT EXCEEDING 1,100 KW",18%,,15/11/2017                        1/07/2017,
84112200,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - TURBO-PROPELLERS: OF A POWER EXCEEDING 1,100 KW",18%,,15/11/2017                        1/07/2017,
84118100,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES: OF A POWER NOT EXCEEDING 5,000 KW",18%,,15/11/2017                        1/07/2017,
841182,"OF A POWER EXCEEDING 5,000 KW",18%,,15/11/2017                        1/07/2017,
84118210,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES:- OF A POWER EXCEEDING 5,000 KW: OF POWER EXCEEDING 5,000 KW BUT NOT EXCEEDING 15,000 KW",18%,,15/11/2017                        1/07/2017,
84118220,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES:- OF A POWER EXCEEDING 5,000 KW: OF POWER EXCEEDING 15,000 KW BUT NOT EXCEEDING 30,000 KW",18%,,15/11/2017                        1/07/2017,
84118230,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES:- OF A POWER EXCEEDING 5,000 KW: OF POWER EXCEEDING 30,000 KW BUT NOT EXCEEDING 60,000 KW",18%,,15/11/2017                        1/07/2017,
84118240,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES:- OF A POWER EXCEEDING 5,000 KW: OF POWER EXCEEDING 60,000 KW BUT NOT EXCEEDING 90,000 KW",18%,,15/11/2017                        1/07/2017,
84118250,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES:- OF A POWER EXCEEDING 5,000 KW: OF POWER EXCEEDING 90,000 KW BUT NOT EXCEEDING 1,15,000 KW",18%,,15/11/2017                        1/07/2017,
84118260,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - OTHER GAS TURBINES:- OF A POWER EXCEEDING 5,000 KW: OF POWER EXCEEDING 1,15,000 KW",18%,,15/11/2017                        1/07/2017,
84119100,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - PARTS: OF TURBO-JETS OR TURBO-PROPELLERS",18%,,15/11/2017                        1/07/2017,
